x,y,timestamp,subarray
17423388,0.09868,2025-03-20T08:40:35.510169+00:00,0
17423424,0.09437,2025-03-20T08:40:35.510169+00:00,0
17423460,0.0949,2025-03-20T08:40:35.510169+00:00,0
17423496,0.0961,2025-03-20T08:40:35.510169+00:00,0
17423532,0.09968,2025-03-20T08:40:35.510169+00:00,0
17423568,0.10987,2025-03-20T08:40:35.510169+00:00,0
17423604,0.14537,2025-03-20T08:40:35.510169+00:00,0
17423640,0.14621,2025-03-20T08:40:35.510169+00:00,0
17423676,0.10814,2025-03-20T08:40:35.510169+00:00,0
17423712,0.07595,2025-03-20T08:40:35.510169+00:00,0
17423748,0.02587,2025-03-20T08:40:35.510169+00:00,0
17423784,3e-05,2025-03-20T08:40:35.510169+00:00,0
17423820,-0.00064,2025-03-20T08:40:35.510169+00:00,0
17423856,-0.00018,2025-03-20T08:40:35.510169+00:00,0
17423892,0.00111,2025-03-20T08:40:35.510169+00:00,0
17423928,0.05982,2025-03-20T08:40:35.510169+00:00,0
17423964,0.09929,2025-03-20T08:40:35.510169+00:00,0
17424000,0.13697,2025-03-20T08:40:35.510169+00:00,0
17424036,0.22581,2025-03-20T08:40:35.510169+00:00,0
17424072,0.20983,2025-03-20T08:40:35.510169+00:00,0
17424108,0.1644,2025-03-20T08:40:35.510169+00:00,0
17424144,0.12946,2025-03-20T08:40:35.510169+00:00,0
17424180,0.11739,2025-03-20T08:40:35.510169+00:00,0
17424216,0.10644,2025-03-20T08:40:35.510169+00:00,0
17424252,0.10874,2025-03-20T08:40:35.510169+00:00,0
17424288,0.09511,2025-03-20T08:40:35.510169+00:00,0
17424324,0.09369,2025-03-20T08:40:35.510169+00:00,0
17424360,0.093,2025-03-20T08:40:35.510169+00:00,0
17424396,0.09137,2025-03-20T08:40:35.510169+00:00,0
17424432,0.109,2025-03-20T08:40:35.510169+00:00,0
17424468,0.13224,2025-03-20T08:40:35.510169+00:00,0
17424504,0.13515,2025-03-20T08:40:35.510169+00:00,0
17424540,0.09906,2025-03-20T08:40:35.510169+00:00,0
17424576,0.075,2025-03-20T08:40:35.510169+00:00,0
17424612,0.03497,2025-03-20T08:40:35.510169+00:00,0
17424648,0.00342,2025-03-20T08:40:35.510169+00:00,0
17424684,0.00043,2025-03-20T08:40:35.510169+00:00,0
17424720,0.00065,2025-03-20T08:40:35.510169+00:00,0
17424756,0.01456,2025-03-20T08:40:35.510169+00:00,0
17424792,0.06825,2025-03-20T08:40:35.510169+00:00,0
17424828,0.1048,2025-03-20T08:40:35.510169+00:00,0
17424864,0.13813,2025-03-20T08:40:35.510169+00:00,0
17424900,0.24689,2025-03-20T08:40:35.510169+00:00,0
17424936,0.23035,2025-03-20T08:40:35.510169+00:00,0
17424972,0.15339,2025-03-20T08:40:35.510169+00:00,0
17425008,0.12607,2025-03-20T08:40:35.510169+00:00,0
17425044,0.11071,2025-03-20T08:40:35.510169+00:00,0
17425080,0.10664,2025-03-20T08:40:35.510169+00:00,0
17425115.999722224,0.10664,2025-03-20T08:40:35.510169+00:00,0
17423388,0.131,2025-03-20T08:40:35.510169+00:00,1
17423424,0.114,2025-03-20T08:40:35.510169+00:00,1
17423460,0.108,2025-03-20T08:40:35.510169+00:00,1
17423496,0.101,2025-03-20T08:40:35.510169+00:00,1
17423532,0.103,2025-03-20T08:40:35.510169+00:00,1
17423568,0.122,2025-03-20T08:40:35.510169+00:00,1
17423604,0.176,2025-03-20T08:40:35.510169+00:00,1
17423640,0.223,2025-03-20T08:40:35.510169+00:00,1
17423676,0.238,2025-03-20T08:40:35.510169+00:00,1
17423712,0.216,2025-03-20T08:40:35.510169+00:00,1
17423748,0.191,2025-03-20T08:40:35.510169+00:00,1
17423784,0.178,2025-03-20T08:40:35.510169+00:00,1
17423820,0.159,2025-03-20T08:40:35.510169+00:00,1
17423856,0.157,2025-03-20T08:40:35.510169+00:00,1
17423892,0.153,2025-03-20T08:40:35.510169+00:00,1
17423928,0.163,2025-03-20T08:40:35.510169+00:00,1
17423964,0.175,2025-03-20T08:40:35.510169+00:00,1
17424000,0.217,2025-03-20T08:40:35.510169+00:00,1
17424036,0.235,2025-03-20T08:40:35.510169+00:00,1
17424072,0.162,2025-03-20T08:40:35.510169+00:00,1
17424108,0.141,2025-03-20T08:40:35.510169+00:00,1
17424144,0.107,2025-03-20T08:40:35.510169+00:00,1
17424180,0.09,2025-03-20T08:40:35.510169+00:00,1
17424216,0.054,2025-03-20T08:40:35.510169+00:00,1
17424252,0.041,2025-03-20T08:40:35.510169+00:00,1
17424288,0.023,2025-03-20T08:40:35.510169+00:00,1
17424324,0.019,2025-03-20T08:40:35.510169+00:00,1
17424360,0.012,2025-03-20T08:40:35.510169+00:00,1
17424396,0.016,2025-03-20T08:40:35.510169+00:00,1
17424432,0.036,2025-03-20T08:40:35.510169+00:00,1
17424468,0.091,2025-03-20T08:40:35.510169+00:00,1
17424504,0.139,2025-03-20T08:40:35.510169+00:00,1
17424540,0.155,2025-03-20T08:40:35.510169+00:00,1
17424576,0.133,2025-03-20T08:40:35.510169+00:00,1
17424612,0.108,2025-03-20T08:40:35.510169+00:00,1
17424648,0.095,2025-03-20T08:40:35.510169+00:00,1
17424684,0.076,2025-03-20T08:40:35.510169+00:00,1
17424720,0.074,2025-03-20T08:40:35.510169+00:00,1
17424756,0.073,2025-03-20T08:40:35.510169+00:00,1
17424792,0.085,2025-03-20T08:40:35.510169+00:00,1
17424828,0.099,2025-03-20T08:40:35.510169+00:00,1
17424864,0.143,2025-03-20T08:40:35.510169+00:00,1
17424900,0.163,2025-03-20T08:40:35.510169+00:00,1
17424936,0.178,2025-03-20T08:40:35.510169+00:00,1
17424972,0.159,2025-03-20T08:40:35.510169+00:00,1
17425008,0.127,2025-03-20T08:40:35.510169+00:00,1
17425044,0.112,2025-03-20T08:40:35.510169+00:00,1
17425080,0.078,2025-03-20T08:40:35.510169+00:00,1
17425116,0.059,2025-03-20T08:40:35.510169+00:00,1
17425152,0.043,2025-03-20T08:40:35.510169+00:00,1
17425188,0.035,2025-03-20T08:40:35.510169+00:00,1
17425224,0.025,2025-03-20T08:40:35.510169+00:00,1
17425260,0.025,2025-03-20T08:40:35.510169+00:00,1
17425296,0.041,2025-03-20T08:40:35.510169+00:00,1
17425332,0.093,2025-03-20T08:40:35.510169+00:00,1
17425368,0.137,2025-03-20T08:40:35.510169+00:00,1
17425404,0.144,2025-03-20T08:40:35.510169+00:00,1
17425440,0.114,2025-03-20T08:40:35.510169+00:00,1
17425476,0.081,2025-03-20T08:40:35.510169+00:00,1
17425512,0.06,2025-03-20T08:40:35.510169+00:00,1
17425548,0.034,2025-03-20T08:40:35.510169+00:00,1
17425584,0.024,2025-03-20T08:40:35.510169+00:00,1
17425620,0.017,2025-03-20T08:40:35.510169+00:00,1
17425656,0.025,2025-03-20T08:40:35.510169+00:00,1
17425692,0.034,2025-03-20T08:40:35.510169+00:00,1
17425728,0.073,2025-03-20T08:40:35.510169+00:00,1
17425764,0.088,2025-03-20T08:40:35.510169+00:00,1
17425800,0.098,2025-03-20T08:40:35.510169+00:00,1
17425836,0.079,2025-03-20T08:40:35.510169+00:00,1
17425872,0.046,2025-03-20T08:40:35.510169+00:00,1
17425908,0.03,2025-03-20T08:40:35.510169+00:00,1
17425944,-0.004,2025-03-20T08:40:35.510169+00:00,1
17425980,-0.003,2025-03-20T08:40:35.510169+00:00,1
17426016,-0.025,2025-03-20T08:40:35.510169+00:00,1
17426052,-0.03,2025-03-20T08:40:35.510169+00:00,1
17426088,-0.035,2025-03-20T08:40:35.510169+00:00,1
17426124,-0.035,2025-03-20T08:40:35.510169+00:00,1
17426160,-0.028,2025-03-20T08:40:35.510169+00:00,1
17426196,-0.014,2025-03-20T08:40:35.510169+00:00,1
17426232,0.011,2025-03-20T08:40:35.510169+00:00,1
17426268,0.019,2025-03-20T08:40:35.510169+00:00,1
17426304,0.014,2025-03-20T08:40:35.510169+00:00,1
17426340,-0.005,2025-03-20T08:40:35.510169+00:00,1
17426376,-0.023,2025-03-20T08:40:35.510169+00:00,1
17426412,-0.041,2025-03-20T08:40:35.510169+00:00,1
17426448,-0.061,2025-03-20T08:40:35.510169+00:00,1
17426484,-0.059,2025-03-20T08:40:35.510169+00:00,1
17426520,-0.047,2025-03-20T08:40:35.510169+00:00,1
17426556,-0.019,2025-03-20T08:40:35.510169+00:00,1
17426592,0.027,2025-03-20T08:40:35.510169+00:00,1
17426628,0.065,2025-03-20T08:40:35.510169+00:00,1
17426664,0.079,2025-03-20T08:40:35.510169+00:00,1
17426700,0.068,2025-03-20T08:40:35.510169+00:00,1
17426736,0.047,2025-03-20T08:40:35.510169+00:00,1
17426772,0.038,2025-03-20T08:40:35.510169+00:00,1
17426808,0.016,2025-03-20T08:40:35.510169+00:00,1
17426844,-0.008,2025-03-20T08:40:35.510169+00:00,1
17426880,-0.03,2025-03-20T08:40:35.510169+00:00,1
17426916,-0.039,2025-03-20T08:40:35.510169+00:00,1
17426952,-0.048,2025-03-20T08:40:35.510169+00:00,1
17426988,-0.051,2025-03-20T08:40:35.510169+00:00,1
17427024,-0.048,2025-03-20T08:40:35.510169+00:00,1
17427060,-0.038,2025-03-20T08:40:35.510169+00:00,1
17427096,-0.017,2025-03-20T08:40:35.510169+00:00,1
17427132,-0.009,2025-03-20T08:40:35.510169+00:00,1
17427168,-0.014,2025-03-20T08:40:35.510169+00:00,1
17427204,-0.032,2025-03-20T08:40:35.510169+00:00,1
17427240,-0.051,2025-03-20T08:40:35.510169+00:00,1
17427276,-0.068,2025-03-20T08:40:35.510169+00:00,1
17427312,-0.089,2025-03-20T08:40:35.510169+00:00,1
17427348,-0.085,2025-03-20T08:40:35.510169+00:00,1
17427384,-0.071,2025-03-20T08:40:35.510169+00:00,1
17427420,-0.041,2025-03-20T08:40:35.510169+00:00,1
17427456,0.007,2025-03-20T08:40:35.510169+00:00,1
17427492,0.046,2025-03-20T08:40:35.510169+00:00,1
17427528,0.062,2025-03-20T08:40:35.510169+00:00,1
17427564,0.061,2025-03-20T08:40:35.510169+00:00,1
17427600,0.05,2025-03-20T08:40:35.510169+00:00,1
17427636,0.051,2025-03-20T08:40:35.510169+00:00,1
17427672,0.04,2025-03-20T08:40:35.510169+00:00,1
17427708,0.048,2025-03-20T08:40:35.510169+00:00,1
17427744,0.04,2025-03-20T08:40:35.510169+00:00,1
17427780,0.035,2025-03-20T08:40:35.510169+00:00,1
17427816,0.027,2025-03-20T08:40:35.510169+00:00,1
17427852,0.029,2025-03-20T08:40:35.510169+00:00,1
17427888,0.047,2025-03-20T08:40:35.510169+00:00,1
17427924,0.102,2025-03-20T08:40:35.510169+00:00,1
17427960,0.148,2025-03-20T08:40:35.510169+00:00,1
17427996,0.16,2025-03-20T08:40:35.510169+00:00,1
17428032,0.135,2025-03-20T08:40:35.510169+00:00,1
17428068,0.107,2025-03-20T08:40:35.510169+00:00,1
17428104,0.09,2025-03-20T08:40:35.510169+00:00,1
17428140,0.068,2025-03-20T08:40:35.510169+00:00,1
17428176,0.063,2025-03-20T08:40:35.510169+00:00,1
17428212,0.058,2025-03-20T08:40:35.510169+00:00,1
17428248,0.066,2025-03-20T08:40:35.510169+00:00,1
17428284,0.077,2025-03-20T08:40:35.510169+00:00,1
17428320,0.118,2025-03-20T08:40:35.510169+00:00,1
17428356,0.134,2025-03-20T08:40:35.510169+00:00,1
17428392,0.147,2025-03-20T08:40:35.510169+00:00,1
17428428,0.13,2025-03-20T08:40:35.510169+00:00,1
17428464,0.101,2025-03-20T08:40:35.510169+00:00,1
17428500,0.088,2025-03-20T08:40:35.510169+00:00,1
17428536,0.057,2025-03-20T08:40:35.510169+00:00,1
17428572,0.061,2025-03-20T08:40:35.510169+00:00,1
