x,y,timestamp,subarray
17434620,0.09307,2025-04-01T12:45:58.023298+00:00,0
17434656,0.09084,2025-04-01T12:45:58.023298+00:00,0
17434692,0.0905,2025-04-01T12:45:58.023298+00:00,0
17434728,0.08871,2025-04-01T12:45:58.023298+00:00,0
17434764,0.09755,2025-04-01T12:45:58.023298+00:00,0
17434800,0.12183,2025-04-01T12:45:58.023298+00:00,0
17434836,0.17574,2025-04-01T12:45:58.023298+00:00,0
17434872,0.15937,2025-04-01T12:45:58.023298+00:00,0
17434908,0.10642,2025-04-01T12:45:58.023298+00:00,0
17434944,0.0775,2025-04-01T12:45:58.023298+00:00,0
17434980,0.05272,2025-04-01T12:45:58.023298+00:00,0
17435016,0.01,2025-04-01T12:45:58.023298+00:00,0
17435052,-0.02,2025-04-01T12:45:58.023298+00:00,0
17435088,-0.03,2025-04-01T12:45:58.023298+00:00,0
17435124,-0.003,2025-04-01T12:45:58.023298+00:00,0
17435160,0.0411,2025-04-01T12:45:58.023298+00:00,0
17435196,0.06867,2025-04-01T12:45:58.023298+00:00,0
17435232,0.10578,2025-04-01T12:45:58.023298+00:00,0
17435268,0.13972,2025-04-01T12:45:58.023298+00:00,0
17435304,0.13118,2025-04-01T12:45:58.023298+00:00,0
17435340,0.10426,2025-04-01T12:45:58.023298+00:00,0
17435376,0.09267,2025-04-01T12:45:58.023298+00:00,0
17435412,0.07765,2025-04-01T12:45:58.023298+00:00,0
17435448,0.06563,2025-04-01T12:45:58.023298+00:00,0
17435484,0.06304,2025-04-01T12:45:58.023298+00:00,0
17435520,0.06275,2025-04-01T12:45:58.023298+00:00,0
17435556,0.06352,2025-04-01T12:45:58.023298+00:00,0
17435592,0.06413,2025-04-01T12:45:58.023298+00:00,0
17435628,0.07741,2025-04-01T12:45:58.023298+00:00,0
17435664,0.10762,2025-04-01T12:45:58.023298+00:00,0
17435700,0.145,2025-04-01T12:45:58.023298+00:00,0
17435736,0.12296,2025-04-01T12:45:58.023298+00:00,0
17435772,0.0797,2025-04-01T12:45:58.023298+00:00,0
17435808,0.04135,2025-04-01T12:45:58.023298+00:00,0
17435844,-0.0099,2025-04-01T12:45:58.023298+00:00,0
17435880,-0.03,2025-04-01T12:45:58.023298+00:00,0
17435916,-0.05,2025-04-01T12:45:58.023298+00:00,0
17435952,-0.054,2025-04-01T12:45:58.023298+00:00,0
17435988,-0.04801,2025-04-01T12:45:58.023298+00:00,0
17436024,-0.02537,2025-04-01T12:45:58.023298+00:00,0
17436060,-1e-05,2025-04-01T12:45:58.023298+00:00,0
17436096,0.07658,2025-04-01T12:45:58.023298+00:00,0
17436132,0.114,2025-04-01T12:45:58.023298+00:00,0
17436168,0.114,2025-04-01T12:45:58.023298+00:00,0
17436204,0.09607,2025-04-01T12:45:58.023298+00:00,0
17436240,0.08263,2025-04-01T12:45:58.023298+00:00,0
17436276,0.07143,2025-04-01T12:45:58.023298+00:00,0
17436311.999722224,0.07143,2025-04-01T12:45:58.023298+00:00,0
17434620,0.171,2025-04-01T12:45:58.023298+00:00,1
17434656,0.164,2025-04-01T12:45:58.023298+00:00,1
