x,y,timestamp,subarray
17417340,0.10093,2025-03-12T19:30:35.856674+00:00,0
17417376,0.09868,2025-03-12T19:30:35.856674+00:00,0
17417412,0.09697,2025-03-12T19:30:35.856674+00:00,0
17417448,0.09536,2025-03-12T19:30:35.856674+00:00,0
17417484,0.0977,2025-03-12T19:30:35.856674+00:00,0
17417520,0.10392,2025-03-12T19:30:35.856674+00:00,0
17417556,0.13043,2025-03-12T19:30:35.856674+00:00,0
17417592,0.14201,2025-03-12T19:30:35.856674+00:00,0
17417628,0.1401,2025-03-12T19:30:35.856674+00:00,0
17417664,0.125,2025-03-12T19:30:35.856674+00:00,0
17417700,0.10265,2025-03-12T19:30:35.856674+00:00,0
17417736,0.09893,2025-03-12T19:30:35.856674+00:00,0
17417772,0.09774,2025-03-12T19:30:35.856674+00:00,0
17417808,0.09262,2025-03-12T19:30:35.856674+00:00,0
17417844,0.0968,2025-03-12T19:30:35.856674+00:00,0
17417880,0.1001,2025-03-12T19:30:35.856674+00:00,0
17417916,0.113,2025-03-12T19:30:35.856674+00:00,0
17417952,0.13806,2025-03-12T19:30:35.856674+00:00,0
17417988,0.18938,2025-03-12T19:30:35.856674+00:00,0
17418024,0.17912,2025-03-12T19:30:35.856674+00:00,0
17418060,0.1478,2025-03-12T19:30:35.856674+00:00,0
17418096,0.1322,2025-03-12T19:30:35.856674+00:00,0
17418132,0.12,2025-03-12T19:30:35.856674+00:00,0
17418168,0.10991,2025-03-12T19:30:35.856674+00:00,0
17418204,0.10852,2025-03-12T19:30:35.856674+00:00,0
17418240,0.10251,2025-03-12T19:30:35.856674+00:00,0
17418276,0.09959,2025-03-12T19:30:35.856674+00:00,0
17418312,0.09665,2025-03-12T19:30:35.856674+00:00,0
17418348,0.09719,2025-03-12T19:30:35.856674+00:00,0
17418384,0.10511,2025-03-12T19:30:35.856674+00:00,0
17418420,0.13127,2025-03-12T19:30:35.856674+00:00,0
17418456,0.15596,2025-03-12T19:30:35.856674+00:00,0
17418492,0.1551,2025-03-12T19:30:35.856674+00:00,0
17418528,0.13068,2025-03-12T19:30:35.856674+00:00,0
17418564,0.1204,2025-03-12T19:30:35.856674+00:00,0
17418600,0.103,2025-03-12T19:30:35.856674+00:00,0
17418636,0.09562,2025-03-12T19:30:35.856674+00:00,0
17418672,0.0969,2025-03-12T19:30:35.856674+00:00,0
17418708,0.104,2025-03-12T19:30:35.856674+00:00,0
17418744,0.104,2025-03-12T19:30:35.856674+00:00,0
17418780,0.10881,2025-03-12T19:30:35.856674+00:00,0
17418816,0.13819,2025-03-12T19:30:35.856674+00:00,0
17418852,0.16605,2025-03-12T19:30:35.856674+00:00,0
17418888,0.17347,2025-03-12T19:30:35.856674+00:00,0
17418924,0.149,2025-03-12T19:30:35.856674+00:00,0
17418960,0.13569,2025-03-12T19:30:35.856674+00:00,0
17418996,0.12348,2025-03-12T19:30:35.856674+00:00,0
17419032,0.11163,2025-03-12T19:30:35.856674+00:00,0
17419067.999722224,0.11163,2025-03-12T19:30:35.856674+00:00,0
17417340,0.13,2025-03-12T19:30:35.856674+00:00,1
17417376,0.12,2025-03-12T19:30:35.856674+00:00,1
17417412,0.117,2025-03-12T19:30:35.856674+00:00,1
17417448,0.113,2025-03-12T19:30:35.856674+00:00,1
17417484,0.114,2025-03-12T19:30:35.856674+00:00,1
17417520,0.125,2025-03-12T19:30:35.856674+00:00,1
17417556,0.157,2025-03-12T19:30:35.856674+00:00,1
17417592,0.159,2025-03-12T19:30:35.856674+00:00,1
17417628,0.166,2025-03-12T19:30:35.856674+00:00,1
17417664,0.15,2025-03-12T19:30:35.856674+00:00,1
17417700,0.132,2025-03-12T19:30:35.856674+00:00,1
17417736,0.122,2025-03-12T19:30:35.856674+00:00,1
17417772,0.108,2025-03-12T19:30:35.856674+00:00,1
17417808,0.104,2025-03-12T19:30:35.856674+00:00,1
17417844,0.101,2025-03-12T19:30:35.856674+00:00,1
17417880,0.107,2025-03-12T19:30:35.856674+00:00,1
17417916,0.113,2025-03-12T19:30:35.856674+00:00,1
17417952,0.137,2025-03-12T19:30:35.856674+00:00,1
17417988,0.147,2025-03-12T19:30:35.856674+00:00,1
17418024,0.154,2025-03-12T19:30:35.856674+00:00,1
17418060,0.146,2025-03-12T19:30:35.856674+00:00,1
17418096,0.13,2025-03-12T19:30:35.856674+00:00,1
17418132,0.124,2025-03-12T19:30:35.856674+00:00,1
17418168,0.108,2025-03-12T19:30:35.856674+00:00,1
17418204,0.104,2025-03-12T19:30:35.856674+00:00,1
17418240,0.098,2025-03-12T19:30:35.856674+00:00,1
17418276,0.095,2025-03-12T19:30:35.856674+00:00,1
17418312,0.091,2025-03-12T19:30:35.856674+00:00,1
17418348,0.093,2025-03-12T19:30:35.856674+00:00,1
17418384,0.104,2025-03-12T19:30:35.856674+00:00,1
17418420,0.136,2025-03-12T19:30:35.856674+00:00,1
17418456,0.164,2025-03-12T19:30:35.856674+00:00,1
17418492,0.169,2025-03-12T19:30:35.856674+00:00,1
17418528,0.152,2025-03-12T19:30:35.856674+00:00,1
17418564,0.134,2025-03-12T19:30:35.856674+00:00,1
17418600,0.122,2025-03-12T19:30:35.856674+00:00,1
17418636,0.107,2025-03-12T19:30:35.856674+00:00,1
17418672,0.101,2025-03-12T19:30:35.856674+00:00,1
17418708,0.099,2025-03-12T19:30:35.856674+00:00,1
17418744,0.104,2025-03-12T19:30:35.856674+00:00,1
17418780,0.111,2025-03-12T19:30:35.856674+00:00,1
17418816,0.135,2025-03-12T19:30:35.856674+00:00,1
17418852,0.145,2025-03-12T19:30:35.856674+00:00,1
17418888,0.152,2025-03-12T19:30:35.856674+00:00,1
17418924,0.143,2025-03-12T19:30:35.856674+00:00,1
17418960,0.127,2025-03-12T19:30:35.856674+00:00,1
17418996,0.12,2025-03-12T19:30:35.856674+00:00,1
17419032,0.102,2025-03-12T19:30:35.856674+00:00,1
17419068,0.094,2025-03-12T19:30:35.856674+00:00,1
17419104,0.086,2025-03-12T19:30:35.856674+00:00,1
17419140,0.084,2025-03-12T19:30:35.856674+00:00,1
17419176,0.081,2025-03-12T19:30:35.856674+00:00,1
17419212,0.083,2025-03-12T19:30:35.856674+00:00,1
17419248,0.095,2025-03-12T19:30:35.856674+00:00,1
17419284,0.127,2025-03-12T19:30:35.856674+00:00,1
17419320,0.155,2025-03-12T19:30:35.856674+00:00,1
17419356,0.159,2025-03-12T19:30:35.856674+00:00,1
17419392,0.14,2025-03-12T19:30:35.856674+00:00,1
17419428,0.119,2025-03-12T19:30:35.856674+00:00,1
17419464,0.105,2025-03-12T19:30:35.856674+00:00,1
17419500,0.089,2025-03-12T19:30:35.856674+00:00,1
17419536,0.081,2025-03-12T19:30:35.856674+00:00,1
17419572,0.078,2025-03-12T19:30:35.856674+00:00,1
17419608,0.082,2025-03-12T19:30:35.856674+00:00,1
17419644,0.088,2025-03-12T19:30:35.856674+00:00,1
17419680,0.11,2025-03-12T19:30:35.856674+00:00,1
17419716,0.119,2025-03-12T19:30:35.856674+00:00,1
17419752,0.126,2025-03-12T19:30:35.856674+00:00,1
17419788,0.117,2025-03-12T19:30:35.856674+00:00,1
