x,y,timestamp,subarray
17455356,0.08055,2025-04-25T12:00:05.000401+00:00,0
17455392,0.08056,2025-04-25T12:00:05.000401+00:00,0
17455428,0.08045,2025-04-25T12:00:05.000401+00:00,0
17455464,0.08231,2025-04-25T12:00:05.000401+00:00,0
17455500,0.09161,2025-04-25T12:00:05.000401+00:00,0
17455536,0.10294,2025-04-25T12:00:05.000401+00:00,0
17455572,0.11339,2025-04-25T12:00:05.000401+00:00,0
17455608,0.11305,2025-04-25T12:00:05.000401+00:00,0
17455644,0.09941,2025-04-25T12:00:05.000401+00:00,0
17455680,0.09333,2025-04-25T12:00:05.000401+00:00,0
17455716,0.08165,2025-04-25T12:00:05.000401+00:00,0
17455752,0.06499,2025-04-25T12:00:05.000401+00:00,0
17455788,0.04598,2025-04-25T12:00:05.000401+00:00,0
17455824,0.03775,2025-04-25T12:00:05.000401+00:00,0
17455860,0.05276,2025-04-25T12:00:05.000401+00:00,0
17455896,0.0649,2025-04-25T12:00:05.000401+00:00,0
17455932,0.082,2025-04-25T12:00:05.000401+00:00,0
17455968,0.0967,2025-04-25T12:00:05.000401+00:00,0
17456004,0.11495,2025-04-25T12:00:05.000401+00:00,0
17456040,0.12599,2025-04-25T12:00:05.000401+00:00,0
17456076,0.10963,2025-04-25T12:00:05.000401+00:00,0
17456112,0.10037,2025-04-25T12:00:05.000401+00:00,0
17456148,0.09209,2025-04-25T12:00:05.000401+00:00,0
17456184,0.09577,2025-04-25T12:00:05.000401+00:00,0
17456220,0.08777,2025-04-25T12:00:05.000401+00:00,0
17456256,0.08555,2025-04-25T12:00:05.000401+00:00,0
17456292,0.08478,2025-04-25T12:00:05.000401+00:00,0
17456328,0.08407,2025-04-25T12:00:05.000401+00:00,0
17456364,0.08659,2025-04-25T12:00:05.000401+00:00,0
17456400,0.09075,2025-04-25T12:00:05.000401+00:00,0
17456436,0.08859,2025-04-25T12:00:05.000401+00:00,0
17456472,0.08621,2025-04-25T12:00:05.000401+00:00,0
17456508,0.03445,2025-04-25T12:00:05.000401+00:00,0
17456544,0.00255,2025-04-25T12:00:05.000401+00:00,0
17456580,-1e-05,2025-04-25T12:00:05.000401+00:00,0
17456616,-0.01337,2025-04-25T12:00:05.000401+00:00,0
17456652,-0.0262,2025-04-25T12:00:05.000401+00:00,0
17456688,-0.01679,2025-04-25T12:00:05.000401+00:00,0
17456724,-0.00216,2025-04-25T12:00:05.000401+00:00,0
17456760,-2e-05,2025-04-25T12:00:05.000401+00:00,0
17456796,0.03099,2025-04-25T12:00:05.000401+00:00,0
17456832,0.07886,2025-04-25T12:00:05.000401+00:00,0
17456868,0.09995,2025-04-25T12:00:05.000401+00:00,0
17456904,0.11488,2025-04-25T12:00:05.000401+00:00,0
17456940,0.10559,2025-04-25T12:00:05.000401+00:00,0
17456976,0.1,2025-04-25T12:00:05.000401+00:00,0
17457012,0.10154,2025-04-25T12:00:05.000401+00:00,0
17457047.999722224,0.10154,2025-04-25T12:00:05.000401+00:00,0
17455356,0.151,2025-04-25T12:00:05.000401+00:00,1
17455392,0.145,2025-04-25T12:00:05.000401+00:00,1
17455428,0.135,2025-04-25T12:00:05.000401+00:00,1
17455464,0.138,2025-04-25T12:00:05.000401+00:00,1
17455500,0.161,2025-04-25T12:00:05.000401+00:00,1
17455536,0.225,2025-04-25T12:00:05.000401+00:00,1
17455572,0.279,2025-04-25T12:00:05.000401+00:00,1
17455608,0.181,2025-04-25T12:00:05.000401+00:00,1
17455644,0.153,2025-04-25T12:00:05.000401+00:00,1
17455680,0.121,2025-04-25T12:00:05.000401+00:00,1
17455716,0.102,2025-04-25T12:00:05.000401+00:00,1
17455752,0.078,2025-04-25T12:00:05.000401+00:00,1
17455788,0.074,2025-04-25T12:00:05.000401+00:00,1
17455824,0.066,2025-04-25T12:00:05.000401+00:00,1
17455860,0.077,2025-04-25T12:00:05.000401+00:00,1
17455896,0.091,2025-04-25T12:00:05.000401+00:00,1
17455932,0.14,2025-04-25T12:00:05.000401+00:00,1
17455968,0.161,2025-04-25T12:00:05.000401+00:00,1
17456004,0.177,2025-04-25T12:00:05.000401+00:00,1
17456040,0.154,2025-04-25T12:00:05.000401+00:00,1
17456076,0.125,2025-04-25T12:00:05.000401+00:00,1
17456112,0.117,2025-04-25T12:00:05.000401+00:00,1
17456148,0.086,2025-04-25T12:00:05.000401+00:00,1
17456184,0.098,2025-04-25T12:00:05.000401+00:00,1
17456220,0.082,2025-04-25T12:00:05.000401+00:00,1
17456256,0.08,2025-04-25T12:00:05.000401+00:00,1
17456292,0.066,2025-04-25T12:00:05.000401+00:00,1
17456328,0.057,2025-04-25T12:00:05.000401+00:00,1
17456364,0.056,2025-04-25T12:00:05.000401+00:00,1
17456400,0.064,2025-04-25T12:00:05.000401+00:00,1
17456436,0.084,2025-04-25T12:00:05.000401+00:00,1
17456472,0.094,2025-04-25T12:00:05.000401+00:00,1
17456508,0.081,2025-04-25T12:00:05.000401+00:00,1
17456544,0.051,2025-04-25T12:00:05.000401+00:00,1
