x,y,timestamp,subarray
17436348,0.0592,2025-04-04T05:12:30.559031+00:00,0
17436384,0.0587,2025-04-04T05:12:30.559031+00:00,0
17436420,0.05949,2025-04-04T05:12:30.559031+00:00,0
17436456,0.06136,2025-04-04T05:12:30.559031+00:00,0
17436492,0.075,2025-04-04T05:12:30.559031+00:00,0
17436528,0.1189,2025-04-04T05:12:30.559031+00:00,0
17436564,0.15381,2025-04-04T05:12:30.559031+00:00,0
17436600,0.1333,2025-04-04T05:12:30.559031+00:00,0
17436636,0.07911,2025-04-04T05:12:30.559031+00:00,0
17436672,0.03737,2025-04-04T05:12:30.559031+00:00,0
17436708,-0.00016,2025-04-04T05:12:30.559031+00:00,0
17436744,-0.002,2025-04-04T05:12:30.559031+00:00,0
17436780,-0.0146,2025-04-04T05:12:30.559031+00:00,0
17436816,-0.00982,2025-04-04T05:12:30.559031+00:00,0
17436852,-0.00159,2025-04-04T05:12:30.559031+00:00,0
17436888,8e-05,2025-04-04T05:12:30.559031+00:00,0
17436924,0.06883,2025-04-04T05:12:30.559031+00:00,0
17436960,0.13036,2025-04-04T05:12:30.559031+00:00,0
17436996,0.16091,2025-04-04T05:12:30.559031+00:00,0
17437032,0.15331,2025-04-04T05:12:30.559031+00:00,0
17437068,0.13147,2025-04-04T05:12:30.559031+00:00,0
17437104,0.11137,2025-04-04T05:12:30.559031+00:00,0
17437140,0.10268,2025-04-04T05:12:30.559031+00:00,0
17437176,0.10497,2025-04-04T05:12:30.559031+00:00,0
17437212,0.09888,2025-04-04T05:12:30.559031+00:00,0
17437248,0.09887,2025-04-04T05:12:30.559031+00:00,0
17437284,0.09895,2025-04-04T05:12:30.559031+00:00,0
17437320,0.1003,2025-04-04T05:12:30.559031+00:00,0
17437356,0.10537,2025-04-04T05:12:30.559031+00:00,0
17437392,0.13516,2025-04-04T05:12:30.559031+00:00,0
17437428,0.16683,2025-04-04T05:12:30.559031+00:00,0
17437464,0.13673,2025-04-04T05:12:30.559031+00:00,0
17437500,0.09448,2025-04-04T05:12:30.559031+00:00,0
17437536,0.06091,2025-04-04T05:12:30.559031+00:00,0
17437572,0.00782,2025-04-04T05:12:30.559031+00:00,0
17437608,0,2025-04-04T05:12:30.559031+00:00,0
17437644,-0.00227,2025-04-04T05:12:30.559031+00:00,0
17437680,-0.00214,2025-04-04T05:12:30.559031+00:00,0
17437716,-0.00011,2025-04-04T05:12:30.559031+00:00,0
17437752,0.02478,2025-04-04T05:12:30.559031+00:00,0
17437788,0.07073,2025-04-04T05:12:30.559031+00:00,0
17437824,0.11103,2025-04-04T05:12:30.559031+00:00,0
17437860,0.13299,2025-04-04T05:12:30.559031+00:00,0
17437896,0.14006,2025-04-04T05:12:30.559031+00:00,0
17437932,0.109,2025-04-04T05:12:30.559031+00:00,0
17437968,0.0981,2025-04-04T05:12:30.559031+00:00,0
17438004,0.09106,2025-04-04T05:12:30.559031+00:00,0
17438039.999722224,0.09106,2025-04-04T05:12:30.559031+00:00,0
17436348,0.139,2025-04-04T05:12:30.559031+00:00,1
17436384,0.133,2025-04-04T05:12:30.559031+00:00,1
17436420,0.124,2025-04-04T05:12:30.559031+00:00,1
17436456,0.127,2025-04-04T05:12:30.559031+00:00,1
17436492,0.149,2025-04-04T05:12:30.559031+00:00,1
17436528,0.212,2025-04-04T05:12:30.559031+00:00,1
17436564,0.264,2025-04-04T05:12:30.559031+00:00,1
17436600,0.282,2025-04-04T05:12:30.559031+00:00,1
17436636,0.257,2025-04-04T05:12:30.559031+00:00,1
17436672,0.228,2025-04-04T05:12:30.559031+00:00,1
17436708,0.212,2025-04-04T05:12:30.559031+00:00,1
17436744,0.191,2025-04-04T05:12:30.559031+00:00,1
17436780,0.188,2025-04-04T05:12:30.559031+00:00,1
17436816,0.184,2025-04-04T05:12:30.559031+00:00,1
17436852,0.196,2025-04-04T05:12:30.559031+00:00,1
17436888,0.209,2025-04-04T05:12:30.559031+00:00,1
17436924,0.258,2025-04-04T05:12:30.559031+00:00,1
17436960,0.278,2025-04-04T05:12:30.559031+00:00,1
17436996,0.293,2025-04-04T05:12:30.559031+00:00,1
17437032,0.122,2025-04-04T05:12:30.559031+00:00,1
17437068,0.092,2025-04-04T05:12:30.559031+00:00,1
17437104,0.082,2025-04-04T05:12:30.559031+00:00,1
17437140,0.051,2025-04-04T05:12:30.559031+00:00,1
17437176,0.037,2025-04-04T05:12:30.559031+00:00,1
17437212,0.026,2025-04-04T05:12:30.559031+00:00,1
17437248,0.029,2025-04-04T05:12:30.559031+00:00,1
17437284,0.024,2025-04-04T05:12:30.559031+00:00,1
17437320,0.03,2025-04-04T05:12:30.559031+00:00,1
17437356,0.056,2025-04-04T05:12:30.559031+00:00,1
17437392,0.122,2025-04-04T05:12:30.559031+00:00,1
17437428,0.179,2025-04-04T05:12:30.559031+00:00,1
17437464,0.201,2025-04-04T05:12:30.559031+00:00,1
17437500,0.162,2025-04-04T05:12:30.559031+00:00,1
17437536,0.119,2025-04-04T05:12:30.559031+00:00,1
17437572,0.089,2025-04-04T05:12:30.559031+00:00,1
17437608,0.054,2025-04-04T05:12:30.559031+00:00,1
17437644,0.038,2025-04-04T05:12:30.559031+00:00,1
17437680,0.02,2025-04-04T05:12:30.559031+00:00,1
17437716,0.032,2025-04-04T05:12:30.559031+00:00,1
17437752,0.047,2025-04-04T05:12:30.559031+00:00,1
17437788,0.096,2025-04-04T05:12:30.559031+00:00,1
17437824,0.118,2025-04-04T05:12:30.559031+00:00,1
17437860,0.134,2025-04-04T05:12:30.559031+00:00,1
17437896,0.113,2025-04-04T05:12:30.559031+00:00,1
17437932,0.085,2025-04-04T05:12:30.559031+00:00,1
17437968,0.078,2025-04-04T05:12:30.559031+00:00,1
17438004,0.049,2025-04-04T05:12:30.559031+00:00,1
17438040,0.061,2025-04-04T05:12:30.559031+00:00,1
17438076,0.046,2025-04-04T05:12:30.559031+00:00,1
17438112,0.045,2025-04-04T05:12:30.559031+00:00,1
17438148,0.033,2025-04-04T05:12:30.559031+00:00,1
17438184,0.026,2025-04-04T05:12:30.559031+00:00,1
17438220,0.027,2025-04-04T05:12:30.559031+00:00,1
17438256,0.037,2025-04-04T05:12:30.559031+00:00,1
17438292,0.057,2025-04-04T05:12:30.559031+00:00,1
17438328,0.069,2025-04-04T05:12:30.559031+00:00,1
17438364,0.056,2025-04-04T05:12:30.559031+00:00,1
17438400,0.028,2025-04-04T05:12:30.559031+00:00,1
17438436,-0.001,2025-04-04T05:12:30.559031+00:00,1
17438472,-0.028,2025-04-04T05:12:30.559031+00:00,1
17438508,-0.059,2025-04-04T05:12:30.559031+00:00,1
17438544,-0.065,2025-04-04T05:12:30.559031+00:00,1
17438580,-0.056,2025-04-04T05:12:30.559031+00:00,1
17438616,-0.028,2025-04-04T05:12:30.559031+00:00,1
17438652,0.021,2025-04-04T05:12:30.559031+00:00,1
17438688,0.06,2025-04-04T05:12:30.559031+00:00,1
17438724,0.07,2025-04-04T05:12:30.559031+00:00,1
17438760,0.053,2025-04-04T05:12:30.559031+00:00,1
17438796,0.032,2025-04-04T05:12:30.559031+00:00,1
17438832,0.024,2025-04-04T05:12:30.559031+00:00,1
17438868,0.002,2025-04-04T05:12:30.559031+00:00,1
17438904,-0.024,2025-04-04T05:12:30.559031+00:00,1
17438940,-0.047,2025-04-04T05:12:30.559031+00:00,1
17438976,-0.056,2025-04-04T05:12:30.559031+00:00,1
17439012,-0.067,2025-04-04T05:12:30.559031+00:00,1
17439048,-0.072,2025-04-04T05:12:30.559031+00:00,1
17439084,-0.069,2025-04-04T05:12:30.559031+00:00,1
17439120,-0.058,2025-04-04T05:12:30.559031+00:00,1
17439156,-0.035,2025-04-04T05:12:30.559031+00:00,1
17439192,-0.022,2025-04-04T05:12:30.559031+00:00,1
17439228,-0.032,2025-04-04T05:12:30.559031+00:00,1
17439264,-0.058,2025-04-04T05:12:30.559031+00:00,1
17439300,-0.085,2025-04-04T05:12:30.559031+00:00,1
17439336,-0.109,2025-04-04T05:12:30.559031+00:00,1
17439372,-0.138,2025-04-04T05:12:30.559031+00:00,1
17439408,-0.142,2025-04-04T05:12:30.559031+00:00,1
17439444,-0.125,2025-04-04T05:12:30.559031+00:00,1
17439480,-0.09,2025-04-04T05:12:30.559031+00:00,1
17439516,-0.035,2025-04-04T05:12:30.559031+00:00,1
17439552,0.012,2025-04-04T05:12:30.559031+00:00,1
17439588,0.031,2025-04-04T05:12:30.559031+00:00,1
17439624,0.021,2025-04-04T05:12:30.559031+00:00,1
17439660,0.009,2025-04-04T05:12:30.559031+00:00,1
17439696,0.01,2025-04-04T05:12:30.559031+00:00,1
17439732,-0.004,2025-04-04T05:12:30.559031+00:00,1
17439768,0.005,2025-04-04T05:12:30.559031+00:00,1
17439804,-0.003,2025-04-04T05:12:30.559031+00:00,1
17439840,0.002,2025-04-04T05:12:30.559031+00:00,1
17439876,-0.001,2025-04-04T05:12:30.559031+00:00,1
