x,y,timestamp,subarray
17492508,0.0946,2025-06-07T12:37:05.000651+00:00,0
17492544,0.08766,2025-06-07T12:37:05.000651+00:00,0
17492580,0.094,2025-06-07T12:37:05.000651+00:00,0
17492616,0.09475,2025-06-07T12:37:05.000651+00:00,0
17492652,0.09449,2025-06-07T12:37:05.000651+00:00,0
17492688,0.095,2025-06-07T12:37:05.000651+00:00,0
17492724,0.09869,2025-06-07T12:37:05.000651+00:00,0
17492760,0.09041,2025-06-07T12:37:05.000651+00:00,0
17492796,0.07525,2025-06-07T12:37:05.000651+00:00,0
17492832,0.03405,2025-06-07T12:37:05.000651+00:00,0
17492868,0.00944,2025-06-07T12:37:05.000651+00:00,0
17492904,0.00119,2025-06-07T12:37:05.000651+00:00,0
17492940,-1e-05,2025-06-07T12:37:05.000651+00:00,0
17492976,-2e-05,2025-06-07T12:37:05.000651+00:00,0
17493012,-2e-05,2025-06-07T12:37:05.000651+00:00,0
17493048,-0.00061,2025-06-07T12:37:05.000651+00:00,0
17493084,0.02324,2025-06-07T12:37:05.000651+00:00,0
17493120,0.06504,2025-06-07T12:37:05.000651+00:00,0
17493156,0.082,2025-06-07T12:37:05.000651+00:00,0
17493192,0.12653,2025-06-07T12:37:05.000651+00:00,0
17493228,0.128,2025-06-07T12:37:05.000651+00:00,0
17493264,0.11156,2025-06-07T12:37:05.000651+00:00,0
17493300,0.082,2025-06-07T12:37:05.000651+00:00,0
17493336,0.09502,2025-06-07T12:37:05.000651+00:00,0
17493372,0.08182,2025-06-07T12:37:05.000651+00:00,0
17493408,0.07387,2025-06-07T12:37:05.000651+00:00,0
17493444,0.06339,2025-06-07T12:37:05.000651+00:00,0
17493480,0.05717,2025-06-07T12:37:05.000651+00:00,0
17493516,0.04732,2025-06-07T12:37:05.000651+00:00,0
17493552,0.03307,2025-06-07T12:37:05.000651+00:00,0
17493588,0.00309,2025-06-07T12:37:05.000651+00:00,0
17493624,0,2025-06-07T12:37:05.000651+00:00,0
17493660,-0.0005,2025-06-07T12:37:05.000651+00:00,0
17493696,-0.002,2025-06-07T12:37:05.000651+00:00,0
17493732,-0.0081,2025-06-07T12:37:05.000651+00:00,0
17493768,-0.01985,2025-06-07T12:37:05.000651+00:00,0
17493804,-0.03992,2025-06-07T12:37:05.000651+00:00,0
17493840,-0.05283,2025-06-07T12:37:05.000651+00:00,0
17493876,-0.05299,2025-06-07T12:37:05.000651+00:00,0
17493912,-0.03597,2025-06-07T12:37:05.000651+00:00,0
17493948,-0.01406,2025-06-07T12:37:05.000651+00:00,0
17493984,1e-05,2025-06-07T12:37:05.000651+00:00,0
17494020,0.03999,2025-06-07T12:37:05.000651+00:00,0
17494056,0.0827,2025-06-07T12:37:05.000651+00:00,0
17494092,0.09468,2025-06-07T12:37:05.000651+00:00,0
17494128,0.13013,2025-06-07T12:37:05.000651+00:00,0
17494164,0.1134,2025-06-07T12:37:05.000651+00:00,0
17494199.999722224,0.1134,2025-06-07T12:37:05.000651+00:00,0
17492508,0.268,2025-06-07T12:37:05.000651+00:00,1
17492544,0.256,2025-06-07T12:37:05.000651+00:00,1
17492580,0.244,2025-06-07T12:37:05.000651+00:00,1
17492616,0.237,2025-06-07T12:37:05.000651+00:00,1
17492652,0.238,2025-06-07T12:37:05.000651+00:00,1
17492688,0.247,2025-06-07T12:37:05.000651+00:00,1
17492724,0.268,2025-06-07T12:37:05.000651+00:00,1
17492760,0.131,2025-06-07T12:37:05.000651+00:00,1
17492796,0.114,2025-06-07T12:37:05.000651+00:00,1
17492832,0.079,2025-06-07T12:37:05.000651+00:00,1
17492868,0.045,2025-06-07T12:37:05.000651+00:00,1
17492904,0.012,2025-06-07T12:37:05.000651+00:00,1
17492940,-0.024,2025-06-07T12:37:05.000651+00:00,1
17492976,-0.038,2025-06-07T12:37:05.000651+00:00,1
17493012,-0.025,2025-06-07T12:37:05.000651+00:00,1
17493048,0.006,2025-06-07T12:37:05.000651+00:00,1
17493084,0.058,2025-06-07T12:37:05.000651+00:00,1
17493120,0.101,2025-06-07T12:37:05.000651+00:00,1
17493156,0.115,2025-06-07T12:37:05.000651+00:00,1
17493192,0.102,2025-06-07T12:37:05.000651+00:00,1
17493228,0.091,2025-06-07T12:37:05.000651+00:00,1
17493264,0.093,2025-06-07T12:37:05.000651+00:00,1
17493300,0.08,2025-06-07T12:37:05.000651+00:00,1
17493336,0.064,2025-06-07T12:37:05.000651+00:00,1
17493372,0.05,2025-06-07T12:37:05.000651+00:00,1
17493408,0.05,2025-06-07T12:37:05.000651+00:00,1
17493444,0.032,2025-06-07T12:37:05.000651+00:00,1
17493480,0.019,2025-06-07T12:37:05.000651+00:00,1
17493516,0.014,2025-06-07T12:37:05.000651+00:00,1
17493552,0.018,2025-06-07T12:37:05.000651+00:00,1
17493588,0.034,2025-06-07T12:37:05.000651+00:00,1
17493624,0.04,2025-06-07T12:37:05.000651+00:00,1
17493660,0.031,2025-06-07T12:37:05.000651+00:00,1
17493696,0.006,2025-06-07T12:37:05.000651+00:00,1
17493732,-0.02,2025-06-07T12:37:05.000651+00:00,1
17493768,-0.044,2025-06-07T12:37:05.000651+00:00,1
17493804,-0.072,2025-06-07T12:37:05.000651+00:00,1
17493840,-0.077,2025-06-07T12:37:05.000651+00:00,1
17493876,-0.062,2025-06-07T12:37:05.000651+00:00,1
17493912,-0.028,2025-06-07T12:37:05.000651+00:00,1
17493948,0.027,2025-06-07T12:37:05.000651+00:00,1
17493984,0.072,2025-06-07T12:37:05.000651+00:00,1
17494020,0.089,2025-06-07T12:37:05.000651+00:00,1
17494056,0.078,2025-06-07T12:37:05.000651+00:00,1
17494092,0.075,2025-06-07T12:37:05.000651+00:00,1
17494128,0.084,2025-06-07T12:37:05.000651+00:00,1
17494164,0.078,2025-06-07T12:37:05.000651+00:00,1
17494200,0.123,2025-06-07T12:37:05.000651+00:00,1
17494236,0.117,2025-06-07T12:37:05.000651+00:00,1
17494272,0.124,2025-06-07T12:37:05.000651+00:00,1
17494308,0.112,2025-06-07T12:37:05.000651+00:00,1
17494344,0.106,2025-06-07T12:37:05.000651+00:00,1
17494380,0.107,2025-06-07T12:37:05.000651+00:00,1
17494416,0.117,2025-06-07T12:37:05.000651+00:00,1
17494452,0.138,2025-06-07T12:37:05.000651+00:00,1
17494488,0.151,2025-06-07T12:37:05.000651+00:00,1
17494524,0.145,2025-06-07T12:37:05.000651+00:00,1
17494560,0.123,2025-06-07T12:37:05.000651+00:00,1
17494596,0.101,2025-06-07T12:37:05.000651+00:00,1
17494632,0.08,2025-06-07T12:37:05.000651+00:00,1
17494668,0.056,2025-06-07T12:37:05.000651+00:00,1
17494704,0.055,2025-06-07T12:37:05.000651+00:00,1
17494740,0.073,2025-06-07T12:37:05.000651+00:00,1
17494776,0.109,2025-06-07T12:37:05.000651+00:00,1
17494812,0.166,2025-06-07T12:37:05.000651+00:00,1
17494848,0.213,2025-06-07T12:37:05.000651+00:00,1
17494884,0.232,2025-06-07T12:37:05.000651+00:00,1
17494920,0.222,2025-06-07T12:37:05.000651+00:00,1
17494956,0.209,2025-06-07T12:37:05.000651+00:00,1
17494992,0.208,2025-06-07T12:37:05.000651+00:00,1
17495028,0.192,2025-06-07T12:37:05.000651+00:00,1
17495064,0.187,2025-06-07T12:37:05.000651+00:00,1
17495100,0.176,2025-06-07T12:37:05.000651+00:00,1
17495136,0.18,2025-06-07T12:37:05.000651+00:00,1
17495172,0.168,2025-06-07T12:37:05.000651+00:00,1
17495208,0.168,2025-06-07T12:37:05.000651+00:00,1
17495244,0.187,2025-06-07T12:37:05.000651+00:00,1
17495280,0.247,2025-06-07T12:37:05.000651+00:00,1
17495316,0.299,2025-06-07T12:37:05.000651+00:00,1
17495352,0.315,2025-06-07T12:37:05.000651+00:00,1
17495388,0.278,2025-06-07T12:37:05.000651+00:00,1
17495424,0.236,2025-06-07T12:37:05.000651+00:00,1
17495460,0.209,2025-06-07T12:37:05.000651+00:00,1
17495496,0.176,2025-06-07T12:37:05.000651+00:00,1
17495532,0.161,2025-06-07T12:37:05.000651+00:00,1
17495568,0.143,2025-06-07T12:37:05.000651+00:00,1
17495604,0.155,2025-06-07T12:37:05.000651+00:00,1
17495640,0.169,2025-06-07T12:37:05.000651+00:00,1
17495676,0.219,2025-06-07T12:37:05.000651+00:00,1
17495712,0.239,2025-06-07T12:37:05.000651+00:00,1
17495748,0.255,2025-06-07T12:37:05.000651+00:00,1
17495784,0.234,2025-06-07T12:37:05.000651+00:00,1
17495820,0.21,2025-06-07T12:37:05.000651+00:00,1
17495856,0.207,2025-06-07T12:37:05.000651+00:00,1
17495892,0.182,2025-06-07T12:37:05.000651+00:00,1
17495928,0.184,2025-06-07T12:37:05.000651+00:00,1
17495964,0.18,2025-06-07T12:37:05.000651+00:00,1
17496000,0.189,2025-06-07T12:37:05.000651+00:00,1
