x,y,timestamp,subarray
17412156,0.0841,2025-03-07T00:00:25.918329+00:00,0
17412192,0.08414,2025-03-07T00:00:25.918329+00:00,0
17412228,0.08483,2025-03-07T00:00:25.918329+00:00,0
17412264,0.08459,2025-03-07T00:00:25.918329+00:00,0
17412300,0.0901,2025-03-07T00:00:25.918329+00:00,0
17412336,0.09353,2025-03-07T00:00:25.918329+00:00,0
17412372,0.13287,2025-03-07T00:00:25.918329+00:00,0
17412408,0.14724,2025-03-07T00:00:25.918329+00:00,0
17412444,0.1085,2025-03-07T00:00:25.918329+00:00,0
17412480,0.07872,2025-03-07T00:00:25.918329+00:00,0
17412516,0.05062,2025-03-07T00:00:25.918329+00:00,0
17412552,0.00158,2025-03-07T00:00:25.918329+00:00,0
17412588,-0.00447,2025-03-07T00:00:25.918329+00:00,0
17412624,-0.00204,2025-03-07T00:00:25.918329+00:00,0
17412660,0.01316,2025-03-07T00:00:25.918329+00:00,0
17412696,0.06361,2025-03-07T00:00:25.918329+00:00,0
17412732,0.10056,2025-03-07T00:00:25.918329+00:00,0
17412768,0.13682,2025-03-07T00:00:25.918329+00:00,0
17412804,0.15573,2025-03-07T00:00:25.918329+00:00,0
17412840,0.13233,2025-03-07T00:00:25.918329+00:00,0
17412876,0.1107,2025-03-07T00:00:25.918329+00:00,0
17412912,0.10337,2025-03-07T00:00:25.918329+00:00,0
17412948,0.0964,2025-03-07T00:00:25.918329+00:00,0
17412984,0.086,2025-03-07T00:00:25.918329+00:00,0
17413020,0.08458,2025-03-07T00:00:25.918329+00:00,0
17413056,0.086,2025-03-07T00:00:25.918329+00:00,0
17413092,0.087,2025-03-07T00:00:25.918329+00:00,0
17413128,0.08588,2025-03-07T00:00:25.918329+00:00,0
17413164,0.09,2025-03-07T00:00:25.918329+00:00,0
17413200,0.1013,2025-03-07T00:00:25.918329+00:00,0
17413236,0.1072,2025-03-07T00:00:25.918329+00:00,0
17413272,0.13659,2025-03-07T00:00:25.918329+00:00,0
17413308,0.11701,2025-03-07T00:00:25.918329+00:00,0
17413344,0.08211,2025-03-07T00:00:25.918329+00:00,0
17413380,0.06337,2025-03-07T00:00:25.918329+00:00,0
17413416,0.03181,2025-03-07T00:00:25.918329+00:00,0
17413452,0.01279,2025-03-07T00:00:25.918329+00:00,0
17413488,0.00679,2025-03-07T00:00:25.918329+00:00,0
17413524,0.03292,2025-03-07T00:00:25.918329+00:00,0
17413560,0.06998,2025-03-07T00:00:25.918329+00:00,0
17413596,0.11,2025-03-07T00:00:25.918329+00:00,0
17413632,0.13483,2025-03-07T00:00:25.918329+00:00,0
17413668,0.19547,2025-03-07T00:00:25.918329+00:00,0
17413704,0.1658,2025-03-07T00:00:25.918329+00:00,0
17413740,0.13611,2025-03-07T00:00:25.918329+00:00,0
17413776,0.11855,2025-03-07T00:00:25.918329+00:00,0
17413812,0.10912,2025-03-07T00:00:25.918329+00:00,0
17413848,0.10242,2025-03-07T00:00:25.918329+00:00,0
17413883.999722224,0.10242,2025-03-07T00:00:25.918329+00:00,0
17412156,0.15,2025-03-07T00:00:25.918329+00:00,1
17412192,0.135,2025-03-07T00:00:25.918329+00:00,1
17412228,0.13,2025-03-07T00:00:25.918329+00:00,1
17412264,0.123,2025-03-07T00:00:25.918329+00:00,1
17412300,0.125,2025-03-07T00:00:25.918329+00:00,1
17412336,0.142,2025-03-07T00:00:25.918329+00:00,1
17412372,0.19,2025-03-07T00:00:25.918329+00:00,1
17412408,0.23,2025-03-07T00:00:25.918329+00:00,1
17412444,0.244,2025-03-07T00:00:25.918329+00:00,1
17412480,0.225,2025-03-07T00:00:25.918329+00:00,1
17412516,0.203,2025-03-07T00:00:25.918329+00:00,1
17412552,0.191,2025-03-07T00:00:25.918329+00:00,1
17412588,0.175,2025-03-07T00:00:25.918329+00:00,1
17412624,0.173,2025-03-07T00:00:25.918329+00:00,1
17412660,0.17,2025-03-07T00:00:25.918329+00:00,1
17412696,0.179,2025-03-07T00:00:25.918329+00:00,1
17412732,0.189,2025-03-07T00:00:25.918329+00:00,1
17412768,0.226,2025-03-07T00:00:25.918329+00:00,1
17412804,0.241,2025-03-07T00:00:25.918329+00:00,1
17412840,0.154,2025-03-07T00:00:25.918329+00:00,1
17412876,0.137,2025-03-07T00:00:25.918329+00:00,1
17412912,0.108,2025-03-07T00:00:25.918329+00:00,1
17412948,0.094,2025-03-07T00:00:25.918329+00:00,1
17412984,0.064,2025-03-07T00:00:25.918329+00:00,1
17413020,0.047,2025-03-07T00:00:25.918329+00:00,1
17413056,0.033,2025-03-07T00:00:25.918329+00:00,1
17413092,0.029,2025-03-07T00:00:25.918329+00:00,1
17413128,0.023,2025-03-07T00:00:25.918329+00:00,1
17413164,0.026,2025-03-07T00:00:25.918329+00:00,1
17413200,0.044,2025-03-07T00:00:25.918329+00:00,1
17413236,0.092,2025-03-07T00:00:25.918329+00:00,1
17413272,0.134,2025-03-07T00:00:25.918329+00:00,1
17413308,0.148,2025-03-07T00:00:25.918329+00:00,1
17413344,0.13,2025-03-07T00:00:25.918329+00:00,1
17413380,0.108,2025-03-07T00:00:25.918329+00:00,1
17413416,0.097,2025-03-07T00:00:25.918329+00:00,1
17413452,0.082,2025-03-07T00:00:25.918329+00:00,1
17413488,0.081,2025-03-07T00:00:25.918329+00:00,1
17413524,0.077,2025-03-07T00:00:25.918329+00:00,1
17413560,0.086,2025-03-07T00:00:25.918329+00:00,1
17413596,0.096,2025-03-07T00:00:25.918329+00:00,1
17413632,0.133,2025-03-07T00:00:25.918329+00:00,1
17413668,0.148,2025-03-07T00:00:25.918329+00:00,1
17413704,0.16,2025-03-07T00:00:25.918329+00:00,1
17413740,0.147,2025-03-07T00:00:25.918329+00:00,1
17413776,0.122,2025-03-07T00:00:25.918329+00:00,1
17413812,0.113,2025-03-07T00:00:25.918329+00:00,1
17413848,0.087,2025-03-07T00:00:25.918329+00:00,1
17413884,0.092,2025-03-07T00:00:25.918329+00:00,1
17413920,0.077,2025-03-07T00:00:25.918329+00:00,1
17413956,0.07,2025-03-07T00:00:25.918329+00:00,1
17413992,0.063,2025-03-07T00:00:25.918329+00:00,1
17414028,0.061,2025-03-07T00:00:25.918329+00:00,1
17414064,0.064,2025-03-07T00:00:25.918329+00:00,1
17414100,0.074,2025-03-07T00:00:25.918329+00:00,1
17414136,0.093,2025-03-07T00:00:25.918329+00:00,1
17414172,0.1,2025-03-07T00:00:25.918329+00:00,1
17414208,0.096,2025-03-07T00:00:25.918329+00:00,1
17414244,0.08,2025-03-07T00:00:25.918329+00:00,1
17414280,0.063,2025-03-07T00:00:25.918329+00:00,1
17414316,0.048,2025-03-07T00:00:25.918329+00:00,1
17414352,0.03,2025-03-07T00:00:25.918329+00:00,1
17414388,0.028,2025-03-07T00:00:25.918329+00:00,1
17414424,0.035,2025-03-07T00:00:25.918329+00:00,1
17414460,0.055,2025-03-07T00:00:25.918329+00:00,1
17414496,0.091,2025-03-07T00:00:25.918329+00:00,1
17414532,0.121,2025-03-07T00:00:25.918329+00:00,1
17414568,0.128,2025-03-07T00:00:25.918329+00:00,1
17414604,0.12,2025-03-07T00:00:25.918329+00:00,1
17414640,0.104,2025-03-07T00:00:25.918329+00:00,1
17414676,0.098,2025-03-07T00:00:25.918329+00:00,1
17414712,0.08,2025-03-07T00:00:25.918329+00:00,1
17414748,0.061,2025-03-07T00:00:25.918329+00:00,1
17414784,0.043,2025-03-07T00:00:25.918329+00:00,1
17414820,0.039,2025-03-07T00:00:25.918329+00:00,1
17414856,0.036,2025-03-07T00:00:25.918329+00:00,1
17414892,0.036,2025-03-07T00:00:25.918329+00:00,1
17414928,0.043,2025-03-07T00:00:25.918329+00:00,1
17414964,0.056,2025-03-07T00:00:25.918329+00:00,1
17415000,0.078,2025-03-07T00:00:25.918329+00:00,1
17415036,0.084,2025-03-07T00:00:25.918329+00:00,1
17415072,0.079,2025-03-07T00:00:25.918329+00:00,1
17415108,0.063,2025-03-07T00:00:25.918329+00:00,1
17415144,0.046,2025-03-07T00:00:25.918329+00:00,1
17415180,0.03,2025-03-07T00:00:25.918329+00:00,1
17415216,0.011,2025-03-07T00:00:25.918329+00:00,1
17415252,0.01,2025-03-07T00:00:25.918329+00:00,1
17415288,0.018,2025-03-07T00:00:25.918329+00:00,1
17415324,0.039,2025-03-07T00:00:25.918329+00:00,1
17415360,0.076,2025-03-07T00:00:25.918329+00:00,1
17415396,0.107,2025-03-07T00:00:25.918329+00:00,1
17415432,0.115,2025-03-07T00:00:25.918329+00:00,1
17415468,0.109,2025-03-07T00:00:25.918329+00:00,1
17415504,0.095,2025-03-07T00:00:25.918329+00:00,1
17415540,0.09,2025-03-07T00:00:25.918329+00:00,1
17415576,0.075,2025-03-07T00:00:25.918329+00:00,1
17415612,0.076,2025-03-07T00:00:25.918329+00:00,1
17415648,0.065,2025-03-07T00:00:25.918329+00:00,1
17415684,0.064,2025-03-07T00:00:25.918329+00:00,1
17415720,0.061,2025-03-07T00:00:25.918329+00:00,1
17415756,0.067,2025-03-07T00:00:25.918329+00:00,1
17415792,0.087,2025-03-07T00:00:25.918329+00:00,1
17415828,0.138,2025-03-07T00:00:25.918329+00:00,1
17415864,0.182,2025-03-07T00:00:25.918329+00:00,1
17415900,0.192,2025-03-07T00:00:25.918329+00:00,1
17415936,0.169,2025-03-07T00:00:25.918329+00:00,1
17415972,0.143,2025-03-07T00:00:25.918329+00:00,1
17416008,0.127,2025-03-07T00:00:25.918329+00:00,1
17416044,0.107,2025-03-07T00:00:25.918329+00:00,1
17416080,0.101,2025-03-07T00:00:25.918329+00:00,1
17416116,0.096,2025-03-07T00:00:25.918329+00:00,1
17416152,0.102,2025-03-07T00:00:25.918329+00:00,1
17416188,0.111,2025-03-07T00:00:25.918329+00:00,1
17416224,0.146,2025-03-07T00:00:25.918329+00:00,1
17416260,0.159,2025-03-07T00:00:25.918329+00:00,1
17416296,0.169,2025-03-07T00:00:25.918329+00:00,1
17416332,0.153,2025-03-07T00:00:25.918329+00:00,1
17416368,0.124,2025-03-07T00:00:25.918329+00:00,1
17416404,0.111,2025-03-07T00:00:25.918329+00:00,1
17416440,0.082,2025-03-07T00:00:25.918329+00:00,1
17416476,0.084,2025-03-07T00:00:25.918329+00:00,1
17416512,0.07,2025-03-07T00:00:25.918329+00:00,1
17416548,0.063,2025-03-07T00:00:25.918329+00:00,1
17416584,0.054,2025-03-07T00:00:25.918329+00:00,1
17416620,0.054,2025-03-07T00:00:25.918329+00:00,1
17416656,0.068,2025-03-07T00:00:25.918329+00:00,1
17416692,0.113,2025-03-07T00:00:25.918329+00:00,1
17416728,0.152,2025-03-07T00:00:25.918329+00:00,1
17416764,0.163,2025-03-07T00:00:25.918329+00:00,1
17416800,0.141,2025-03-07T00:00:25.918329+00:00,1
17416836,0.117,2025-03-07T00:00:25.918329+00:00,1
17416872,0.102,2025-03-07T00:00:25.918329+00:00,1
17416908,0.084,2025-03-07T00:00:25.918329+00:00,1
17416944,0.079,2025-03-07T00:00:25.918329+00:00,1
17416980,0.075,2025-03-07T00:00:25.918329+00:00,1
17417016,0.084,2025-03-07T00:00:25.918329+00:00,1
17417052,0.093,2025-03-07T00:00:25.918329+00:00,1
17417088,0.129,2025-03-07T00:00:25.918329+00:00,1
17417124,0.144,2025-03-07T00:00:25.918329+00:00,1
17417160,0.155,2025-03-07T00:00:25.918329+00:00,1
17417196,0.142,2025-03-07T00:00:25.918329+00:00,1
17417232,0.118,2025-03-07T00:00:25.918329+00:00,1
17417268,0.108,2025-03-07T00:00:25.918329+00:00,1
17417304,0.082,2025-03-07T00:00:25.918329+00:00,1
17417340,0.077,2025-03-07T00:00:25.918329+00:00,1
17417376,0.067,2025-03-07T00:00:25.918329+00:00,1
17417412,0.063,2025-03-07T00:00:25.918329+00:00,1
17417448,0.058,2025-03-07T00:00:25.918329+00:00,1
17417484,0.061,2025-03-07T00:00:25.918329+00:00,1
17417520,0.079,2025-03-07T00:00:25.918329+00:00,1
17417556,0.128,2025-03-07T00:00:25.918329+00:00,1
17417592,0.17,2025-03-07T00:00:25.918329+00:00,1
17417628,0.18,2025-03-07T00:00:25.918329+00:00,1
17417664,0.156,2025-03-07T00:00:25.918329+00:00,1
17417700,0.13,2025-03-07T00:00:25.918329+00:00,1
17417736,0.114,2025-03-07T00:00:25.918329+00:00,1
17417772,0.094,2025-03-07T00:00:25.918329+00:00,1
17417808,0.088,2025-03-07T00:00:25.918329+00:00,1
17417844,0.084,2025-03-07T00:00:25.918329+00:00,1
17417880,0.092,2025-03-07T00:00:25.918329+00:00,1
17417916,0.101,2025-03-07T00:00:25.918329+00:00,1
17417952,0.137,2025-03-07T00:00:25.918329+00:00,1
17417988,0.151,2025-03-07T00:00:25.918329+00:00,1
17418024,0.162,2025-03-07T00:00:25.918329+00:00,1
17418060,0.148,2025-03-07T00:00:25.918329+00:00,1
17418096,0.122,2025-03-07T00:00:25.918329+00:00,1
17418132,0.112,2025-03-07T00:00:25.918329+00:00,1
17418168,0.085,2025-03-07T00:00:25.918329+00:00,1
17418204,0.078,2025-03-07T00:00:25.918329+00:00,1
17418240,0.067,2025-03-07T00:00:25.918329+00:00,1
17418276,0.063,2025-03-07T00:00:25.918329+00:00,1
17418312,0.056,2025-03-07T00:00:25.918329+00:00,1
17418348,0.058,2025-03-07T00:00:25.918329+00:00,1
17418384,0.075,2025-03-07T00:00:25.918329+00:00,1
17418420,0.123,2025-03-07T00:00:25.918329+00:00,1
17418456,0.164,2025-03-07T00:00:25.918329+00:00,1
17418492,0.172,2025-03-07T00:00:25.918329+00:00,1
17418528,0.148,2025-03-07T00:00:25.918329+00:00,1
17418564,0.121,2025-03-07T00:00:25.918329+00:00,1
17418600,0.103,2025-03-07T00:00:25.918329+00:00,1
17418636,0.082,2025-03-07T00:00:25.918329+00:00,1
17418672,0.075,2025-03-07T00:00:25.918329+00:00,1
17418708,0.071,2025-03-07T00:00:25.918329+00:00,1
17418744,0.08,2025-03-07T00:00:25.918329+00:00,1
17418780,0.09,2025-03-07T00:00:25.918329+00:00,1
17418816,0.127,2025-03-07T00:00:25.918329+00:00,1
17418852,0.142,2025-03-07T00:00:25.918329+00:00,1
17418888,0.154,2025-03-07T00:00:25.918329+00:00,1
17418924,0.141,2025-03-07T00:00:25.918329+00:00,1
17418960,0.117,2025-03-07T00:00:25.918329+00:00,1
17418996,0.107,2025-03-07T00:00:25.918329+00:00,1
