date,temperature_2m,cloud_cover,wind_speed_10m,diffuse_radiation,direct_normal_irradiance,shortwave_radiation,location,fetch_timestamp_utc
2025-03-08 16:00:00+00:00,17.3045,0.0,15.4800005,105.082275,433.6897,220.0,Eelde,2025-03-12 01:03:11.768251
2025-03-08 17:00:00+00:00,15.6545,0.0,14.04,56.783108,221.57005,87.0,Eelde,2025-03-12 01:03:11.768251
2025-03-08 18:00:00+00:00,13.4045,0.0,13.679999,4.1336956,0.0,4.0,Eelde,2025-03-12 01:03:11.768251
2025-03-08 19:00:00+00:00,12.6045,0.0,12.959999,0.0,0.0,0.0,Eelde,2025-03-12 01:03:11.768251
2025-03-08 20:00:00+00:00,11.1545,0.0,10.799999,0.0,0.0,0.0,Eelde,2025-03-12 01:03:11.768251
2025-03-08 21:00:00+00:00,10.2045,31.0,13.32,0.0,0.0,0.0,Eelde,2025-03-12 01:03:11.768251
2025-03-08 22:00:00+00:00,10.2045,0.0,13.679999,0.0,0.0,0.0,Eelde,2025-03-12 01:03:11.768251
2025-03-08 23:00:00+00:00,9.0045,0.0,14.04,0.0,0.0,0.0,Eelde,2025-03-12 01:03:11.768251
2025-03-09 00:00:00+00:00,8.5045,14.0,14.04,0.0,0.0,0.0,Eelde,2025-03-12 01:03:11.768251
2025-03-09 01:00:00+00:00,8.554501,0.0,14.04,0.0,0.0,0.0,Eelde,2025-03-12 01:03:11.768251
2025-03-09 02:00:00+00:00,7.0545,0.0,13.679999,0.0,0.0,0.0,Eelde,2025-03-12 01:03:11.768251
2025-03-09 03:00:00+00:00,6.8545003,32.0,13.679999,0.0,0.0,0.0,Eelde,2025-03-12 01:03:11.768251
2025-03-09 04:00:00+00:00,6.9045,0.0,13.32,0.0,0.0,0.0,Eelde,2025-03-12 01:03:11.768251
2025-03-09 05:00:00+00:00,5.4045,3.0,14.04,0.0,0.0,0.0,Eelde,2025-03-12 01:03:11.768251
2025-03-09 06:00:00+00:00,5.2045,28.0,14.04,0.0,0.0,0.0,Eelde,2025-03-12 01:03:11.768251
2025-03-09 07:00:00+00:00,5.8545003,80.0,14.04,27.38624,83.82707,36.0,Eelde,2025-03-12 01:03:11.768251
2025-03-09 08:00:00+00:00,6.4545,92.0,13.679999,86.4821,345.47363,157.0,Eelde,2025-03-12 01:03:11.768251
2025-03-09 09:00:00+00:00,8.8545,8.0,12.24,121.33687,502.97903,289.0,Eelde,2025-03-12 01:03:11.768251
2025-03-09 10:00:00+00:00,11.6045,65.0,12.959999,136.97235,635.8141,414.0,Eelde,2025-03-12 01:03:11.768251
2025-03-09 11:00:00+00:00,13.7545,8.0,12.959999,145.3483,679.52655,488.0,Eelde,2025-03-12 01:03:11.768251
2025-03-09 12:00:00+00:00,15.3545,24.0,11.879999,146.84464,718.9655,531.0,Eelde,2025-03-12 01:03:11.768251
2025-03-09 13:00:00+00:00,16.5045,51.0,12.599999,146.36424,705.58905,516.0,Eelde,2025-03-12 01:03:11.768251
2025-03-09 14:00:00+00:00,16.7045,4.0,11.159999,142.00607,656.61707,453.0,Eelde,2025-03-12 01:03:11.768251
2025-03-09 15:00:00+00:00,16.6045,0.0,11.5199995,130.47594,582.6863,356.0,Eelde,2025-03-12 01:03:11.768251
2025-03-09 16:00:00+00:00,16.5045,0.0,13.32,106.499626,453.67117,229.0,Eelde,2025-03-12 01:03:11.768251
2025-03-09 17:00:00+00:00,15.1045,7.0,12.959999,59.002113,237.54779,92.0,Eelde,2025-03-12 01:03:11.768251
2025-03-09 18:00:00+00:00,12.6545,0.0,9.72,5.1069975,0.0,5.0,Eelde,2025-03-12 01:03:11.768251
2025-03-09 19:00:00+00:00,11.2045,0.0,12.24,0.0,0.0,0.0,Eelde,2025-03-12 01:03:11.768251
2025-03-09 20:00:00+00:00,9.7545,0.0,11.879999,0.0,0.0,0.0,Eelde,2025-03-12 01:03:11.768251
2025-03-09 21:00:00+00:00,8.554501,1.0,11.159999,0.0,0.0,0.0,Eelde,2025-03-12 01:03:11.768251
2025-03-09 22:00:00+00:00,8.054501,0.0,10.440001,0.0,0.0,0.0,Eelde,2025-03-12 01:03:11.768251
2025-03-09 23:00:00+00:00,7.0045004,0.0,9.0,0.0,0.0,0.0,Eelde,2025-03-12 01:03:11.768251
2025-03-10 00:00:00+00:00,6.3045,0.0,6.8399997,0.0,0.0,0.0,Eelde,2025-03-12 01:03:11.768251
2025-03-10 01:00:00+00:00,6.2545004,0.0,7.2,0.0,0.0,0.0,Eelde,2025-03-12 01:03:11.768251
2025-03-10 02:00:00+00:00,5.4045,0.0,10.08,0.0,0.0,0.0,Eelde,2025-03-12 01:03:11.768251
2025-03-10 03:00:00+00:00,5.0545,0.0,11.5199995,0.0,0.0,0.0,Eelde,2025-03-12 01:03:11.768251
2025-03-10 04:00:00+00:00,5.0045004,0.0,10.440001,0.0,0.0,0.0,Eelde,2025-03-12 01:03:11.768251
2025-03-10 05:00:00+00:00,4.2045,0.0,9.36,0.0,0.0,0.0,Eelde,2025-03-12 01:03:11.768251
2025-03-10 06:00:00+00:00,4.0545,0.0,9.72,0.0,0.0,0.0,Eelde,2025-03-12 01:03:11.768251
2025-03-10 07:00:00+00:00,2.6545,100.0,9.72,29.488594,99.31441,40.0,Eelde,2025-03-12 01:03:11.768251
2025-03-10 08:00:00+00:00,6.3045,0.0,8.28,66.612526,54.16622,78.0,Eelde,2025-03-12 01:03:11.768251
2025-03-10 09:00:00+00:00,8.4045,30.0,9.36,122.15558,535.74194,304.0,Eelde,2025-03-12 01:03:11.768251
2025-03-10 10:00:00+00:00,6.7545004,100.0,9.0,137.37125,648.8979,424.0,Eelde,2025-03-12 01:03:11.768251
2025-03-10 11:00:00+00:00,12.4045,1.0,9.72,184.07077,246.84935,310.0,Eelde,2025-03-12 01:03:11.768251
2025-03-10 12:00:00+00:00,13.054501,0.0,9.72,147.3225,723.39185,538.0,Eelde,2025-03-12 01:03:11.768251
2025-03-10 13:00:00+00:00,9.6545,0.0,11.5199995,145.93837,721.62964,528.0,Eelde,2025-03-12 01:03:11.768251
2025-03-10 14:00:00+00:00,12.4545,0.0,15.84,141.7398,674.8335,465.0,Eelde,2025-03-12 01:03:11.768251
2025-03-10 15:00:00+00:00,11.7045,0.0,11.879999,130.96283,599.19867,366.0,Eelde,2025-03-12 01:03:11.768251
2025-03-10 16:00:00+00:00,7.6045003,38.0,13.32,107.83829,465.9354,236.0,Eelde,2025-03-12 01:03:11.768251
2025-03-10 17:00:00+00:00,8.304501,0.0,13.32,55.192028,125.89982,73.0,Eelde,2025-03-12 01:03:11.768251
2025-03-10 18:00:00+00:00,6.6545,69.0,14.4,6.065918,0.0,6.0,Eelde,2025-03-12 01:03:11.768251
2025-03-10 19:00:00+00:00,5.8545003,100.0,14.759999,0.0,0.0,0.0,Eelde,2025-03-12 01:03:11.768251
2025-03-10 20:00:00+00:00,5.4045,100.0,12.959999,0.0,0.0,0.0,Eelde,2025-03-12 01:03:11.768251
2025-03-10 21:00:00+00:00,5.1045003,100.0,12.599999,0.0,0.0,0.0,Eelde,2025-03-12 01:03:11.768251
2025-03-10 22:00:00+00:00,5.7545004,100.0,12.599999,0.0,0.0,0.0,Eelde,2025-03-12 01:03:11.768251
2025-03-10 23:00:00+00:00,5.5545,100.0,10.08,0.0,0.0,0.0,Eelde,2025-03-12 01:03:11.768251
2025-03-11 00:00:00+00:00,5.2545004,100.0,11.159999,0.0,0.0,0.0,Eelde,2025-03-12 01:03:11.768251
2025-03-11 01:00:00+00:00,5.9045,100.0,11.5199995,0.0,0.0,0.0,Eelde,2025-03-12 01:03:11.768251
2025-03-11 02:00:00+00:00,5.6545,100.0,14.04,0.0,0.0,0.0,Eelde,2025-03-12 01:03:11.768251
2025-03-11 03:00:00+00:00,5.3045,100.0,12.599999,0.0,0.0,0.0,Eelde,2025-03-12 01:03:11.768251
2025-03-11 04:00:00+00:00,6.2545004,100.0,13.679999,0.0,0.0,0.0,Eelde,2025-03-12 01:03:11.768251
2025-03-11 05:00:00+00:00,6.2045,100.0,14.04,0.0,0.0,0.0,Eelde,2025-03-12 01:03:11.768251
2025-03-11 06:00:00+00:00,6.0045004,100.0,13.679999,0.0,0.0,0.0,Eelde,2025-03-12 01:03:11.768251
2025-03-11 07:00:00+00:00,6.0045004,100.0,11.159999,12.303878,0.0,12.0,Eelde,2025-03-12 01:03:11.768251
2025-03-11 08:00:00+00:00,6.4045,100.0,10.799999,18.01662,0.0,18.0,Eelde,2025-03-12 01:03:11.768251
2025-03-11 09:00:00+00:00,6.4045,90.0,12.599999,100.58999,53.27752,119.0,Eelde,2025-03-12 01:03:11.768251
2025-03-11 10:00:00+00:00,6.4045,100.0,10.440001,158.0325,158.49593,229.0,Eelde,2025-03-12 01:03:11.768251
2025-03-11 11:00:00+00:00,6.8545003,97.0,10.440001,176.03471,120.07368,238.0,Eelde,2025-03-12 01:03:11.768251
2025-03-11 12:00:00+00:00,8.1045,100.0,11.879999,175.06364,498.21588,447.0,Eelde,2025-03-12 01:03:11.768251
2025-03-11 13:00:00+00:00,8.3545,100.0,14.4,166.4537,543.05597,457.0,Eelde,2025-03-12 01:03:11.768251
2025-03-11 14:00:00+00:00,8.4545,100.0,12.959999,159.9801,478.97186,392.0,Eelde,2025-03-12 01:03:11.768251
2025-03-11 15:00:00+00:00,8.054501,83.0,15.119999,140.83617,415.54904,306.0,Eelde,2025-03-12 01:03:11.768251
2025-03-11 16:00:00+00:00,7.4545,99.0,15.4800005,109.29133,373.82117,214.0,Eelde,2025-03-12 01:03:11.768251
2025-03-11 17:00:00+00:00,6.8045,3.0,13.679999,48.742912,57.349194,57.0,Eelde,2025-03-12 01:03:11.768251
2025-03-11 18:00:00+00:00,6.2045,100.0,18.0,7.8385177,2.3381634,8.0,Eelde,2025-03-12 01:03:11.768251
2025-03-11 19:00:00+00:00,5.9045,100.0,14.4,0.0,0.0,0.0,Eelde,2025-03-12 01:03:11.768251
2025-03-11 20:00:00+00:00,5.3045,100.0,13.679999,0.0,0.0,0.0,Eelde,2025-03-12 01:03:11.768251
2025-03-11 21:00:00+00:00,5.4545,92.0,13.679999,0.0,0.0,0.0,Eelde,2025-03-12 01:03:11.768251
2025-03-11 22:00:00+00:00,5.6045003,30.0,9.72,0.0,0.0,0.0,Eelde,2025-03-12 01:03:11.768251
2025-03-11 23:00:00+00:00,5.7045,100.0,7.92,0.0,0.0,0.0,Eelde,2025-03-12 01:03:11.768251
2025-03-12 00:00:00+00:00,4.9045,0.0,11.879999,0.0,0.0,0.0,Eelde,2025-03-12 01:03:11.768251
2025-03-12 01:00:00+00:00,3.7045,98.0,7.5599995,0.0,0.0,0.0,Eelde,2025-03-12 01:03:11.768251
2025-03-12 02:00:00+00:00,3.0544999,89.0,9.36,0.0,0.0,0.0,Eelde,2025-03-12 01:03:11.768251
2025-03-12 03:00:00+00:00,2.4045,100.0,9.72,0.0,0.0,0.0,Eelde,2025-03-12 01:03:11.768251
2025-03-12 04:00:00+00:00,2.7545,18.0,9.72,0.0,0.0,0.0,Eelde,2025-03-12 01:03:11.768251
2025-03-12 05:00:00+00:00,2.8545,99.0,12.24,0.0,0.0,0.0,Eelde,2025-03-12 01:03:11.768251
2025-03-12 06:00:00+00:00,3.7545,100.0,9.36,0.0,0.0,0.0,Eelde,2025-03-12 01:03:11.768251
2025-03-12 07:00:00+00:00,3.8545,84.0,10.440001,31.547153,66.49001,39.0,Eelde,2025-03-12 01:03:11.768251
2025-03-12 08:00:00+00:00,4.5045004,0.0,11.5199995,59.626617,28.631943,66.0,Eelde,2025-03-12 01:03:11.768251
2025-03-12 09:00:00+00:00,5.9045,7.0,12.959999,128.713,404.56296,271.0,Eelde,2025-03-12 01:03:11.768251
2025-03-12 10:00:00+00:00,6.7045,100.0,14.4,155.24352,435.76175,353.0,Eelde,2025-03-12 01:03:11.768251
2025-03-12 11:00:00+00:00,7.0045004,19.0,11.879999,172.93217,99.74917,225.0,Eelde,2025-03-12 01:03:11.768251
2025-03-12 12:00:00+00:00,7.4045,75.0,13.679999,196.05307,318.98593,372.0,Eelde,2025-03-12 01:03:11.768251
2025-03-12 13:00:00+00:00,7.9545,65.0,13.32,169.29462,532.1988,457.0,Eelde,2025-03-12 01:03:11.768251
2025-03-12 14:00:00+00:00,7.7045,100.0,13.32,175.49226,299.11896,322.0,Eelde,2025-03-12 01:03:11.768251
2025-03-12 15:00:00+00:00,7.1545,100.0,11.159999,112.10509,46.925285,131.0,Eelde,2025-03-12 01:03:11.768251
2025-03-12 16:00:00+00:00,6.9545,1.0,10.799999,90.45883,68.532166,110.0,Eelde,2025-03-12 01:03:11.768251
2025-03-12 17:00:00+00:00,6.4045,0.0,9.36,65.38476,284.04205,107.0,Eelde,2025-03-12 01:03:11.768251
2025-03-12 18:00:00+00:00,5.1045003,2.0,7.92,8.759006,3.371717,9.0,Eelde,2025-03-12 01:03:11.768251
2025-03-12 19:00:00+00:00,4.6045003,96.0,8.64,0.0,0.0,0.0,Eelde,2025-03-12 01:03:11.768251
2025-03-12 20:00:00+00:00,4.4545,65.0,7.2,0.0,0.0,0.0,Eelde,2025-03-12 01:03:11.768251
2025-03-12 21:00:00+00:00,4.2545004,99.0,9.0,0.0,0.0,0.0,Eelde,2025-03-12 01:03:11.768251
2025-03-12 22:00:00+00:00,4.2045,100.0,8.28,0.0,0.0,0.0,Eelde,2025-03-12 01:03:11.768251
2025-03-12 23:00:00+00:00,3.9045,100.0,7.2,0.0,0.0,0.0,Eelde,2025-03-12 01:03:11.768251
2025-03-13 00:00:00+00:00,3.1545,100.0,7.92,0.0,0.0,0.0,Eelde,2025-03-12 01:03:11.768251
2025-03-13 01:00:00+00:00,3.2545,100.0,5.7599998,0.0,0.0,0.0,Eelde,2025-03-12 01:03:11.768251
2025-03-13 02:00:00+00:00,3.2045,100.0,6.4799995,0.0,0.0,0.0,Eelde,2025-03-12 01:03:11.768251
2025-03-13 03:00:00+00:00,3.2045,68.0,3.96,0.0,0.0,0.0,Eelde,2025-03-12 01:03:11.768251
2025-03-13 04:00:00+00:00,2.6545,100.0,5.7599998,0.0,0.0,0.0,Eelde,2025-03-12 01:03:11.768251
2025-03-13 05:00:00+00:00,2.8545,100.0,6.12,0.0,0.0,0.0,Eelde,2025-03-12 01:03:11.768251
2025-03-13 06:00:00+00:00,2.8545,100.0,7.2,0.0,0.0,0.0,Eelde,2025-03-12 01:03:11.768251
2025-03-13 07:00:00+00:00,3.0045,71.0,7.2,23.020475,8.499172,24.0,Eelde,2025-03-12 01:03:11.768251
2025-03-13 08:00:00+00:00,3.8545,9.0,5.7599998,87.61793,154.61815,123.0,Eelde,2025-03-12 01:03:11.768251
2025-03-13 09:00:00+00:00,5.5045004,96.0,5.7599998,126.0413,533.5734,317.0,Eelde,2025-03-12 01:03:11.768251
2025-03-13 10:00:00+00:00,6.2045,98.0,6.8399997,166.43965,249.1009,281.0,Eelde,2025-03-12 01:03:11.768251
2025-03-13 11:00:00+00:00,6.5045004,8.0,6.4799995,182.1445,128.5332,250.0,Eelde,2025-03-12 01:03:11.768251
2025-03-13 12:00:00+00:00,7.3045,99.0,5.7599998,181.52162,474.53394,446.0,Eelde,2025-03-12 01:03:11.768251
2025-03-13 13:00:00+00:00,7.0545,100.0,7.2,169.8178,69.9092,208.0,Eelde,2025-03-12 01:03:11.768251
2025-03-13 14:00:00+00:00,5.0045004,100.0,12.959999,42.071262,1.87558,43.0,Eelde,2025-03-12 01:03:11.768251
2025-03-13 15:00:00+00:00,5.5545,13.0,6.8399997,71.702446,10.5371,76.0,Eelde,2025-03-12 01:03:11.768251
2025-03-13 16:00:00+00:00,5.0545,100.0,6.8399997,108.25785,171.42699,158.0,Eelde,2025-03-12 01:03:11.768251
2025-03-13 17:00:00+00:00,4.8545003,92.0,6.12,10.2169895,0.0,10.0,Eelde,2025-03-12 01:03:11.768251
2025-03-13 18:00:00+00:00,3.8545,100.0,7.2,7.148695,0.0,7.0,Eelde,2025-03-12 01:03:11.768251
2025-03-13 19:00:00+00:00,3.4045,87.0,5.7599998,0.0,0.0,0.0,Eelde,2025-03-12 01:03:11.768251
2025-03-13 20:00:00+00:00,2.9545,100.0,6.8399997,0.0,0.0,0.0,Eelde,2025-03-12 01:03:11.768251
