date,temperature_2m,cloud_cover,wind_speed_10m,diffuse_radiation,direct_normal_irradiance,shortwave_radiation,location,fetch_timestamp_utc
2025-03-05 03:00:00+00:00,1.9545,98.0,10.799999,0.0,0.0,0.0,Eelde,2025-03-11 21:03:10.478356
2025-03-05 04:00:00+00:00,1.3544999,100.0,16.56,0.0,0.0,0.0,Eelde,2025-03-11 21:03:10.478356
2025-03-05 05:00:00+00:00,2.6045,17.0,16.199999,0.0,0.0,0.0,Eelde,2025-03-11 21:03:10.478356
2025-03-05 06:00:00+00:00,2.4545,66.0,15.119999,0.0,0.0,0.0,Eelde,2025-03-11 21:03:10.478356
2025-03-05 07:00:00+00:00,1.5044999,100.0,15.4800005,20.089403,43.151535,24.0,Eelde,2025-03-11 21:03:10.478356
2025-03-05 08:00:00+00:00,4.5545,83.0,17.28,61.736294,68.136055,74.0,Eelde,2025-03-11 21:03:10.478356
2025-03-05 09:00:00+00:00,6.4545,100.0,19.44,115.9259,501.47498,271.0,Eelde,2025-03-11 21:03:10.478356
2025-03-05 10:00:00+00:00,5.3045,30.0,16.56,134.32925,601.4135,382.0,Eelde,2025-03-11 21:03:10.478356
2025-03-05 11:00:00+00:00,10.554501,41.0,20.519999,142.8224,661.8441,461.0,Eelde,2025-03-11 21:03:10.478356
2025-03-05 12:00:00+00:00,11.4045,83.0,19.08,145.75117,688.8748,498.0,Eelde,2025-03-11 21:03:10.478356
2025-03-05 13:00:00+00:00,11.6545,88.0,17.64,144.03268,691.82074,491.0,Eelde,2025-03-11 21:03:10.478356
2025-03-05 14:00:00+00:00,12.7545,100.0,18.359999,139.66507,635.7094,427.0,Eelde,2025-03-11 21:03:10.478356
2025-03-05 15:00:00+00:00,12.554501,98.0,16.199999,127.45439,545.02997,327.0,Eelde,2025-03-11 21:03:10.478356
2025-03-05 16:00:00+00:00,11.9045,0.0,14.759999,100.88345,416.83652,205.0,Eelde,2025-03-11 21:03:10.478356
2025-03-05 17:00:00+00:00,10.5045,0.0,10.440001,51.4783,213.76688,79.0,Eelde,2025-03-11 21:03:10.478356
2025-03-05 18:00:00+00:00,9.304501,0.0,10.08,2.105648,0.0,2.0,Eelde,2025-03-11 21:03:10.478356
2025-03-05 19:00:00+00:00,7.5545,0.0,9.72,0.0,0.0,0.0,Eelde,2025-03-11 21:03:10.478356
2025-03-05 20:00:00+00:00,6.4545,0.0,11.5199995,0.0,0.0,0.0,Eelde,2025-03-11 21:03:10.478356
2025-03-05 21:00:00+00:00,6.5545,0.0,11.159999,0.0,0.0,0.0,Eelde,2025-03-11 21:03:10.478356
2025-03-05 22:00:00+00:00,5.6045003,0.0,12.24,0.0,0.0,0.0,Eelde,2025-03-11 21:03:10.478356
2025-03-05 23:00:00+00:00,4.8045,0.0,11.879999,0.0,0.0,0.0,Eelde,2025-03-11 21:03:10.478356
2025-03-06 00:00:00+00:00,4.5045004,0.0,11.5199995,0.0,0.0,0.0,Eelde,2025-03-11 21:03:10.478356
2025-03-06 01:00:00+00:00,3.7045,0.0,12.599999,0.0,0.0,0.0,Eelde,2025-03-11 21:03:10.478356
2025-03-06 02:00:00+00:00,3.5544999,0.0,11.5199995,0.0,0.0,0.0,Eelde,2025-03-11 21:03:10.478356
2025-03-06 03:00:00+00:00,3.4045,0.0,11.879999,0.0,0.0,0.0,Eelde,2025-03-11 21:03:10.478356
2025-03-06 04:00:00+00:00,3.1045,0.0,10.799999,0.0,0.0,0.0,Eelde,2025-03-11 21:03:10.478356
2025-03-06 05:00:00+00:00,2.7045,0.0,11.879999,0.0,0.0,0.0,Eelde,2025-03-11 21:03:10.478356
2025-03-06 06:00:00+00:00,3.0045,0.0,13.679999,0.0,0.0,0.0,Eelde,2025-03-11 21:03:10.478356
2025-03-06 07:00:00+00:00,3.2045,0.0,13.679999,21.996449,53.42588,27.0,Eelde,2025-03-11 21:03:10.478356
2025-03-06 08:00:00+00:00,4.2045,0.0,12.599999,80.42176,331.0202,142.0,Eelde,2025-03-11 21:03:10.478356
2025-03-06 09:00:00+00:00,6.5545,0.0,12.24,117.293015,500.21735,275.0,Eelde,2025-03-11 21:03:10.478356
2025-03-06 10:00:00+00:00,9.4045,0.0,12.599999,134.82793,615.52264,392.0,Eelde,2025-03-11 21:03:10.478356
2025-03-06 11:00:00+00:00,11.5045,0.0,10.440001,143.76877,662.1387,466.0,Eelde,2025-03-11 21:03:10.478356
2025-03-06 12:00:00+00:00,13.054501,0.0,11.159999,146.46283,691.40015,504.0,Eelde,2025-03-11 21:03:10.478356
2025-03-06 13:00:00+00:00,14.9045,0.0,13.32,145.89911,678.496,490.0,Eelde,2025-03-11 21:03:10.478356
2025-03-06 14:00:00+00:00,15.3545,0.0,12.24,140.9606,629.67633,429.0,Eelde,2025-03-11 21:03:10.478356
2025-03-06 15:00:00+00:00,15.1045,100.0,10.799999,132.40845,445.87442,298.0,Eelde,2025-03-11 21:03:10.478356
2025-03-06 16:00:00+00:00,15.2045,100.0,9.36,94.40156,139.67323,130.0,Eelde,2025-03-11 21:03:10.478356
2025-03-06 17:00:00+00:00,14.2045,97.0,5.7599998,47.763958,108.42327,62.0,Eelde,2025-03-11 21:03:10.478356
2025-03-06 18:00:00+00:00,12.0045,22.0,8.64,3.1025627,0.0,3.0,Eelde,2025-03-11 21:03:10.478356
2025-03-06 19:00:00+00:00,11.2045,0.0,12.599999,0.0,0.0,0.0,Eelde,2025-03-11 21:03:10.478356
2025-03-06 20:00:00+00:00,10.554501,0.0,13.679999,0.0,0.0,0.0,Eelde,2025-03-11 21:03:10.478356
2025-03-06 21:00:00+00:00,9.1545,1.0,12.24,0.0,0.0,0.0,Eelde,2025-03-11 21:03:10.478356
2025-03-06 22:00:00+00:00,8.804501,79.0,12.599999,0.0,0.0,0.0,Eelde,2025-03-11 21:03:10.478356
2025-03-06 23:00:00+00:00,8.2545,0.0,10.440001,0.0,0.0,0.0,Eelde,2025-03-11 21:03:10.478356
2025-03-07 00:00:00+00:00,7.2045,0.0,11.5199995,0.0,0.0,0.0,Eelde,2025-03-11 21:03:10.478356
2025-03-07 01:00:00+00:00,7.0045004,7.0,12.599999,0.0,0.0,0.0,Eelde,2025-03-11 21:03:10.478356
2025-03-07 02:00:00+00:00,6.6045003,11.0,12.24,0.0,0.0,0.0,Eelde,2025-03-11 21:03:10.478356
2025-03-07 03:00:00+00:00,5.5545,7.0,11.159999,0.0,0.0,0.0,Eelde,2025-03-11 21:03:10.478356
2025-03-07 04:00:00+00:00,6.1545,5.0,11.5199995,0.0,0.0,0.0,Eelde,2025-03-11 21:03:10.478356
2025-03-07 05:00:00+00:00,5.4545,54.0,13.32,0.0,0.0,0.0,Eelde,2025-03-11 21:03:10.478356
2025-03-07 06:00:00+00:00,5.5545,0.0,13.32,0.0,0.0,0.0,Eelde,2025-03-11 21:03:10.478356
2025-03-07 07:00:00+00:00,6.3045,0.0,12.959999,22.977734,51.946583,28.0,Eelde,2025-03-11 21:03:10.478356
2025-03-07 08:00:00+00:00,7.0545,41.0,15.119999,82.158875,322.00293,144.0,Eelde,2025-03-11 21:03:10.478356
2025-03-07 09:00:00+00:00,9.6045,2.0,11.879999,119.53291,446.52252,263.0,Eelde,2025-03-11 21:03:10.478356
2025-03-07 10:00:00+00:00,11.9045,0.0,9.72,138.4423,565.28467,378.0,Eelde,2025-03-11 21:03:10.478356
2025-03-07 11:00:00+00:00,14.304501,1.0,10.440001,146.4666,640.6377,462.0,Eelde,2025-03-11 21:03:10.478356
2025-03-07 12:00:00+00:00,15.554501,0.0,9.0,149.47449,668.4769,499.0,Eelde,2025-03-11 21:03:10.478356
2025-03-07 13:00:00+00:00,16.8545,0.0,11.159999,147.3636,672.14325,492.0,Eelde,2025-03-11 21:03:10.478356
2025-03-07 14:00:00+00:00,17.5545,0.0,14.04,141.98114,628.7462,433.0,Eelde,2025-03-11 21:03:10.478356
2025-03-07 15:00:00+00:00,17.0545,0.0,12.24,129.60933,545.34906,335.0,Eelde,2025-03-11 21:03:10.478356
2025-03-07 16:00:00+00:00,16.9545,0.0,10.799999,103.63054,413.06387,211.0,Eelde,2025-03-11 21:03:10.478356
2025-03-07 17:00:00+00:00,16.1045,0.0,7.2,54.514713,205.3549,82.0,Eelde,2025-03-11 21:03:10.478356
2025-03-07 18:00:00+00:00,13.8545,0.0,6.8399997,4.075795,0.0,4.0,Eelde,2025-03-11 21:03:10.478356
2025-03-07 19:00:00+00:00,13.0045,0.0,9.36,0.0,0.0,0.0,Eelde,2025-03-11 21:03:10.478356
2025-03-07 20:00:00+00:00,12.1045,1.0,9.0,0.0,0.0,0.0,Eelde,2025-03-11 21:03:10.478356
2025-03-07 21:00:00+00:00,10.6045,25.0,9.36,0.0,0.0,0.0,Eelde,2025-03-11 21:03:10.478356
2025-03-07 22:00:00+00:00,10.1545,0.0,9.72,0.0,0.0,0.0,Eelde,2025-03-11 21:03:10.478356
2025-03-07 23:00:00+00:00,9.1045,0.0,10.08,0.0,0.0,0.0,Eelde,2025-03-11 21:03:10.478356
2025-03-08 00:00:00+00:00,8.5045,0.0,7.5599995,0.0,0.0,0.0,Eelde,2025-03-11 21:03:10.478356
2025-03-08 01:00:00+00:00,8.2545,0.0,9.36,0.0,0.0,0.0,Eelde,2025-03-11 21:03:10.478356
2025-03-08 02:00:00+00:00,7.8545003,0.0,10.440001,0.0,0.0,0.0,Eelde,2025-03-11 21:03:10.478356
2025-03-08 03:00:00+00:00,7.2545004,3.0,8.64,0.0,0.0,0.0,Eelde,2025-03-11 21:03:10.478356
2025-03-08 04:00:00+00:00,7.1045003,72.0,8.28,0.0,0.0,0.0,Eelde,2025-03-11 21:03:10.478356
2025-03-08 05:00:00+00:00,6.9045,0.0,11.5199995,0.0,0.0,0.0,Eelde,2025-03-11 21:03:10.478356
2025-03-08 06:00:00+00:00,6.4045,1.0,11.159999,0.0,0.0,0.0,Eelde,2025-03-11 21:03:10.478356
2025-03-08 07:00:00+00:00,6.9545,0.0,11.879999,25.632633,73.89048,33.0,Eelde,2025-03-11 21:03:10.478356
2025-03-08 08:00:00+00:00,8.304501,0.0,10.799999,84.683464,349.9709,154.0,Eelde,2025-03-11 21:03:10.478356
2025-03-08 09:00:00+00:00,10.2545,0.0,10.799999,119.83784,513.78394,288.0,Eelde,2025-03-11 21:03:10.478356
2025-03-08 10:00:00+00:00,13.4545,0.0,9.36,136.68718,619.72174,403.0,Eelde,2025-03-11 21:03:10.478356
2025-03-08 11:00:00+00:00,15.7545,0.0,13.32,145.13074,669.9089,479.0,Eelde,2025-03-11 21:03:10.478356
2025-03-08 12:00:00+00:00,16.904501,0.0,14.04,147.86926,696.44434,516.0,Eelde,2025-03-11 21:03:10.478356
2025-03-08 13:00:00+00:00,17.904501,0.0,12.24,146.46397,693.68085,506.0,Eelde,2025-03-11 21:03:10.478356
2025-03-08 14:00:00+00:00,17.8045,0.0,13.32,142.32196,637.8716,441.0,Eelde,2025-03-11 21:03:10.478356
2025-03-08 15:00:00+00:00,17.3045,0.0,16.199999,129.74344,574.22266,349.0,Eelde,2025-03-11 21:03:10.478356
2025-03-08 16:00:00+00:00,17.3045,0.0,15.4800005,105.082275,433.6897,220.0,Eelde,2025-03-11 21:03:10.478356
2025-03-08 17:00:00+00:00,15.6545,0.0,14.04,56.783108,221.57005,87.0,Eelde,2025-03-11 21:03:10.478356
2025-03-08 18:00:00+00:00,13.4045,0.0,13.679999,4.1336956,0.0,4.0,Eelde,2025-03-11 21:03:10.478356
2025-03-08 19:00:00+00:00,12.6045,0.0,12.959999,0.0,0.0,0.0,Eelde,2025-03-11 21:03:10.478356
2025-03-08 20:00:00+00:00,11.1545,0.0,10.799999,0.0,0.0,0.0,Eelde,2025-03-11 21:03:10.478356
2025-03-08 21:00:00+00:00,10.2045,31.0,13.32,0.0,0.0,0.0,Eelde,2025-03-11 21:03:10.478356
2025-03-08 22:00:00+00:00,10.2045,0.0,13.679999,0.0,0.0,0.0,Eelde,2025-03-11 21:03:10.478356
2025-03-08 23:00:00+00:00,9.0045,0.0,14.04,0.0,0.0,0.0,Eelde,2025-03-11 21:03:10.478356
2025-03-09 00:00:00+00:00,8.5045,14.0,14.04,0.0,0.0,0.0,Eelde,2025-03-11 21:03:10.478356
2025-03-09 01:00:00+00:00,8.554501,0.0,14.04,0.0,0.0,0.0,Eelde,2025-03-11 21:03:10.478356
2025-03-09 02:00:00+00:00,7.0545,0.0,13.679999,0.0,0.0,0.0,Eelde,2025-03-11 21:03:10.478356
2025-03-09 03:00:00+00:00,6.8545003,32.0,13.679999,0.0,0.0,0.0,Eelde,2025-03-11 21:03:10.478356
2025-03-09 04:00:00+00:00,6.9045,0.0,13.32,0.0,0.0,0.0,Eelde,2025-03-11 21:03:10.478356
2025-03-09 05:00:00+00:00,5.4045,3.0,14.04,0.0,0.0,0.0,Eelde,2025-03-11 21:03:10.478356
2025-03-09 06:00:00+00:00,5.2045,28.0,14.04,0.0,0.0,0.0,Eelde,2025-03-11 21:03:10.478356
2025-03-09 07:00:00+00:00,5.8545003,80.0,14.04,27.38624,83.82707,36.0,Eelde,2025-03-11 21:03:10.478356
2025-03-09 08:00:00+00:00,6.4545,92.0,13.679999,86.4821,345.47363,157.0,Eelde,2025-03-11 21:03:10.478356
2025-03-09 09:00:00+00:00,8.8545,8.0,12.24,121.33687,502.97903,289.0,Eelde,2025-03-11 21:03:10.478356
2025-03-09 10:00:00+00:00,11.6045,65.0,12.959999,136.97235,635.8141,414.0,Eelde,2025-03-11 21:03:10.478356
2025-03-09 11:00:00+00:00,13.7545,8.0,12.959999,145.3483,679.52655,488.0,Eelde,2025-03-11 21:03:10.478356
2025-03-09 12:00:00+00:00,15.3545,24.0,11.879999,146.84464,718.9655,531.0,Eelde,2025-03-11 21:03:10.478356
2025-03-09 13:00:00+00:00,16.5045,51.0,12.599999,146.36424,705.58905,516.0,Eelde,2025-03-11 21:03:10.478356
2025-03-09 14:00:00+00:00,16.7045,4.0,11.159999,142.00607,656.61707,453.0,Eelde,2025-03-11 21:03:10.478356
2025-03-09 15:00:00+00:00,16.6045,0.0,11.5199995,130.47594,582.6863,356.0,Eelde,2025-03-11 21:03:10.478356
2025-03-09 16:00:00+00:00,16.5045,0.0,13.32,106.499626,453.67117,229.0,Eelde,2025-03-11 21:03:10.478356
2025-03-09 17:00:00+00:00,15.1045,7.0,12.959999,59.002113,237.54779,92.0,Eelde,2025-03-11 21:03:10.478356
2025-03-09 18:00:00+00:00,12.6545,0.0,9.72,5.1069975,0.0,5.0,Eelde,2025-03-11 21:03:10.478356
2025-03-09 19:00:00+00:00,11.2045,0.0,12.24,0.0,0.0,0.0,Eelde,2025-03-11 21:03:10.478356
2025-03-09 20:00:00+00:00,9.7545,0.0,11.879999,0.0,0.0,0.0,Eelde,2025-03-11 21:03:10.478356
2025-03-09 21:00:00+00:00,8.554501,1.0,11.159999,0.0,0.0,0.0,Eelde,2025-03-11 21:03:10.478356
2025-03-09 22:00:00+00:00,8.054501,0.0,10.440001,0.0,0.0,0.0,Eelde,2025-03-11 21:03:10.478356
2025-03-09 23:00:00+00:00,7.0045004,0.0,9.0,0.0,0.0,0.0,Eelde,2025-03-11 21:03:10.478356
2025-03-10 00:00:00+00:00,6.3045,0.0,6.8399997,0.0,0.0,0.0,Eelde,2025-03-11 21:03:10.478356
2025-03-10 01:00:00+00:00,6.2545004,0.0,7.2,0.0,0.0,0.0,Eelde,2025-03-11 21:03:10.478356
2025-03-10 02:00:00+00:00,5.4045,0.0,10.08,0.0,0.0,0.0,Eelde,2025-03-11 21:03:10.478356
2025-03-10 03:00:00+00:00,5.0545,0.0,11.5199995,0.0,0.0,0.0,Eelde,2025-03-11 21:03:10.478356
2025-03-10 04:00:00+00:00,5.0045004,0.0,10.440001,0.0,0.0,0.0,Eelde,2025-03-11 21:03:10.478356
2025-03-10 05:00:00+00:00,4.2045,0.0,9.36,0.0,0.0,0.0,Eelde,2025-03-11 21:03:10.478356
2025-03-10 06:00:00+00:00,4.0545,0.0,9.72,0.0,0.0,0.0,Eelde,2025-03-11 21:03:10.478356
2025-03-10 07:00:00+00:00,2.6545,100.0,9.72,29.488594,99.31441,40.0,Eelde,2025-03-11 21:03:10.478356
2025-03-10 08:00:00+00:00,6.3045,0.0,8.28,66.612526,54.16622,78.0,Eelde,2025-03-11 21:03:10.478356
2025-03-10 09:00:00+00:00,8.4045,30.0,9.36,122.15558,535.74194,304.0,Eelde,2025-03-11 21:03:10.478356
2025-03-10 10:00:00+00:00,6.7545004,100.0,9.0,137.37125,648.8979,424.0,Eelde,2025-03-11 21:03:10.478356
2025-03-10 11:00:00+00:00,12.4045,1.0,9.72,184.07077,246.84935,310.0,Eelde,2025-03-11 21:03:10.478356
2025-03-10 12:00:00+00:00,13.054501,0.0,9.72,147.3225,723.39185,538.0,Eelde,2025-03-11 21:03:10.478356
2025-03-10 13:00:00+00:00,9.6545,0.0,11.5199995,145.93837,721.62964,528.0,Eelde,2025-03-11 21:03:10.478356
2025-03-10 14:00:00+00:00,12.4545,0.0,15.84,141.7398,674.8335,465.0,Eelde,2025-03-11 21:03:10.478356
2025-03-10 15:00:00+00:00,11.7045,0.0,11.879999,130.96283,599.19867,366.0,Eelde,2025-03-11 21:03:10.478356
2025-03-10 16:00:00+00:00,7.6045003,38.0,13.32,107.83829,465.9354,236.0,Eelde,2025-03-11 21:03:10.478356
2025-03-10 17:00:00+00:00,8.304501,0.0,13.32,55.192028,125.89982,73.0,Eelde,2025-03-11 21:03:10.478356
2025-03-10 18:00:00+00:00,6.6545,69.0,14.4,6.065918,0.0,6.0,Eelde,2025-03-11 21:03:10.478356
2025-03-10 19:00:00+00:00,5.8545003,100.0,14.759999,0.0,0.0,0.0,Eelde,2025-03-11 21:03:10.478356
2025-03-10 20:00:00+00:00,5.4045,100.0,12.959999,0.0,0.0,0.0,Eelde,2025-03-11 21:03:10.478356
2025-03-10 21:00:00+00:00,5.1045003,100.0,12.599999,0.0,0.0,0.0,Eelde,2025-03-11 21:03:10.478356
2025-03-10 22:00:00+00:00,5.7545004,100.0,12.599999,0.0,0.0,0.0,Eelde,2025-03-11 21:03:10.478356
2025-03-10 23:00:00+00:00,5.5545,100.0,10.08,0.0,0.0,0.0,Eelde,2025-03-11 21:03:10.478356
2025-03-11 00:00:00+00:00,5.2545004,100.0,11.159999,0.0,0.0,0.0,Eelde,2025-03-11 21:03:10.478356
2025-03-11 01:00:00+00:00,5.9045,100.0,11.5199995,0.0,0.0,0.0,Eelde,2025-03-11 21:03:10.478356
2025-03-11 02:00:00+00:00,5.6545,100.0,14.04,0.0,0.0,0.0,Eelde,2025-03-11 21:03:10.478356
2025-03-11 03:00:00+00:00,5.3045,100.0,12.599999,0.0,0.0,0.0,Eelde,2025-03-11 21:03:10.478356
2025-03-11 04:00:00+00:00,6.2545004,100.0,13.679999,0.0,0.0,0.0,Eelde,2025-03-11 21:03:10.478356
2025-03-11 05:00:00+00:00,6.2045,100.0,14.04,0.0,0.0,0.0,Eelde,2025-03-11 21:03:10.478356
2025-03-11 06:00:00+00:00,6.0045004,100.0,13.679999,0.0,0.0,0.0,Eelde,2025-03-11 21:03:10.478356
2025-03-11 07:00:00+00:00,6.0045004,100.0,11.159999,12.303878,0.0,12.0,Eelde,2025-03-11 21:03:10.478356
2025-03-11 08:00:00+00:00,6.4045,100.0,10.799999,18.01662,0.0,18.0,Eelde,2025-03-11 21:03:10.478356
2025-03-11 09:00:00+00:00,6.4045,90.0,12.599999,100.58999,53.27752,119.0,Eelde,2025-03-11 21:03:10.478356
2025-03-11 10:00:00+00:00,6.4045,100.0,10.440001,158.0325,158.49593,229.0,Eelde,2025-03-11 21:03:10.478356
2025-03-11 11:00:00+00:00,6.8545003,97.0,10.440001,176.03471,120.07368,238.0,Eelde,2025-03-11 21:03:10.478356
2025-03-11 12:00:00+00:00,8.1045,100.0,11.879999,175.06364,498.21588,447.0,Eelde,2025-03-11 21:03:10.478356
2025-03-11 13:00:00+00:00,8.3545,100.0,14.4,166.4537,543.05597,457.0,Eelde,2025-03-11 21:03:10.478356
2025-03-11 14:00:00+00:00,8.4545,100.0,12.959999,159.9801,478.97186,392.0,Eelde,2025-03-11 21:03:10.478356
2025-03-11 15:00:00+00:00,8.054501,83.0,15.119999,140.83617,415.54904,306.0,Eelde,2025-03-11 21:03:10.478356
2025-03-11 16:00:00+00:00,7.4545,99.0,15.4800005,109.29133,373.82117,214.0,Eelde,2025-03-11 21:03:10.478356
2025-03-11 17:00:00+00:00,6.8045,3.0,13.679999,48.742912,57.349194,57.0,Eelde,2025-03-11 21:03:10.478356
2025-03-11 18:00:00+00:00,5.7045,0.0,11.879999,7.8385177,2.3381634,8.0,Eelde,2025-03-11 21:03:10.478356
2025-03-11 19:00:00+00:00,5.1045003,100.0,12.599999,0.0,0.0,0.0,Eelde,2025-03-11 21:03:10.478356
2025-03-11 20:00:00+00:00,5.2045,100.0,12.599999,0.0,0.0,0.0,Eelde,2025-03-11 21:03:10.478356
2025-03-11 21:00:00+00:00,5.1545,58.0,12.24,0.0,0.0,0.0,Eelde,2025-03-11 21:03:10.478356
2025-03-11 22:00:00+00:00,5.1045003,7.0,9.36,0.0,0.0,0.0,Eelde,2025-03-11 21:03:10.478356
2025-03-11 23:00:00+00:00,4.2545004,100.0,9.72,0.0,0.0,0.0,Eelde,2025-03-11 21:03:10.478356
2025-03-12 00:00:00+00:00,4.0545,49.0,9.36,0.0,0.0,0.0,Eelde,2025-03-11 21:03:10.478356
2025-03-12 01:00:00+00:00,3.0045,0.0,8.64,0.0,0.0,0.0,Eelde,2025-03-11 21:03:10.478356
2025-03-12 02:00:00+00:00,2.1045,2.0,8.64,0.0,0.0,0.0,Eelde,2025-03-11 21:03:10.478356
2025-03-12 03:00:00+00:00,1.7544999,100.0,9.0,0.0,0.0,0.0,Eelde,2025-03-11 21:03:10.478356
2025-03-12 04:00:00+00:00,2.5544999,49.0,11.159999,0.0,0.0,0.0,Eelde,2025-03-11 21:03:10.478356
2025-03-12 05:00:00+00:00,2.7045,99.0,10.799999,0.0,0.0,0.0,Eelde,2025-03-11 21:03:10.478356
2025-03-12 06:00:00+00:00,2.7545,63.0,10.799999,0.0,0.0,0.0,Eelde,2025-03-11 21:03:10.478356
2025-03-12 07:00:00+00:00,3.2045,100.0,10.799999,31.973793,71.6052,40.0,Eelde,2025-03-11 21:03:10.478356
2025-03-12 08:00:00+00:00,4.7045,100.0,11.159999,81.91516,117.18418,108.0,Eelde,2025-03-11 21:03:10.478356
2025-03-12 09:00:00+00:00,5.3545003,100.0,10.08,117.288086,98.69598,152.0,Eelde,2025-03-11 21:03:10.478356
2025-03-12 10:00:00+00:00,7.0045004,10.0,12.24,154.82935,441.08145,355.0,Eelde,2025-03-11 21:03:10.478356
2025-03-12 11:00:00+00:00,6.8045,39.0,11.879999,184.26532,156.58357,266.0,Eelde,2025-03-11 21:03:10.478356
2025-03-12 12:00:00+00:00,7.7045,98.0,11.159999,186.89217,415.3649,416.0,Eelde,2025-03-11 21:03:10.478356
2025-03-12 13:00:00+00:00,8.2045,61.0,10.799999,172.02753,510.49524,448.0,Eelde,2025-03-11 21:03:10.478356
2025-03-12 14:00:00+00:00,8.2545,83.0,9.72,164.42206,448.30347,384.0,Eelde,2025-03-11 21:03:10.478356
2025-03-12 15:00:00+00:00,8.1045,100.0,8.64,147.39934,272.19193,257.0,Eelde,2025-03-11 21:03:10.478356
2025-03-12 16:00:00+00:00,7.8045,59.0,7.92,107.35659,181.11684,159.0,Eelde,2025-03-11 21:03:10.478356
2025-03-12 17:00:00+00:00,7.1545,91.0,5.04,60.787086,165.26361,85.0,Eelde,2025-03-11 21:03:10.478356
2025-03-12 18:00:00+00:00,6.0545,86.0,8.64,5.2225876,0.0,5.0,Eelde,2025-03-11 21:03:10.478356
2025-03-12 19:00:00+00:00,5.7045,100.0,6.12,0.0,0.0,0.0,Eelde,2025-03-11 21:03:10.478356
2025-03-12 20:00:00+00:00,4.8045,100.0,5.3999996,0.0,0.0,0.0,Eelde,2025-03-11 21:03:10.478356
