@id,@type,id,point,type,granularity,granularitytimezone,activity,classification,capacity,volume,percentage,emission,emissionfactor,validfrom,validto,lastupdate
/v1/utilizations/23792894277,Utilization,23792894277,/v1/points/0,/v1/types/22,/v1/granularities/4,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,1768000,442000,0.7242933511734009,0,0,2021-12-31T23:00:00+00:00,2021-12-31T23:15:00+00:00,2024-11-10T18:58:33+00:00
/v1/utilizations/23794583284,Utilization,23794583284,/v1/points/0,/v1/types/22,/v1/granularities/4,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,1791000,447750,0.7337157130241394,0,0,2021-12-31T23:15:00+00:00,2021-12-31T23:30:00+00:00,2024-11-10T18:58:33+00:00
/v1/utilizations/23795073490,Utilization,23795073490,/v1/points/0,/v1/types/22,/v1/granularities/4,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,1968000,492000,0.8062269687652588,0,0,2021-12-31T23:30:00+00:00,2021-12-31T23:45:00+00:00,2024-11-10T18:58:33+00:00
/v1/utilizations/23795565117,Utilization,23795565117,/v1/points/0,/v1/types/22,/v1/granularities/4,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,1935000,483750,0.7927079200744629,0,0,2021-12-31T23:45:00+00:00,2022-01-01T00:00:00+00:00,2024-11-10T18:58:33+00:00
/v1/utilizations/23796054988,Utilization,23796054988,/v1/points/0,/v1/types/22,/v1/granularities/4,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,1998000,499500,0.8185170292854309,0,0,2022-01-01T00:00:00+00:00,2022-01-01T00:15:00+00:00,2024-11-10T18:58:33+00:00
/v1/utilizations/23797743828,Utilization,23797743828,/v1/points/0,/v1/types/22,/v1/granularities/4,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,1877000,469250,0.7689471244812012,0,0,2022-01-01T00:15:00+00:00,2022-01-01T00:30:00+00:00,2024-11-10T18:58:33+00:00
/v1/utilizations/23798233867,Utilization,23798233867,/v1/points/0,/v1/types/22,/v1/granularities/4,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,1799000,449750,0.7369930148124695,0,0,2022-01-01T00:30:00+00:00,2022-01-01T00:45:00+00:00,2024-11-10T18:58:33+00:00
/v1/utilizations/23798725410,Utilization,23798725410,/v1/points/0,/v1/types/22,/v1/granularities/4,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,1684000,421000,0.6898812055587769,0,0,2022-01-01T00:45:00+00:00,2022-01-01T01:00:00+00:00,2024-11-10T18:58:33+00:00
/v1/utilizations/23799215289,Utilization,23799215289,/v1/points/0,/v1/types/22,/v1/granularities/4,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,1524000,381000,0.6243342757225037,0,0,2022-01-01T01:00:00+00:00,2022-01-01T01:15:00+00:00,2024-11-10T18:58:33+00:00
/v1/utilizations/23800904137,Utilization,23800904137,/v1/points/0,/v1/types/22,/v1/granularities/4,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,1400000,350000,0.5735354423522949,0,0,2022-01-01T01:15:00+00:00,2022-01-01T01:30:00+00:00,2024-11-10T18:58:33+00:00
