ds,actual,predicted,window_start,window_end,rmse
2025-05-11 23:00:00,0.082,0.006870873968118918,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-11 23:00:00,0.082,0.006870873968118918,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-11 23:00:00,0.082,0.006870873968118918,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-11 23:00:00,0.082,0.006870873968118918,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 00:00:00,0.077,0.0033509744127264707,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 00:00:00,0.077,0.0033509744127264707,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 00:00:00,0.077,0.0033509744127264707,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 00:00:00,0.077,0.0033509744127264707,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 01:00:00,0.077,0.014211531952390666,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 01:00:00,0.077,0.014211531952390666,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 01:00:00,0.077,0.014211531952390666,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 01:00:00,0.077,0.014211531952390666,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 02:00:00,0.077,0.008359394709623214,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 02:00:00,0.077,0.008359394709623214,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 02:00:00,0.077,0.008359394709623214,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 02:00:00,0.077,0.008359394709623214,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 03:00:00,0.08,0.004530727332047402,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 03:00:00,0.08,0.004530727332047402,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 03:00:00,0.08,0.004530727332047402,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 03:00:00,0.08,0.004530727332047402,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 04:00:00,0.091,0.003911806051783984,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 04:00:00,0.091,0.003911806051783984,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 04:00:00,0.091,0.003911806051783984,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 04:00:00,0.091,0.003911806051783984,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 05:00:00,0.123,-0.0021597210702917202,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 05:00:00,0.123,-0.0021597210702917202,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 05:00:00,0.123,-0.0021597210702917202,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 05:00:00,0.123,-0.0021597210702917202,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 06:00:00,0.128,-0.005140905378890448,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 06:00:00,0.128,-0.005140905378890448,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 06:00:00,0.128,-0.005140905378890448,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 06:00:00,0.128,-0.005140905378890448,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
