,timestamp,actual_price,predicted_price,avg_consumption_cost,price_for_optimization,optimized_consumption,optimized_cost,savings,cumulative_savings,total_consumption,avg_consumption
0,2025-03-15,0.09525,0.0149813318391586,95.25,0.0149813318391586,1235.2941176470588,117.66176470588235,-22.411764705882348,-22.411764705882348,7000.000000000001,1000.0000000000001
1,2025-03-16,0.0807,,80.69999999999999,0.0807,1029.4117647058822,83.07352941176468,-2.373529411764693,-24.78529411764704,7000.000000000001,1000.0000000000001
2,2025-03-17,0.0935,,93.5,0.0935,1029.4117647058822,96.24999999999999,-2.749999999999986,-27.535294117647027,7000.000000000001,1000.0000000000001
3,2025-03-18,0.10042,,100.42,0.10042,823.5294117647059,82.69882352941175,17.721176470588247,-9.81411764705878,7000.000000000001,1000.0000000000001
4,2025-03-19,0.1064399999999999,,106.4399999999999,0.1064399999999999,823.5294117647059,87.65647058823521,18.78352941176469,8.96941176470591,7000.000000000001,1000.0000000000001
5,2025-03-20,0.10664,,106.64,0.10664,823.5294117647059,87.82117647058823,18.818823529411773,27.788235294117683,7000.000000000001,1000.0000000000001
6,2025-03-21,0.0210799999999999,,21.079999999999902,0.0210799999999999,1235.2941176470588,26.03999999999988,-4.959999999999976,22.828235294117707,7000.000000000001,1000.0000000000001
