@id,@type,id,point,type,granularity,granularitytimezone,activity,classification,capacity,volume,percentage,emission,emissionfactor,validfrom,validto,lastupdate
/v1/utilizations/67726813410,Utilization,67726813410,/v1/points/0,/v1/types/12,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,841998,841998,0.9999974966049194,0,0,2024-12-30T23:00:00+00:00,2024-12-31T00:00:00+00:00,2025-04-14T06:24:47+00:00
/v1/utilizations/67727191596,Utilization,67727191596,/v1/points/0,/v1/types/12,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,841998,841998,0.9999974966049194,0,0,2024-12-31T00:00:00+00:00,2024-12-31T01:00:00+00:00,2025-04-14T06:24:47+00:00
/v1/utilizations/67727548234,Utilization,67727548234,/v1/points/0,/v1/types/12,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,841998,841998,0.9999974966049194,0,0,2024-12-31T01:00:00+00:00,2024-12-31T02:00:00+00:00,2025-04-14T06:24:47+00:00
/v1/utilizations/67727889745,Utilization,67727889745,/v1/points/0,/v1/types/12,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,841998,841998,0.9999974966049194,0,0,2024-12-31T02:00:00+00:00,2024-12-31T03:00:00+00:00,2025-04-14T06:24:47+00:00
/v1/utilizations/67728250469,Utilization,67728250469,/v1/points/0,/v1/types/12,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,841998,841998,0.9999974966049194,0,0,2024-12-31T03:00:00+00:00,2024-12-31T04:00:00+00:00,2025-04-14T06:24:47+00:00
/v1/utilizations/67728604236,Utilization,67728604236,/v1/points/0,/v1/types/12,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,841998,841998,0.9999974966049194,0,0,2024-12-31T04:00:00+00:00,2024-12-31T05:00:00+00:00,2025-04-14T06:24:47+00:00
/v1/utilizations/67728968454,Utilization,67728968454,/v1/points/0,/v1/types/12,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,841998,841998,0.9999974966049194,0,0,2024-12-31T05:00:00+00:00,2024-12-31T06:00:00+00:00,2025-04-14T06:24:47+00:00
/v1/utilizations/67729343205,Utilization,67729343205,/v1/points/0,/v1/types/12,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,841998,841998,0.9999974966049194,0,0,2024-12-31T06:00:00+00:00,2024-12-31T07:00:00+00:00,2025-04-14T06:24:47+00:00
/v1/utilizations/67731502569,Utilization,67731502569,/v1/points/0,/v1/types/12,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,841998,841998,0.9999974966049194,0,0,2024-12-31T07:00:00+00:00,2024-12-31T08:00:00+00:00,2025-04-14T06:24:47+00:00
/v1/utilizations/67731881076,Utilization,67731881076,/v1/points/0,/v1/types/12,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,841998,841998,0.9999974966049194,0,0,2024-12-31T08:00:00+00:00,2024-12-31T09:00:00+00:00,2025-04-14T06:24:47+00:00
/v1/utilizations/67732252216,Utilization,67732252216,/v1/points/0,/v1/types/12,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,841998,841998,0.9999974966049194,0,0,2024-12-31T09:00:00+00:00,2024-12-31T10:00:00+00:00,2025-04-14T06:24:47+00:00
/v1/utilizations/67732625081,Utilization,67732625081,/v1/points/0,/v1/types/12,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,841998,841998,0.9999974966049194,0,0,2024-12-31T10:00:00+00:00,2024-12-31T11:00:00+00:00,2025-04-14T06:24:47+00:00
/v1/utilizations/67732999671,Utilization,67732999671,/v1/points/0,/v1/types/12,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,841998,841998,0.9999974966049194,0,0,2024-12-31T11:00:00+00:00,2024-12-31T12:00:00+00:00,2025-04-14T06:24:47+00:00
/v1/utilizations/67733375986,Utilization,67733375986,/v1/points/0,/v1/types/12,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,841998,841998,0.9999974966049194,0,0,2024-12-31T12:00:00+00:00,2024-12-31T13:00:00+00:00,2025-04-14T06:24:47+00:00
/v1/utilizations/67733763203,Utilization,67733763203,/v1/points/0,/v1/types/12,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,841998,841998,0.9999974966049194,0,0,2024-12-31T13:00:00+00:00,2024-12-31T14:00:00+00:00,2025-04-14T06:24:47+00:00
