date,temperature_2m,relative_humidity_2m,precipitation,rain,snowfall,cloud_cover,visibility,wind_speed_10m,wind_speed_80m,wind_speed_120m,wind_speed_180m,wind_gusts_10m,soil_temperature_0cm,soil_temperature_6cm,soil_moisture_0_to_1cm,soil_moisture_1_to_3cm,soil_moisture_3_to_9cm,soil_moisture_9_to_27cm,direct_radiation
2025-03-10 06:00:00+00:00,4.3,93.0,0.0,0.0,0.0,34.0,24140.0,7.289444,15.315873,17.902534,16.039202,15.84,3.1,8.4175,0.317,0.282,0.234,0.252,0.0
2025-03-10 07:00:00+00:00,5.3,91.0,0.0,0.0,0.0,37.0,24140.0,6.763786,11.435313,13.896187,12.783802,15.84,4.8,8.4175,0.315,0.287,0.241,0.252,21.244923
2025-03-10 08:00:00+00:00,6.8,87.0,0.0,0.0,0.0,41.0,24140.0,6.12,6.3690495,8.854829,9.0,16.199999,7.15,8.4175,0.3,0.287,0.249,0.253,118.17139
2025-03-10 09:00:00+00:00,8.35,84.0,0.0,0.0,0.0,44.0,24140.0,5.692099,3.671294,4.3349743,5.154415,16.919998,9.45,8.6675,0.286,0.284,0.256,0.253,244.5798
2025-03-10 10:00:00+00:00,9.85,81.0,0.0,0.0,0.0,47.0,24140.0,5.3517847,3.8773184,1.2979984,0.8049845,17.64,11.7,9.2175,0.278,0.279,0.259,0.253,359.92676
2025-03-10 11:00:00+00:00,11.4,77.0,0.0,0.0,0.0,50.0,24140.0,5.1165614,5.5887027,4.2136917,4.0249224,18.359999,13.9,9.9675,0.271,0.273,0.26,0.253,441.87628
2025-03-10 12:00:00+00:00,12.5,75.0,0.0,0.0,0.0,52.0,24140.0,5.495161,7.754637,7.754637,7.754637,19.08,15.2,10.617499,0.265,0.267,0.26,0.253,479.53766
2025-03-10 13:00:00+00:00,12.85,74.0,0.0,0.0,0.0,51.0,24140.0,5.95906,10.041354,10.308831,10.739833,19.8,15.1,11.117499,0.26,0.263,0.26,0.253,471.6219
2025-03-10 14:00:00+00:00,12.7,74.0,0.0,0.0,0.0,49.0,24140.0,6.6185193,12.620554,12.979984,13.339445,20.16,14.05,11.5175,0.257,0.26,0.26,0.253,418.075
2025-03-10 15:00:00+00:00,12.4,75.0,0.0,0.0,0.0,47.0,24140.0,7.628263,15.137133,15.876775,15.876775,20.880001,12.8,11.7175,0.255,0.258,0.259,0.253,322.85413
2025-03-10 16:00:00+00:00,11.95,76.0,0.0,0.0,0.0,45.0,24140.0,8.654986,17.015474,18.584509,19.06301,21.599998,11.4,11.5675,0.254,0.257,0.259,0.253,200.19287
2025-03-10 17:00:00+00:00,11.3,77.0,0.0,0.0,0.0,43.0,24140.0,9.449572,18.94024,21.479666,22.314194,22.319998,9.8,11.2175,0.255,0.256,0.258,0.253,78.41643
2025-03-10 18:00:00+00:00,10.5,79.0,0.0,0.0,0.0,44.0,24140.0,10.587917,20.008356,23.664352,24.821732,23.4,8.45,10.7675,0.255,0.256,0.258,0.253,10.265781
2025-03-10 19:00:00+00:00,9.5,82.0,0.0,0.0,0.0,49.0,24140.0,11.841756,20.892412,25.40743,26.459389,24.84,7.5,10.3175,0.255,0.256,0.258,0.253,0.0
2025-03-10 20:00:00+00:00,8.35,86.0,0.0,0.0,0.0,57.0,24140.0,12.768586,21.707731,26.64,27.288855,26.64,6.8,9.7675,0.255,0.256,0.258,0.253,0.0
2025-03-10 21:00:00+00:00,7.25,90.0,0.0,0.0,0.0,64.0,24140.0,14.039999,22.530937,27.908709,27.757376,28.44,6.15,9.2675,0.255,0.256,0.258,0.253,0.0
2025-03-10 22:00:00+00:00,6.1,93.0,0.0,0.0,0.0,69.0,24140.0,15.137133,22.314194,27.820337,26.282465,30.239998,5.5,8.867499,0.255,0.256,0.258,0.253,0.0
