@id,@type,id,point,type,granularity,granularitytimezone,activity,classification,capacity,volume,percentage,emission,emissionfactor,validfrom,validto,lastupdate
/v1/utilizations/23789747336,Utilization,23789747336,/v1/points/0,/v1/types/14,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,336949,336949,0.13478000462055206,0,0,2021-12-31T23:00:00+00:00,2022-01-01T00:00:00+00:00,2023-05-24T15:24:27+00:00
/v1/utilizations/23792908701,Utilization,23792908701,/v1/points/0,/v1/types/14,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,310137,310137,0.12405499815940857,0,0,2022-01-01T00:00:00+00:00,2022-01-01T01:00:00+00:00,2023-05-24T11:04:51+00:00
/v1/utilizations/23796069324,Utilization,23796069324,/v1/points/0,/v1/types/14,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,305717,305717,0.12228699773550034,0,0,2022-01-01T01:00:00+00:00,2022-01-01T02:00:00+00:00,2023-05-24T11:04:51+00:00
/v1/utilizations/23799229629,Utilization,23799229629,/v1/points/0,/v1/types/14,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,308104,308104,0.12324199825525284,0,0,2022-01-01T02:00:00+00:00,2022-01-01T03:00:00+00:00,2023-05-24T11:04:51+00:00
/v1/utilizations/23802389966,Utilization,23802389966,/v1/points/0,/v1/types/14,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,324566,324566,0.12982599437236786,0,0,2022-01-01T03:00:00+00:00,2022-01-01T04:00:00+00:00,2023-05-24T11:04:51+00:00
/v1/utilizations/23805550335,Utilization,23805550335,/v1/points/0,/v1/types/14,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,373602,373602,0.14944100379943848,0,0,2022-01-01T04:00:00+00:00,2022-01-01T05:00:00+00:00,2023-05-24T11:04:51+00:00
/v1/utilizations/23808710736,Utilization,23808710736,/v1/points/0,/v1/types/14,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,480736,480736,0.19229400157928467,0,0,2022-01-01T05:00:00+00:00,2022-01-01T06:00:00+00:00,2023-05-24T11:04:51+00:00
/v1/utilizations/23811871169,Utilization,23811871169,/v1/points/0,/v1/types/14,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,629063,629063,0.2516250014305115,0,0,2022-01-01T06:00:00+00:00,2022-01-01T07:00:00+00:00,2023-05-24T11:04:51+00:00
/v1/utilizations/23815343751,Utilization,23815343751,/v1/points/0,/v1/types/14,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,692312,692312,0.2769249975681305,0,0,2022-01-01T07:00:00+00:00,2022-01-01T08:00:00+00:00,2023-05-24T11:04:51+00:00
/v1/utilizations/23818504248,Utilization,23818504248,/v1/points/0,/v1/types/14,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,663786,663786,0.26551398634910583,0,0,2022-01-01T08:00:00+00:00,2022-01-01T09:00:00+00:00,2023-05-24T11:04:51+00:00
