,Load,Price,Flow_BE_to_NL,Flow_NL_to_BE,Flow_DE_to_NL,Flow_NL_to_DE,Flow_GB_to_NL,Flow_NL_to_GB,Flow_DK_to_NL,Flow_NL_to_DK,Flow_NO_to_NL,Flow_NL_to_NO
2021-12-31 23:00:00+00:00,10374.0,124.7,0.0,620.0,1419.5,738.25,0.0,633.0,619.0,0.0,0.0,720.0
2022-01-01 00:00:00+00:00,10249.75,124.7,0.0,728.0,1314.0,425.5,0.0,591.0,582.0,0.0,0.0,680.0
2022-01-01 01:00:00+00:00,9907.0,134.0,0.0,1070.0,1092.0,281.75,0.0,456.0,552.0,0.0,0.0,151.0
2022-01-01 02:00:00+00:00,9782.5,58.8,0.0,344.0,1372.5,849.25,412.0,0.0,237.0,0.0,0.0,716.0
2022-01-01 03:00:00+00:00,9589.75,37.67,0.0,154.0,1533.5,1067.75,795.0,0.0,0.0,360.0,0.0,730.0
2022-01-01 04:00:00+00:00,9508.0,39.7,352.0,0.0,1254.25,1323.0,994.0,0.0,0.0,389.0,0.0,730.0
2022-01-01 05:00:00+00:00,9690.75,40.59,696.0,0.0,1350.75,1312.0,995.0,0.0,0.0,459.0,0.0,730.0
2022-01-01 06:00:00+00:00,9921.75,43.26,868.0,0.0,1547.75,1253.0,995.0,0.0,0.0,661.0,0.0,730.0
2022-01-01 07:00:00+00:00,10158.25,49.66,1549.0,0.0,1334.5,1384.75,995.0,0.0,0.0,698.0,0.0,730.0
2022-01-01 08:00:00+00:00,10361.5,70.05,2040.0,0.0,1297.75,1922.75,995.0,0.0,0.0,696.0,0.0,730.0
2022-01-01 09:00:00+00:00,10663.0,76.79,2033.0,0.0,1097.75,1886.5,995.0,0.0,0.0,651.0,0.0,730.0
2022-01-01 10:00:00+00:00,10668.75,84.1,2328.0,0.0,883.0,2352.75,705.0,0.0,0.0,695.0,0.0,730.0
2022-01-01 11:00:00+00:00,10542.0,94.74,2115.0,0.0,1106.75,1981.25,0.0,265.0,0.0,698.0,0.0,730.0
2022-01-01 12:00:00+00:00,10736.25,96.8,1989.0,0.0,1074.25,2377.75,211.0,0.0,0.0,696.0,0.0,730.0
2022-01-01 13:00:00+00:00,11002.0,97.17,1786.0,0.0,1138.5,2262.0,388.0,0.0,0.0,641.0,0.0,730.0
2022-01-01 14:00:00+00:00,11387.25,101.27,1947.0,0.0,1302.0,1848.75,119.0,0.0,0.0,697.0,0.0,723.0
2022-01-01 15:00:00+00:00,11854.25,126.6,1674.0,0.0,1451.5,1457.75,0.0,163.0,0.0,697.0,0.0,540.0
2022-01-01 16:00:00+00:00,12874.25,149.97,1267.0,0.0,1402.0,1491.75,92.0,0.0,0.0,695.0,36.0,3.0
2022-01-01 17:00:00+00:00,12940.0,146.33,922.0,0.0,1628.25,976.5,0.0,516.0,0.0,613.0,90.0,0.0
2022-01-01 18:00:00+00:00,12594.25,140.28,935.0,0.0,1412.0,1129.75,0.0,576.0,7.0,63.0,0.0,204.0
2022-01-01 19:00:00+00:00,12135.5,121.88,895.0,0.0,1391.0,969.5,0.0,658.0,481.0,0.0,0.0,703.0
2022-01-01 20:00:00+00:00,11605.75,102.61,938.0,0.0,1419.75,1081.25,0.0,398.0,545.0,0.0,0.0,650.0
2022-01-01 21:00:00+00:00,11167.0,97.46,663.0,0.0,1357.5,748.25,0.0,889.0,696.0,0.0,0.0,592.0
2022-01-01 22:00:00+00:00,10655.25,85.16,292.0,0.0,1291.5,1160.75,42.0,562.0,694.0,0.0,0.0,656.0
2022-01-01 23:00:00+00:00,10353.75,57.08,10.0,56.0,1535.75,1750.5,598.25,0.0,444.0,0.0,0.0,731.0
2022-01-02 00:00:00+00:00,9981.5,52.59,0.0,610.0,1632.75,1419.5,194.0,0.0,423.0,0.0,0.0,731.0
2022-01-02 01:00:00+00:00,9701.0,48.97,14.0,85.0,1595.75,1645.0,0.0,190.5,219.0,0.0,0.0,731.0
2022-01-02 02:00:00+00:00,9585.0,34.94,20.0,18.0,1671.75,1686.0,410.75,0.0,0.0,478.0,0.0,731.0
2022-01-02 03:00:00+00:00,9559.75,29.56,428.0,0.0,1540.5,1994.0,522.25,0.0,0.0,662.0,0.0,731.0
2022-01-02 04:00:00+00:00,9676.0,33.97,705.0,0.0,1514.25,2284.25,655.75,0.0,0.0,698.0,0.0,731.0
2022-01-02 05:00:00+00:00,9976.5,34.52,703.0,0.0,1468.75,2302.25,1021.75,0.0,0.0,698.0,0.0,731.0
2022-01-02 06:00:00+00:00,10409.75,41.8,698.0,0.0,1533.25,1997.75,815.25,0.0,0.0,698.0,0.0,731.0
2022-01-02 07:00:00+00:00,11034.0,48.95,898.0,0.0,1415.0,1444.75,539.25,0.0,0.0,697.0,0.0,731.0
2022-01-02 08:00:00+00:00,11573.25,60.01,846.0,0.0,1265.5,1074.75,438.5,0.0,0.0,698.0,0.0,731.0
2022-01-02 09:00:00+00:00,11592.5,70.09,1287.0,0.0,1458.25,983.0,0.0,458.25,0.0,697.0,0.0,731.0
2022-01-02 10:00:00+00:00,11883.25,66.26,1357.0,0.0,1550.25,929.0,0.0,570.5,0.0,684.0,0.0,731.0
2022-01-02 11:00:00+00:00,12182.25,64.54,1046.0,0.0,1526.5,856.0,0.0,658.25,0.0,390.0,0.0,731.0
2022-01-02 12:00:00+00:00,11961.75,46.96,1182.0,0.0,1584.5,770.25,0.0,1045.0,0.0,454.0,0.0,731.0
2022-01-02 13:00:00+00:00,11923.25,49.06,1380.0,0.0,1387.0,991.75,0.0,1064.25,125.0,0.0,0.0,731.0
2022-01-02 14:00:00+00:00,12194.25,74.99,2030.0,0.0,1531.5,1229.25,0.0,1014.5,3.0,12.0,0.0,731.0
2022-01-02 15:00:00+00:00,12666.5,85.0,2278.0,0.0,1575.0,1340.0,0.0,647.0,13.0,9.0,0.0,731.0
2022-01-02 16:00:00+00:00,13775.25,100.0,2217.0,0.0,1590.25,869.75,0.0,983.75,557.0,0.0,0.0,731.0
2022-01-02 17:00:00+00:00,13656.0,109.9,1462.0,0.0,1550.25,584.75,0.0,1030.0,632.0,0.0,0.0,731.0
2022-01-02 18:00:00+00:00,13246.25,99.9,1250.0,0.0,1469.75,429.25,0.0,827.75,698.0,0.0,0.0,731.0
2022-01-02 19:00:00+00:00,12803.0,77.0,1354.0,0.0,1362.75,465.5,0.0,962.0,696.0,0.0,0.0,730.0
2022-01-02 20:00:00+00:00,12275.0,46.16,1516.0,0.0,1227.25,655.0,0.0,984.75,543.0,0.0,0.0,731.0
2022-01-02 21:00:00+00:00,11838.75,46.29,1364.0,0.0,1115.75,825.0,40.5,592.0,70.0,13.0,0.0,731.0
2022-01-02 22:00:00+00:00,11242.75,32.93,530.0,0.0,1209.5,1067.25,600.5,0.0,0.0,638.0,0.0,731.0
2022-01-02 23:00:00+00:00,10812.25,0.31,213.0,0.0,1410.25,962.5,150.25,0.0,0.0,697.0,0.0,730.0
2022-01-03 00:00:00+00:00,10410.75,-0.01,346.0,0.0,1385.0,745.25,0.0,0.75,0.0,697.0,0.0,700.0
2022-01-03 01:00:00+00:00,10229.75,-0.07,773.0,0.0,1325.25,1095.5,0.0,348.5,0.0,697.0,0.0,525.0
2022-01-03 02:00:00+00:00,10141.0,-1.05,696.0,0.0,1335.75,1112.0,0.0,96.75,0.0,697.0,0.0,606.0
2022-01-03 03:00:00+00:00,10159.0,-1.0,583.0,0.0,1435.5,1828.25,673.75,0.0,0.0,697.0,0.0,703.0
2022-01-03 04:00:00+00:00,10708.75,0.0,271.0,0.0,1721.25,1644.5,825.75,0.0,0.0,697.0,0.0,690.0
2022-01-03 05:00:00+00:00,11695.5,35.97,915.0,0.0,1427.5,1888.5,999.0,0.0,0.0,674.0,0.0,146.0
2022-01-03 06:00:00+00:00,12879.5,90.34,884.0,0.0,1471.25,1259.75,1043.0,0.0,0.0,155.0,0.0,620.0
2022-01-03 07:00:00+00:00,14048.75,120.0,0.0,22.0,1637.5,9.0,1043.75,0.0,3.0,114.0,0.0,367.0
2022-01-03 08:00:00+00:00,14521.5,129.9,0.0,513.0,1855.5,0.0,636.0,0.0,368.0,0.0,157.0,0.0
2022-01-03 09:00:00+00:00,14338.25,119.04,315.0,0.0,882.5,203.25,730.75,0.0,472.0,0.0,0.0,121.0
2022-01-03 10:00:00+00:00,13899.0,119.19,302.0,0.0,1032.0,470.5,90.25,4.5,489.0,0.0,0.0,136.0
2022-01-03 11:00:00+00:00,13921.75,120.0,25.0,14.0,855.0,469.75,0.0,300.5,490.0,0.0,364.0,0.0
2022-01-03 12:00:00+00:00,14043.5,122.62,59.0,0.0,867.0,406.0,0.0,346.25,490.0,0.0,279.0,0.0
2022-01-03 13:00:00+00:00,14282.25,138.18,52.0,55.0,884.5,339.25,0.0,0.5,490.0,0.0,312.0,0.0
2022-01-03 14:00:00+00:00,14621.75,143.1,302.0,0.0,761.75,133.0,0.0,150.5,490.0,0.0,479.0,0.0
2022-01-03 15:00:00+00:00,15076.5,136.0,397.0,0.0,995.5,0.0,0.0,288.0,490.0,0.0,183.0,0.0
2022-01-03 16:00:00+00:00,15960.25,148.49,0.0,502.0,1354.75,0.0,0.0,500.0,490.0,0.0,493.0,0.0
2022-01-03 17:00:00+00:00,15350.0,214.0,0.0,1027.0,1143.0,0.0,0.0,800.0,490.0,0.0,494.0,0.0
2022-01-03 18:00:00+00:00,14668.75,192.0,0.0,1077.0,949.75,0.0,0.0,799.25,490.0,0.0,495.0,0.0
2022-01-03 19:00:00+00:00,13912.75,149.8,0.0,828.0,1456.5,0.0,0.0,988.25,495.0,0.0,503.0,0.0
2022-01-03 20:00:00+00:00,13203.75,144.22,0.0,743.0,1474.0,0.0,0.0,1044.0,695.0,0.0,705.0,0.0
2022-01-03 21:00:00+00:00,12475.25,130.0,0.0,718.0,1536.25,0.0,0.0,1022.5,700.0,0.0,705.0,0.0
2022-01-03 22:00:00+00:00,11819.0,110.0,0.0,811.0,1474.5,0.0,0.0,753.5,677.0,0.0,686.0,0.0
2022-01-03 23:00:00+00:00,11200.5,194.9,0.0,1283.0,1515.0,0.0,0.0,287.25,688.0,0.0,350.0,0.0
2022-01-04 00:00:00+00:00,10927.25,137.25,0.0,563.0,1138.75,0.0,0.0,598.25,525.0,0.0,702.0,0.0
2022-01-04 01:00:00+00:00,10710.75,137.2,207.0,14.0,588.0,214.75,0.0,569.75,580.0,0.0,693.0,0.0
2022-01-04 02:00:00+00:00,10569.5,119.31,737.0,0.0,848.25,85.5,0.0,613.0,133.0,0.0,409.0,0.0
2022-01-04 03:00:00+00:00,10636.75,117.13,831.0,0.0,759.5,97.75,0.0,295.0,204.0,0.0,128.0,0.0
2022-01-04 04:00:00+00:00,11049.75,119.9,1157.0,0.0,944.0,14.25,0.0,347.0,121.0,0.0,0.0,50.0
2022-01-04 05:00:00+00:00,12010.25,156.91,920.0,0.0,886.75,0.0,0.0,377.0,27.0,3.0,232.0,0.0
2022-01-04 06:00:00+00:00,13335.0,182.64,671.0,0.0,444.5,0.0,0.0,296.25,0.0,187.0,494.0,0.0
2022-01-04 07:00:00+00:00,14630.25,178.91,336.0,0.0,1415.0,0.0,0.0,239.25,49.0,0.0,494.0,0.0
2022-01-04 08:00:00+00:00,15159.75,190.0,405.0,0.0,1405.25,20.5,0.0,433.5,357.0,0.0,494.0,0.0
2022-01-04 09:00:00+00:00,15192.75,189.88,341.0,0.0,1606.0,51.5,0.0,649.5,486.0,0.0,495.0,0.0
2022-01-04 10:00:00+00:00,15145.75,182.42,14.0,102.0,1085.0,325.5,68.25,0.0,490.0,0.0,494.0,0.0
2022-01-04 11:00:00+00:00,15191.0,182.46,0.0,458.0,1439.75,201.25,0.0,1.0,490.0,0.0,494.0,0.0
2022-01-04 12:00:00+00:00,15138.0,179.59,0.0,628.0,1137.75,93.75,304.25,0.0,490.0,0.0,494.0,0.0
2022-01-04 13:00:00+00:00,15060.25,179.0,0.0,580.0,1116.25,177.0,201.75,0.0,490.0,0.0,494.0,0.0
2022-01-04 14:00:00+00:00,15086.0,180.93,0.0,328.0,1343.25,22.25,0.0,325.75,490.0,0.0,494.0,0.0
2022-01-04 15:00:00+00:00,15439.75,166.69,0.0,366.0,1115.5,0.0,0.0,0.75,490.0,0.0,494.0,0.0
2022-01-04 16:00:00+00:00,16333.5,189.88,0.0,534.0,2064.0,0.0,0.0,164.75,490.0,0.0,494.0,0.0
2022-01-04 17:00:00+00:00,15642.5,184.94,0.0,923.0,1389.25,0.0,0.0,313.25,490.0,0.0,494.0,0.0
2022-01-04 18:00:00+00:00,15022.25,178.99,0.0,873.0,992.5,0.0,0.0,530.0,490.0,0.0,494.0,0.0
2022-01-04 19:00:00+00:00,14289.75,156.12,0.0,1182.0,1243.75,0.0,0.0,707.0,495.0,0.0,503.0,0.0
2022-01-04 20:00:00+00:00,13585.25,154.99,0.0,1322.0,1053.0,0.0,0.0,790.0,694.0,0.0,700.0,0.0
2022-01-04 21:00:00+00:00,12917.0,137.92,0.0,1399.0,2553.0,0.0,0.0,1035.5,700.0,0.0,583.0,0.0
2022-01-04 22:00:00+00:00,12228.75,106.0,0.0,1239.0,1944.75,0.0,0.0,654.25,700.0,0.0,480.0,0.0
2022-01-04 23:00:00+00:00,11645.0,128.88,0.0,737.0,1662.5,21.0,0.0,959.25,700.0,0.0,108.0,0.0
2022-01-05 00:00:00+00:00,11195.0,113.88,0.0,820.0,1546.25,118.5,0.0,917.0,700.0,0.0,0.0,285.0
2022-01-05 01:00:00+00:00,11084.0,84.5,0.0,970.0,1775.75,0.0,0.0,865.0,700.0,0.0,0.0,388.0
2022-01-05 02:00:00+00:00,11044.0,75.38,0.0,558.0,1746.0,0.0,0.0,1074.25,700.0,0.0,0.0,567.0
2022-01-05 03:00:00+00:00,11121.5,79.11,0.0,796.0,1662.0,6.75,0.0,924.0,700.0,0.0,0.0,566.0
2022-01-05 04:00:00+00:00,11433.75,94.79,0.0,1043.0,1566.0,56.5,0.0,1013.5,695.0,0.0,0.0,342.0
2022-01-05 05:00:00+00:00,12198.0,158.0,0.0,1893.0,1682.5,0.0,0.0,899.75,496.0,0.0,228.0,0.0
2022-01-05 06:00:00+00:00,13552.0,188.04,0.0,1539.0,1398.25,0.0,0.0,854.5,491.0,0.0,494.0,0.0
2022-01-05 07:00:00+00:00,14660.25,227.4,0.0,1708.0,1366.5,0.0,0.0,619.75,490.0,0.0,495.0,0.0
2022-01-05 08:00:00+00:00,15195.0,231.0,0.0,1812.0,1454.25,0.0,0.0,621.5,490.0,0.0,494.0,0.0
2022-01-05 09:00:00+00:00,15300.75,228.7,0.0,2032.0,1520.5,0.0,0.0,411.0,490.0,0.0,494.0,0.0
2022-01-05 10:00:00+00:00,15107.0,220.0,0.0,1732.0,1245.25,0.0,0.0,332.75,490.0,0.0,494.0,0.0
2022-01-05 11:00:00+00:00,14878.25,198.63,0.0,1429.0,1039.0,0.0,0.0,482.0,490.0,0.0,494.0,0.0
2022-01-05 12:00:00+00:00,14792.5,200.0,0.0,1271.0,925.75,0.0,0.0,779.75,490.0,0.0,494.0,0.0
2022-01-05 13:00:00+00:00,14846.25,220.0,0.0,1468.0,1059.5,0.0,0.0,809.75,490.0,0.0,494.0,0.0
2022-01-05 14:00:00+00:00,15040.75,215.0,0.0,1295.0,761.5,0.0,0.0,891.25,490.0,0.0,494.0,0.0
2022-01-05 15:00:00+00:00,15457.5,228.7,0.0,1782.0,749.5,0.0,0.0,625.75,490.0,0.0,494.0,0.0
2022-01-05 16:00:00+00:00,16266.25,299.0,0.0,2116.0,1171.5,0.0,0.0,229.75,490.0,0.0,494.0,0.0
2022-01-05 17:00:00+00:00,15737.0,315.25,0.0,2496.0,1611.5,0.0,0.0,706.5,490.0,0.0,494.0,0.0
2022-01-05 18:00:00+00:00,15120.5,251.03,0.0,2484.0,1400.25,0.0,0.0,746.25,490.0,0.0,494.0,0.0
2022-01-05 19:00:00+00:00,14412.5,181.1,0.0,2079.0,1843.0,0.0,0.0,1074.25,495.0,0.0,504.0,0.0
2022-01-05 20:00:00+00:00,13686.5,227.8,0.0,2034.0,1539.5,0.0,0.0,1074.25,695.0,0.0,705.0,0.0
2022-01-05 21:00:00+00:00,13061.5,141.45,0.0,2069.0,2333.75,0.0,0.0,1074.5,700.0,0.0,705.0,0.0
2022-01-05 22:00:00+00:00,12396.0,140.0,0.0,2456.0,2865.25,0.0,0.0,1074.0,700.0,0.0,705.0,0.0
2022-01-05 23:00:00+00:00,11760.0,225.0,0.0,2870.0,1821.0,0.0,0.0,863.5,700.0,0.0,704.0,0.0
2022-01-06 00:00:00+00:00,11338.25,187.87,0.0,2708.0,1994.5,0.0,0.0,1064.0,700.0,0.0,705.0,0.0
2022-01-06 01:00:00+00:00,10988.5,218.0,0.0,2660.0,2379.5,0.0,0.0,1030.25,700.0,0.0,705.0,0.0
2022-01-06 02:00:00+00:00,10933.75,188.0,0.0,2352.0,2710.25,0.0,0.0,866.5,700.0,0.0,705.0,0.0
2022-01-06 03:00:00+00:00,10997.5,199.9,0.0,2363.0,3149.25,0.0,0.0,698.5,700.0,0.0,704.0,0.0
2022-01-06 04:00:00+00:00,11464.5,187.0,0.0,2062.0,3782.25,0.0,0.0,699.5,695.0,0.0,695.0,0.0
2022-01-06 05:00:00+00:00,12450.0,215.56,0.0,1573.0,3209.0,0.0,0.0,193.25,496.0,0.0,494.0,0.0
2022-01-06 06:00:00+00:00,13950.5,228.25,0.0,2013.0,2968.0,1.5,101.0,0.0,490.0,0.0,494.0,0.0
2022-01-06 07:00:00+00:00,15103.75,250.0,0.0,1893.0,3481.5,17.25,101.25,0.0,490.0,0.0,494.0,0.0
2022-01-06 08:00:00+00:00,15115.0,292.55,0.0,1811.0,3186.75,154.0,350.5,0.0,490.0,0.0,494.0,0.0
2022-01-06 09:00:00+00:00,14301.25,268.67,0.0,1860.0,2685.75,316.5,114.75,0.0,484.0,0.0,494.0,0.0
2022-01-06 10:00:00+00:00,13563.75,231.9,0.0,1946.0,2003.5,476.25,0.0,394.25,259.0,0.0,485.0,0.0
2022-01-06 11:00:00+00:00,13278.75,226.0,0.0,1836.0,1172.75,464.5,0.0,355.5,100.0,0.0,260.0,0.0
2022-01-06 12:00:00+00:00,13302.25,209.2,0.0,1145.0,702.25,549.5,0.0,661.0,88.0,0.0,0.0,63.0
2022-01-06 13:00:00+00:00,13780.75,216.06,0.0,695.0,621.5,548.5,0.0,574.0,0.0,162.0,0.0,0.0
2022-01-06 14:00:00+00:00,14500.25,230.77,0.0,471.0,546.75,775.5,0.0,430.75,224.0,0.0,0.0,0.0
2022-01-06 15:00:00+00:00,15302.0,245.95,0.0,682.0,617.5,603.0,0.0,301.0,288.0,0.0,0.0,0.0
2022-01-06 16:00:00+00:00,16310.5,274.11,0.0,846.0,123.5,257.25,0.0,441.0,462.0,0.0,0.0,0.0
2022-01-06 17:00:00+00:00,15846.5,273.44,0.0,1470.0,488.25,0.0,0.0,1045.5,184.0,0.0,0.0,0.0
2022-01-06 18:00:00+00:00,15184.5,219.1,0.0,2598.0,2023.75,0.0,0.0,1074.25,0.0,131.0,12.0,0.0
2022-01-06 19:00:00+00:00,14498.0,218.58,0.0,2726.0,2227.0,0.0,0.0,1074.5,149.0,0.0,313.0,0.0
2022-01-06 20:00:00+00:00,13776.75,203.31,0.0,2422.0,1758.5,0.0,0.0,1066.0,529.0,0.0,700.0,0.0
2022-01-06 21:00:00+00:00,12972.0,184.7,0.0,2397.0,1625.25,0.0,0.0,871.75,692.0,0.0,704.0,0.0
2022-01-06 22:00:00+00:00,12283.25,136.48,0.0,2098.0,1528.5,0.0,0.0,1074.75,561.0,0.0,690.0,0.0
2022-01-06 23:00:00+00:00,11740.0,128.92,0.0,1678.0,1760.25,0.0,0.0,1074.5,539.0,0.0,370.0,0.0
2022-01-07 00:00:00+00:00,11322.5,127.98,0.0,1750.0,1740.5,0.0,0.0,1074.25,646.0,0.0,55.0,16.0
2022-01-07 01:00:00+00:00,11039.75,115.93,0.0,1209.0,1394.25,6.75,0.0,1074.75,688.0,0.0,0.0,505.0
2022-01-07 02:00:00+00:00,10850.25,107.42,0.0,1060.0,1585.5,76.75,0.0,1074.5,622.0,0.0,0.0,724.0
2022-01-07 03:00:00+00:00,10896.25,107.3,0.0,692.0,1379.75,371.75,0.0,1075.0,698.0,0.0,0.0,564.0
2022-01-07 04:00:00+00:00,11327.75,117.59,0.0,1369.0,1395.5,0.0,0.0,1074.75,693.0,0.0,13.0,11.0
2022-01-07 05:00:00+00:00,12225.75,153.61,0.0,860.0,1007.75,110.75,0.0,1074.75,397.0,0.0,328.0,0.0
2022-01-07 06:00:00+00:00,13506.5,189.3,0.0,1015.0,1175.5,0.0,0.0,1073.75,487.0,0.0,494.0,0.0
2022-01-07 07:00:00+00:00,14698.25,229.9,0.0,842.0,1351.25,0.0,0.0,930.75,490.0,0.0,494.0,0.0
2022-01-07 08:00:00+00:00,15082.0,255.0,0.0,1035.0,1438.25,0.0,0.0,677.5,490.0,0.0,494.0,0.0
2022-01-07 09:00:00+00:00,14831.5,240.0,0.0,1418.0,1513.5,0.0,0.0,710.75,490.0,0.0,492.0,0.0
2022-01-07 10:00:00+00:00,14342.75,245.4,0.0,1624.0,1201.25,0.0,0.0,832.25,490.0,0.0,424.0,0.0
2022-01-07 11:00:00+00:00,14298.5,210.08,0.0,1357.0,1033.75,0.0,0.0,907.25,490.0,0.0,424.0,0.0
2022-01-07 12:00:00+00:00,14348.25,240.0,0.0,1061.0,866.75,91.5,0.0,1075.0,490.0,0.0,423.0,0.0
2022-01-07 13:00:00+00:00,14575.5,233.06,0.0,782.0,804.0,184.5,0.0,735.25,490.0,0.0,401.0,0.0
2022-01-07 14:00:00+00:00,14913.0,224.37,0.0,904.0,1214.75,0.0,0.0,749.25,490.0,0.0,424.0,0.0
2022-01-07 15:00:00+00:00,15278.0,240.0,0.0,551.0,1252.25,0.0,0.0,1074.75,490.0,0.0,427.0,0.0
2022-01-07 16:00:00+00:00,15976.0,244.59,0.0,482.0,1408.25,0.0,0.0,1074.5,490.0,0.0,494.0,0.0
2022-01-07 17:00:00+00:00,15512.25,263.14,0.0,1631.0,2290.5,0.0,0.0,1074.75,488.0,0.0,494.0,0.0
2022-01-07 18:00:00+00:00,14840.25,262.0,0.0,2070.0,3392.0,0.0,0.0,1075.25,392.0,0.0,494.0,0.0
2022-01-07 19:00:00+00:00,14168.75,238.03,0.0,2197.0,3564.5,0.0,0.0,1075.0,433.0,0.0,503.0,0.0
2022-01-07 20:00:00+00:00,13494.25,213.81,0.0,1851.0,2890.0,0.0,0.0,1075.0,693.0,0.0,705.0,0.0
2022-01-07 21:00:00+00:00,12713.25,258.0,0.0,1753.0,1915.5,0.0,0.0,926.0,700.0,0.0,705.0,0.0
2022-01-07 22:00:00+00:00,12120.5,257.25,0.0,2041.0,1716.5,0.0,0.0,701.5,700.0,0.0,705.0,0.0
2022-01-07 23:00:00+00:00,11682.75,200.3,0.0,1504.0,2635.25,0.0,0.0,1075.0,700.0,0.0,704.0,0.0
2022-01-08 00:00:00+00:00,11365.5,176.2,0.0,1113.0,2522.75,0.0,0.0,1075.0,700.0,0.0,704.0,0.0
2022-01-08 01:00:00+00:00,11043.5,166.0,0.0,1670.0,3095.0,0.0,0.0,1074.75,700.0,0.0,704.0,0.0
2022-01-08 02:00:00+00:00,10797.25,162.38,0.0,2071.0,3515.5,0.0,0.0,1075.25,700.0,0.0,705.0,0.0
2022-01-08 03:00:00+00:00,10737.25,160.0,0.0,1554.0,3030.5,0.0,0.0,1075.25,700.0,0.0,705.0,0.0
2022-01-08 04:00:00+00:00,10982.0,154.3,0.0,859.0,2571.25,0.0,0.0,1074.75,700.0,0.0,704.0,0.0
2022-01-08 05:00:00+00:00,11420.5,166.0,0.0,917.0,3015.5,0.0,0.0,959.5,700.0,0.0,703.0,0.0
2022-01-08 06:00:00+00:00,11943.0,182.91,0.0,713.0,2359.0,0.0,0.0,643.75,700.0,0.0,704.0,0.0
2022-01-08 07:00:00+00:00,12618.5,215.89,0.0,842.0,1544.25,0.0,0.0,352.25,700.0,0.0,703.0,0.0
2022-01-08 08:00:00+00:00,13119.5,231.0,0.0,556.0,1147.75,0.0,0.0,749.5,700.0,0.0,704.0,0.0
2022-01-08 09:00:00+00:00,13334.5,228.95,0.0,861.0,1148.75,0.0,0.0,1038.25,700.0,0.0,703.0,0.0
2022-01-08 10:00:00+00:00,13362.75,215.39,0.0,708.0,991.25,514.75,0.0,929.25,700.0,0.0,704.0,0.0
2022-01-08 11:00:00+00:00,13471.5,206.68,0.0,936.0,1203.75,334.75,0.0,1075.0,700.0,0.0,704.0,0.0
2022-01-08 12:00:00+00:00,13617.0,185.0,0.0,1003.0,1455.0,205.25,0.0,1074.75,700.0,0.0,704.0,0.0
2022-01-08 13:00:00+00:00,13874.25,169.52,0.0,670.0,1518.0,347.5,0.0,1074.75,700.0,0.0,703.0,0.0
2022-01-08 14:00:00+00:00,14033.25,162.8,0.0,554.0,1533.25,448.5,0.0,1074.75,674.0,0.0,704.0,0.0
2022-01-08 15:00:00+00:00,14345.0,161.9,0.0,1168.0,1629.5,0.0,0.0,1075.0,579.0,0.0,704.0,0.0
2022-01-08 16:00:00+00:00,15086.5,189.9,0.0,427.0,1505.5,458.0,0.0,1074.5,673.0,0.0,704.0,0.0
2022-01-08 17:00:00+00:00,14785.25,200.3,0.0,591.0,1447.75,741.5,0.0,1075.0,698.0,0.0,703.0,0.0
2022-01-08 18:00:00+00:00,14207.5,200.0,0.0,488.0,1485.25,740.25,0.0,1074.5,656.0,0.0,703.0,0.0
2022-01-08 19:00:00+00:00,13483.5,232.0,0.0,287.0,1335.5,1106.5,0.0,1029.0,699.0,0.0,704.0,0.0
2022-01-08 20:00:00+00:00,12887.75,165.75,61.0,4.0,1348.5,1176.5,0.0,1075.0,700.0,0.0,704.0,0.0
2022-01-08 21:00:00+00:00,12364.25,149.61,10.0,185.0,1243.5,1259.5,0.0,1074.0,700.0,0.0,704.0,0.0
2022-01-08 22:00:00+00:00,11828.5,149.6,0.0,458.0,1359.75,1295.25,0.0,828.5,700.0,0.0,656.0,0.0
2022-01-08 23:00:00+00:00,11295.0,141.32,330.0,0.0,1388.0,1235.75,0.0,872.5,700.0,0.0,109.0,0.0
2022-01-09 00:00:00+00:00,10967.5,100.0,652.0,0.0,1394.5,982.75,0.0,944.0,699.0,0.0,0.0,393.0
2022-01-09 01:00:00+00:00,10750.25,80.24,531.0,0.0,1250.5,410.25,0.0,942.5,681.0,0.0,0.0,729.0
2022-01-09 02:00:00+00:00,10525.25,55.46,1066.0,0.0,1014.0,1065.25,0.0,792.5,545.0,0.0,0.0,730.0
2022-01-09 03:00:00+00:00,10399.5,49.29,776.0,0.0,833.5,1178.5,0.0,375.75,378.0,0.0,0.0,730.0
2022-01-09 04:00:00+00:00,10562.0,50.64,775.0,0.0,614.75,1342.5,0.0,176.0,681.0,0.0,0.0,730.0
2022-01-09 05:00:00+00:00,10809.75,74.29,804.0,0.0,869.0,672.75,0.0,821.75,699.0,0.0,0.0,716.0
2022-01-09 06:00:00+00:00,11301.75,87.0,147.0,0.0,1023.75,40.5,0.0,947.5,700.0,0.0,0.0,375.0
2022-01-09 07:00:00+00:00,11821.25,99.94,0.0,685.0,1449.25,0.0,0.0,659.25,691.0,0.0,217.0,0.0
2022-01-09 08:00:00+00:00,12137.0,185.2,0.0,660.0,1015.75,285.25,0.0,677.0,700.0,0.0,696.0,0.0
2022-01-09 09:00:00+00:00,12191.0,163.0,0.0,2117.0,2503.75,0.0,0.0,1024.75,700.0,0.0,704.0,0.0
2022-01-09 10:00:00+00:00,12021.0,149.65,0.0,2522.0,2953.25,0.0,0.0,1037.75,700.0,0.0,704.0,0.0
