,Load,Price,Flow_BE_to_NL,Flow_NL_to_BE,Flow_DE_to_NL,Flow_NL_to_DE,Flow_GB_to_NL,Flow_NL_to_GB,Flow_DK_to_NL,Flow_NL_to_DK,Flow_NO_to_NL,Flow_NL_to_NO
1970-01-01 00:00:00+00:00,12075.0,13.62,152.0,0.0,1203.0,2350.0,0.0,0.0,351.0,0.0,0.0,649.0
1970-01-01 00:00:00.000000001+00:00,12038.0,,,,1230.0,2368.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000002+00:00,12087.0,,,,1280.0,2359.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000003+00:00,11997.0,,,,1190.0,2435.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000004+00:00,12026.0,6.24,390.0,0.0,1066.0,2187.0,0.0,0.0,677.0,0.0,0.0,649.0
1970-01-01 00:00:00.000000005+00:00,12014.0,,,,1079.0,2248.0,1.0,0.0,,,,
1970-01-01 00:00:00.000000006+00:00,11964.0,,,,1063.0,2275.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000007+00:00,11826.0,,,,1130.0,2267.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000008+00:00,11774.0,4.16,177.0,0.0,1372.0,2380.0,0.0,0.0,115.0,0.0,0.0,635.0
1970-01-01 00:00:00.000000009+00:00,11640.0,,,,1376.0,2534.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000010+00:00,11629.0,,,,1340.0,2479.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000011+00:00,11502.0,,,,1295.0,2573.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000012+00:00,11446.0,3.28,231.0,0.0,1024.0,2386.0,0.0,0.0,0.0,267.0,0.0,306.0
1970-01-01 00:00:00.000000013+00:00,11300.0,,,,949.0,2507.0,1.0,0.0,,,,
1970-01-01 00:00:00.000000014+00:00,11281.0,,,,973.0,2426.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000015+00:00,11215.0,,,,973.0,2428.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000016+00:00,11229.0,0.68,197.0,0.0,890.0,2559.0,0.0,0.0,0.0,110.0,0.0,0.0
1970-01-01 00:00:00.000000017+00:00,11115.0,,,,799.0,2691.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000018+00:00,11093.0,,,,761.0,2704.0,1.0,0.0,,,,
1970-01-01 00:00:00.000000019+00:00,11104.0,,,,779.0,2616.0,1.0,0.0,,,,
1970-01-01 00:00:00.000000020+00:00,11207.0,0.0,653.0,0.0,908.0,2386.0,0.0,0.0,0.0,325.0,0.0,0.0
1970-01-01 00:00:00.000000021+00:00,11214.0,,,,934.0,2332.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000022+00:00,11147.0,,,,883.0,2458.0,1.0,0.0,,,,
1970-01-01 00:00:00.000000023+00:00,11175.0,,,,843.0,2407.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000024+00:00,11324.0,0.76,490.0,0.0,1031.0,2149.0,0.0,0.0,0.0,377.0,0.0,223.0
1970-01-01 00:00:00.000000025+00:00,11400.0,,,,1086.0,2109.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000026+00:00,11335.0,,,,1108.0,2178.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000027+00:00,11481.0,,,,1187.0,1942.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000028+00:00,11577.0,0.79,901.0,0.0,1201.0,2228.0,0.0,0.0,183.0,0.0,0.0,648.0
1970-01-01 00:00:00.000000029+00:00,11680.0,,,,1210.0,2155.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000030+00:00,11737.0,,,,1233.0,2086.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000031+00:00,11787.0,,,,1268.0,2034.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000032+00:00,11940.0,1.89,658.0,0.0,1552.0,1407.0,1.0,0.0,68.0,0.0,0.0,629.0
1970-01-01 00:00:00.000000033+00:00,12002.0,,,,1532.0,1379.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000034+00:00,12083.0,,,,1445.0,1481.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000035+00:00,12141.0,,,,1458.0,1435.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000036+00:00,12269.0,7.5,1362.0,0.0,1225.0,1664.0,0.0,0.0,2.0,1.0,0.0,305.0
1970-01-01 00:00:00.000000037+00:00,12394.0,,,,1251.0,1580.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000038+00:00,12546.0,,,,1270.0,1445.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000039+00:00,12734.0,,,,1252.0,1346.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000040+00:00,12884.0,27.32,1270.0,0.0,1210.0,1159.0,0.0,0.0,0.0,14.0,0.0,0.0
1970-01-01 00:00:00.000000041+00:00,13071.0,,,,1226.0,932.0,1.0,0.0,,,,
1970-01-01 00:00:00.000000042+00:00,13164.0,,,,1207.0,878.0,1.0,0.0,,,,
1970-01-01 00:00:00.000000043+00:00,13207.0,,,,1174.0,941.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000044+00:00,13427.0,37.49,1572.0,0.0,1282.0,449.0,0.0,0.0,10.0,0.0,0.0,0.0
1970-01-01 00:00:00.000000045+00:00,13563.0,,,,1303.0,345.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000046+00:00,13631.0,,,,1262.0,380.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000047+00:00,13715.0,,,,1256.0,344.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000048+00:00,13836.0,60.1,897.0,0.0,1221.0,113.0,0.0,0.0,406.0,0.0,0.0,0.0
1970-01-01 00:00:00.000000049+00:00,13902.0,,,,1211.0,100.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000050+00:00,13927.0,,,,1271.0,61.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000051+00:00,13967.0,,,,1261.0,102.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000052+00:00,14061.0,63.32,877.0,0.0,1177.0,0.0,0.0,1.0,682.0,0.0,0.0,0.0
1970-01-01 00:00:00.000000053+00:00,14138.0,,,,1149.0,65.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000054+00:00,14165.0,,,,1143.0,133.0,0.0,1.0,,,,
1970-01-01 00:00:00.000000055+00:00,14199.0,,,,1158.0,226.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000056+00:00,14321.0,47.0,1350.0,0.0,1190.0,265.0,0.0,0.0,699.0,0.0,0.0,0.0
1970-01-01 00:00:00.000000057+00:00,14294.0,,,,1161.0,503.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000058+00:00,14321.0,,,,1192.0,597.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000059+00:00,14401.0,,,,1205.0,607.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000060+00:00,14288.0,50.1,543.0,0.0,1245.0,925.0,0.0,0.0,700.0,0.0,93.0,0.0
1970-01-01 00:00:00.000000061+00:00,14175.0,,,,1220.0,1161.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000062+00:00,14447.0,,,,1305.0,1042.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000063+00:00,14408.0,,,,1212.0,1140.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000064+00:00,14565.0,27.64,246.0,0.0,1188.0,1151.0,0.0,0.0,700.0,0.0,413.0,0.0
1970-01-01 00:00:00.000000065+00:00,14634.0,,,,1334.0,1418.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000066+00:00,14885.0,,,,1324.0,1473.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000067+00:00,14992.0,,,,1194.0,1629.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000068+00:00,15145.0,79.97,35.0,188.0,1277.0,1525.0,1.0,0.0,700.0,0.0,621.0,0.0
1970-01-01 00:00:00.000000069+00:00,15127.0,,,,1397.0,1625.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000070+00:00,15235.0,,,,1406.0,1471.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000071+00:00,15270.0,,,,1364.0,1590.0,1.0,0.0,,,,
1970-01-01 00:00:00.000000072+00:00,15130.0,95.0,0.0,409.0,1180.0,1471.0,0.0,0.0,700.0,0.0,621.0,0.0
1970-01-01 00:00:00.000000073+00:00,15047.0,,,,1097.0,1454.0,1.0,0.0,,,,
1970-01-01 00:00:00.000000074+00:00,14934.0,,,,1043.0,1430.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000075+00:00,14825.0,,,,1008.0,1342.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000076+00:00,14702.0,95.0,0.0,255.0,929.0,1561.0,1.0,0.0,700.0,0.0,621.0,0.0
1970-01-01 00:00:00.000000077+00:00,14573.0,,,,915.0,1561.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000078+00:00,14511.0,,,,888.0,1544.0,1.0,0.0,,,,
1970-01-01 00:00:00.000000079+00:00,14484.0,,,,861.0,1582.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000080+00:00,14499.0,81.49,0.0,556.0,1047.0,1192.0,0.0,0.0,700.0,0.0,610.0,0.0
1970-01-01 00:00:00.000000081+00:00,14428.0,,,,1088.0,1159.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000082+00:00,14365.0,,,,1127.0,1081.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000083+00:00,14213.0,,,,1139.0,1051.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000084+00:00,14198.0,68.96,0.0,594.0,1339.0,922.0,1.0,0.0,700.0,0.0,392.0,0.0
1970-01-01 00:00:00.000000085+00:00,14004.0,,,,1349.0,860.0,1.0,0.0,,,,
1970-01-01 00:00:00.000000086+00:00,13906.0,,,,1348.0,709.0,1.0,0.0,,,,
1970-01-01 00:00:00.000000087+00:00,13719.0,,,,1226.0,809.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000088+00:00,13605.0,46.37,0.0,1645.0,1277.0,669.0,0.0,0.0,700.0,0.0,616.0,0.0
1970-01-01 00:00:00.000000089+00:00,13385.0,,,,1349.0,608.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000090+00:00,13236.0,,,,1383.0,336.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000091+00:00,13001.0,,,,1308.0,539.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000092+00:00,12997.0,38.0,0.0,2255.0,1472.0,310.0,0.0,0.0,700.0,0.0,525.0,0.0
1970-01-01 00:00:00.000000093+00:00,12881.0,,,,1474.0,258.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000094+00:00,12631.0,,,,1587.0,239.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000095+00:00,12421.0,,,,1402.0,53.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000096+00:00,12224.0,101.94,0.0,2461.0,1472.0,0.0,0.0,0.0,700.0,0.0,617.0,0.0
1970-01-01 00:00:00.000000097+00:00,12076.0,,,,1236.0,0.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000098+00:00,11962.0,,,,1337.0,0.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000099+00:00,11815.0,,,,1111.0,0.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000100+00:00,11655.0,146.95,0.0,2002.0,1155.0,0.0,0.0,0.0,700.0,0.0,552.0,0.0
1970-01-01 00:00:00.000000101+00:00,11481.0,,,,1145.0,214.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000102+00:00,11342.0,,,,1217.0,93.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000103+00:00,11158.0,,,,1104.0,209.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000104+00:00,11113.0,148.44,0.0,1844.0,1045.0,236.0,0.0,0.0,699.0,0.0,620.0,0.0
1970-01-01 00:00:00.000000105+00:00,11064.0,,,,1034.0,162.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000106+00:00,11031.0,,,,1071.0,52.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000107+00:00,11031.0,,,,1226.0,0.0,0.0,1.0,,,,
1970-01-01 00:00:00.000000108+00:00,10940.0,138.0,0.0,1563.0,1167.0,60.0,0.0,1.0,699.0,0.0,620.0,0.0
1970-01-01 00:00:00.000000109+00:00,10924.0,,,,1243.0,0.0,0.0,1.0,,,,
1970-01-01 00:00:00.000000110+00:00,10894.0,,,,1141.0,94.0,0.0,1.0,,,,
1970-01-01 00:00:00.000000111+00:00,10937.0,,,,1145.0,10.0,0.0,1.0,,,,
1970-01-01 00:00:00.000000112+00:00,10947.0,100.1,0.0,1332.0,998.0,197.0,0.0,0.0,700.0,0.0,620.0,0.0
1970-01-01 00:00:00.000000113+00:00,11040.0,,,,1068.0,118.0,0.0,1.0,,,,
1970-01-01 00:00:00.000000114+00:00,11108.0,,,,1115.0,16.0,0.0,1.0,,,,
1970-01-01 00:00:00.000000115+00:00,11112.0,,,,1108.0,17.0,0.0,1.0,,,,
1970-01-01 00:00:00.000000116+00:00,11255.0,107.47,0.0,1739.0,1330.0,0.0,0.0,1.0,700.0,0.0,620.0,0.0
1970-01-01 00:00:00.000000117+00:00,11316.0,,,,1185.0,0.0,0.0,1.0,,,,
1970-01-01 00:00:00.000000118+00:00,11432.0,,,,1185.0,0.0,0.0,1.0,,,,
1970-01-01 00:00:00.000000119+00:00,11679.0,,,,1181.0,0.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000120+00:00,12050.0,154.68,0.0,2238.0,1582.0,0.0,0.0,0.0,700.0,0.0,619.0,0.0
1970-01-01 00:00:00.000000121+00:00,12261.0,,,,1425.0,0.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000122+00:00,12520.0,,,,1414.0,0.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000123+00:00,12863.0,,,,1431.0,0.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000124+00:00,13345.0,174.7,0.0,2048.0,1407.0,0.0,0.0,1.0,700.0,0.0,620.0,0.0
1970-01-01 00:00:00.000000125+00:00,13681.0,,,,1546.0,0.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000126+00:00,13929.0,,,,1547.0,0.0,0.0,1.0,,,,
1970-01-01 00:00:00.000000127+00:00,14258.0,,,,1464.0,0.0,0.0,1.0,,,,
1970-01-01 00:00:00.000000128+00:00,14804.0,175.07,0.0,1239.0,1415.0,0.0,0.0,1.0,699.0,0.0,620.0,0.0
1970-01-01 00:00:00.000000129+00:00,15157.0,,,,1521.0,0.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000130+00:00,15346.0,,,,1430.0,0.0,0.0,1.0,,,,
1970-01-01 00:00:00.000000131+00:00,15518.0,,,,1404.0,0.0,0.0,1.0,,,,
1970-01-01 00:00:00.000000132+00:00,15675.0,165.37,0.0,2078.0,1677.0,0.0,0.0,1.0,637.0,0.0,619.0,0.0
1970-01-01 00:00:00.000000133+00:00,15718.0,,,,1745.0,0.0,0.0,1.0,,,,
1970-01-01 00:00:00.000000134+00:00,15672.0,,,,1715.0,0.0,0.0,1.0,,,,
1970-01-01 00:00:00.000000135+00:00,15557.0,,,,1823.0,0.0,0.0,1.0,,,,
1970-01-01 00:00:00.000000136+00:00,15408.0,136.0,0.0,2524.0,1098.0,0.0,0.0,0.0,695.0,0.0,620.0,0.0
1970-01-01 00:00:00.000000137+00:00,15024.0,,,,613.0,0.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000138+00:00,15154.0,,,,624.0,0.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000139+00:00,15094.0,,,,541.0,0.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000140+00:00,14916.0,111.93,0.0,2467.0,127.0,580.0,0.0,0.0,584.0,0.0,620.0,0.0
1970-01-01 00:00:00.000000141+00:00,14916.0,,,,126.0,845.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000142+00:00,14890.0,,,,67.0,730.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000143+00:00,14803.0,,,,3.0,829.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000144+00:00,14732.0,101.52,0.0,2142.0,0.0,1786.0,0.0,0.0,692.0,0.0,616.0,0.0
1970-01-01 00:00:00.000000145+00:00,14673.0,,,,0.0,2066.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000146+00:00,14736.0,,,,0.0,1757.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000147+00:00,14749.0,,,,0.0,1928.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000148+00:00,14840.0,105.6,0.0,2291.0,0.0,1726.0,0.0,0.0,527.0,0.0,521.0,0.0
1970-01-01 00:00:00.000000149+00:00,14915.0,,,,0.0,1792.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000150+00:00,14940.0,,,,0.0,1882.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000151+00:00,14973.0,,,,0.0,1927.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000152+00:00,15081.0,118.95,0.0,2427.0,0.0,1636.0,0.0,0.0,423.0,0.0,604.0,0.0
1970-01-01 00:00:00.000000153+00:00,15123.0,,,,0.0,1774.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000154+00:00,15215.0,,,,0.0,1828.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000155+00:00,15285.0,,,,0.0,1652.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000156+00:00,15449.0,130.11,0.0,1653.0,11.0,1358.0,0.0,1.0,104.0,3.0,569.0,0.0
1970-01-01 00:00:00.000000157+00:00,15679.0,,,,69.0,1206.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000158+00:00,15889.0,,,,200.0,1006.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000159+00:00,16133.0,,,,367.0,842.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000160+00:00,16287.0,138.81,0.0,1208.0,523.0,778.0,0.0,0.0,0.0,569.0,620.0,0.0
1970-01-01 00:00:00.000000161+00:00,16592.0,,,,600.0,674.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000162+00:00,16795.0,,,,534.0,669.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000163+00:00,17213.0,,,,623.0,413.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000164+00:00,17456.0,153.0,0.0,1681.0,779.0,538.0,0.0,0.0,0.0,286.0,620.0,0.0
1970-01-01 00:00:00.000000165+00:00,17824.0,,,,916.0,314.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000166+00:00,17934.0,,,,929.0,108.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000167+00:00,17914.0,,,,862.0,190.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000168+00:00,17581.0,152.99,0.0,2854.0,600.0,338.0,0.0,0.0,246.0,0.0,620.0,0.0
1970-01-01 00:00:00.000000169+00:00,17401.0,,,,416.0,181.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000170+00:00,17230.0,,,,467.0,157.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000171+00:00,17075.0,,,,611.0,233.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000172+00:00,16880.0,128.0,0.0,3261.0,575.0,267.0,0.0,1.0,688.0,0.0,620.0,0.0
1970-01-01 00:00:00.000000173+00:00,16681.0,,,,695.0,317.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000174+00:00,16563.0,,,,659.0,375.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000175+00:00,16430.0,,,,704.0,392.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000176+00:00,16174.0,129.17,0.0,3319.0,821.0,266.0,0.0,0.0,700.0,0.0,620.0,0.0
1970-01-01 00:00:00.000000177+00:00,15955.0,,,,782.0,366.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000178+00:00,15812.0,,,,726.0,559.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000179+00:00,15626.0,,,,775.0,456.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000180+00:00,15404.0,120.0,0.0,2817.0,825.0,398.0,0.0,0.0,700.0,0.0,620.0,0.0
1970-01-01 00:00:00.000000181+00:00,15191.0,,,,758.0,572.0,0.0,1.0,,,,
1970-01-01 00:00:00.000000182+00:00,15014.0,,,,828.0,609.0,0.0,1.0,,,,
1970-01-01 00:00:00.000000183+00:00,14892.0,,,,893.0,692.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000184+00:00,14621.0,119.9,0.0,3331.0,938.0,390.0,0.0,0.0,700.0,0.0,620.0,0.0
1970-01-01 00:00:00.000000185+00:00,14372.0,,,,979.0,501.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000186+00:00,14164.0,,,,1126.0,254.0,0.0,1.0,,,,
1970-01-01 00:00:00.000000187+00:00,13922.0,,,,1080.0,347.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000188+00:00,13634.0,116.07,0.0,3228.0,923.0,223.0,0.0,1.0,700.0,0.0,620.0,0.0
1970-01-01 00:00:00.000000189+00:00,13404.0,,,,990.0,8.0,0.0,1.0,,,,
1970-01-01 00:00:00.000000190+00:00,13116.0,,,,1050.0,6.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000191+00:00,12974.0,,,,1040.0,3.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000192+00:00,12812.0,114.32,0.0,2783.0,540.0,0.0,0.0,0.0,700.0,0.0,620.0,0.0
1970-01-01 00:00:00.000000193+00:00,12845.0,,,,804.0,0.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000194+00:00,12612.0,,,,1034.0,0.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000195+00:00,12457.0,,,,1012.0,0.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000196+00:00,12427.0,115.0,0.0,3110.0,1043.0,0.0,0.0,0.0,700.0,0.0,620.0,0.0
1970-01-01 00:00:00.000000197+00:00,12363.0,,,,771.0,0.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000198+00:00,12303.0,,,,929.0,0.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000199+00:00,12334.0,,,,1083.0,0.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000200+00:00,12236.0,103.0,0.0,3162.0,1075.0,0.0,0.0,1.0,700.0,0.0,620.0,0.0
1970-01-01 00:00:00.000000201+00:00,12020.0,,,,862.0,0.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000202+00:00,11944.0,,,,905.0,0.0,0.0,1.0,,,,
1970-01-01 00:00:00.000000203+00:00,11803.0,,,,782.0,0.0,0.0,1.0,,,,
1970-01-01 00:00:00.000000204+00:00,11837.0,98.0,0.0,2781.0,607.0,0.0,0.0,0.0,700.0,0.0,620.0,0.0
1970-01-01 00:00:00.000000205+00:00,11836.0,,,,563.0,5.0,0.0,1.0,,,,
1970-01-01 00:00:00.000000206+00:00,11819.0,,,,562.0,159.0,0.0,1.0,,,,
1970-01-01 00:00:00.000000207+00:00,11907.0,,,,556.0,265.0,1.0,0.0,,,,
1970-01-01 00:00:00.000000208+00:00,12106.0,78.15,0.0,2434.0,553.0,432.0,0.0,0.0,699.0,0.0,620.0,0.0
1970-01-01 00:00:00.000000209+00:00,12046.0,,,,573.0,601.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000210+00:00,12100.0,,,,634.0,540.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000211+00:00,12056.0,,,,656.0,600.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000212+00:00,12110.0,71.0,0.0,2376.0,494.0,904.0,0.0,0.0,700.0,0.0,620.0,0.0
1970-01-01 00:00:00.000000213+00:00,12194.0,,,,470.0,972.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000214+00:00,12412.0,,,,499.0,902.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000215+00:00,12680.0,,,,491.0,887.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000216+00:00,12973.0,68.96,0.0,2448.0,431.0,806.0,0.0,0.0,700.0,0.0,620.0,0.0
1970-01-01 00:00:00.000000217+00:00,13415.0,,,,431.0,622.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000218+00:00,13552.0,,,,438.0,544.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000219+00:00,13766.0,,,,433.0,568.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000220+00:00,14309.0,86.0,0.0,2136.0,248.0,276.0,0.0,0.0,700.0,0.0,620.0,0.0
1970-01-01 00:00:00.000000221+00:00,14575.0,,,,244.0,246.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000222+00:00,14945.0,,,,256.0,181.0,1.0,0.0,,,,
1970-01-01 00:00:00.000000223+00:00,15182.0,,,,250.0,242.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000224+00:00,15744.0,112.64,0.0,2856.0,632.0,0.0,0.0,0.0,700.0,0.0,620.0,0.0
1970-01-01 00:00:00.000000225+00:00,15944.0,,,,587.0,0.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000226+00:00,16193.0,,,,686.0,0.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000227+00:00,16305.0,,,,623.0,0.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000228+00:00,16407.0,134.51,0.0,3074.0,678.0,0.0,0.0,0.0,700.0,0.0,620.0,0.0
1970-01-01 00:00:00.000000229+00:00,16409.0,,,,637.0,0.0,0.0,1.0,,,,
1970-01-01 00:00:00.000000230+00:00,16358.0,,,,614.0,0.0,0.0,1.0,,,,
1970-01-01 00:00:00.000000231+00:00,16345.0,,,,720.0,0.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000232+00:00,16255.0,100.0,0.0,3221.0,837.0,0.0,0.0,0.0,700.0,0.0,621.0,0.0
1970-01-01 00:00:00.000000233+00:00,16287.0,,,,1068.0,0.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000234+00:00,16139.0,,,,951.0,0.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000235+00:00,16277.0,,,,1136.0,0.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000236+00:00,16062.0,86.6,0.0,3152.0,974.0,0.0,0.0,0.0,700.0,0.0,618.0,0.0
1970-01-01 00:00:00.000000237+00:00,16163.0,,,,1254.0,0.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000238+00:00,16123.0,,,,1009.0,0.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000239+00:00,16236.0,,,,1095.0,0.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000240+00:00,16279.0,83.8,0.0,2702.0,854.0,0.0,0.0,0.0,695.0,0.0,566.0,0.0
1970-01-01 00:00:00.000000241+00:00,16298.0,,,,729.0,0.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000242+00:00,16278.0,,,,738.0,0.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000243+00:00,16298.0,,,,697.0,0.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000244+00:00,16345.0,97.2,0.0,2470.0,578.0,0.0,0.0,0.0,699.0,0.0,621.0,0.0
1970-01-01 00:00:00.000000245+00:00,16386.0,,,,495.0,0.0,1.0,0.0,,,,
1970-01-01 00:00:00.000000246+00:00,16362.0,,,,491.0,0.0,1.0,0.0,,,,
1970-01-01 00:00:00.000000247+00:00,16388.0,,,,452.0,0.0,0.0,0.0,,,,
1970-01-01 00:00:00.000000248+00:00,16383.0,117.05,0.0,2601.0,354.0,0.0,0.0,0.0,700.0,0.0,621.0,0.0
1970-01-01 00:00:00.000000249+00:00,16364.0,,,,313.0,23.0,0.0,0.0,,,,
