Timestamp,Load,Price,Forecast_Load,Flow_GB,Flow_NO,Total_Flow
2025-01-01 00:00:00+00:00,12049.25,0.013619999999999998,12492.75,0.0,-649.0,-649.0
2025-01-01 01:00:00+00:00,11957.5,0.00624,12059.25,0.25,-649.0,-648.75
2025-01-01 02:00:00+00:00,11636.25,0.0041600000000000005,11729.5,0.0,-635.0,-635.0
2025-01-01 03:00:00+00:00,11310.5,0.00328,11546.5,0.25,-306.0,-305.75
2025-01-01 04:00:00+00:00,11135.25,0.00068,11457.75,0.5,0.0,0.5
2025-01-01 05:00:00+00:00,11185.75,0.0,11679.5,0.25,0.0,0.25
2025-01-01 06:00:00+00:00,11385.0,0.00076,12362.0,0.0,-223.0,-223.0
2025-01-01 07:00:00+00:00,11695.25,0.00079,13363.75,0.0,-648.0,-648.0
2025-01-01 08:00:00+00:00,12041.5,0.00189,14224.0,0.25,-629.0,-628.75
2025-01-01 09:00:00+00:00,12485.75,0.0075,14533.75,0.0,-305.0,-305.0
2025-01-01 10:00:00+00:00,13081.5,0.02732,14672.5,0.5,0.0,0.5
2025-01-01 11:00:00+00:00,13584.0,0.03749,14652.75,0.0,0.0,0.0
2025-01-01 12:00:00+00:00,13908.0,0.0601,14602.5,0.0,0.0,0.0
2025-01-01 13:00:00+00:00,14140.75,0.06332,14693.75,-0.5,0.0,-0.5
2025-01-01 14:00:00+00:00,14334.25,0.047,14701.0,0.0,0.0,0.0
2025-01-01 15:00:00+00:00,14329.5,0.0501,14715.75,0.0,93.0,93.0
2025-01-01 16:00:00+00:00,14769.0,0.02764,14844.0,0.0,413.0,413.0
2025-01-01 17:00:00+00:00,15194.25,0.07997,15307.75,0.5,621.0,621.5
2025-01-01 18:00:00+00:00,14984.0,0.095,15068.5,0.25,621.0,621.25
2025-01-01 19:00:00+00:00,14567.5,0.095,14587.25,0.5,621.0,621.5
2025-01-01 20:00:00+00:00,14376.25,0.08148999999999999,14182.25,0.0,610.0,610.0
2025-01-01 21:00:00+00:00,13956.75,0.06896,13764.5,0.75,392.0,392.75
2025-01-01 22:00:00+00:00,13306.75,0.046369999999999995,13333.25,0.0,616.0,616.0
2025-01-01 23:00:00+00:00,12732.5,0.038,12684.5,0.0,525.0,525.0
2025-01-02 00:00:00+00:00,12019.25,0.10194,12168.25,0.0,617.0,617.0
2025-01-02 01:00:00+00:00,11409.0,0.14695,11756.25,0.0,552.0,552.0
2025-01-02 02:00:00+00:00,11059.75,0.14844,11508.25,-0.25,620.0,619.75
2025-01-02 03:00:00+00:00,10923.75,0.138,11288.0,-1.0,620.0,619.0
2025-01-02 04:00:00+00:00,11051.75,0.1001,11246.75,-0.75,620.0,619.25
2025-01-02 05:00:00+00:00,11420.5,0.10747,11491.75,-0.75,620.0,619.25
2025-01-02 06:00:00+00:00,12423.5,0.15468,12213.0,0.0,619.0,619.0
2025-01-02 07:00:00+00:00,13803.25,0.1747,13267.5,-0.75,620.0,619.25
2025-01-02 08:00:00+00:00,15206.25,0.17507,14097.5,-0.75,620.0,619.25
2025-01-02 09:00:00+00:00,15655.5,0.16537000000000002,14527.5,-1.0,619.0,618.0
2025-01-02 10:00:00+00:00,15170.0,0.136,14769.5,0.0,620.0,620.0
2025-01-02 11:00:00+00:00,14881.25,0.11193,14800.75,0.0,620.0,620.0
2025-01-02 12:00:00+00:00,14722.5,0.10152,14820.75,0.0,616.0,616.0
2025-01-02 13:00:00+00:00,14917.0,0.1056,14813.0,0.0,521.0,521.0
2025-01-02 14:00:00+00:00,15176.0,0.11895,14726.25,0.0,604.0,604.0
2025-01-02 15:00:00+00:00,15787.5,0.13011,14728.75,-0.25,569.0,568.75
2025-01-02 16:00:00+00:00,16721.75,0.13881,14981.25,0.0,620.0,620.0
2025-01-02 17:00:00+00:00,17782.0,0.153,15441.75,0.0,620.0,620.0
2025-01-02 18:00:00+00:00,17321.75,0.15299000000000001,15168.75,0.0,620.0,620.0
2025-01-02 19:00:00+00:00,16638.5,0.128,14712.75,-0.25,620.0,619.75
2025-01-02 20:00:00+00:00,15891.75,0.12916999999999998,14331.0,0.0,620.0,620.0
2025-01-02 21:00:00+00:00,15125.25,0.12,13840.5,-0.5,620.0,619.5
2025-01-02 22:00:00+00:00,14269.75,0.1199,13333.25,-0.25,620.0,619.75
2025-01-02 23:00:00+00:00,13282.0,0.11606999999999999,12814.0,-0.5,620.0,619.5
2025-01-03 00:00:00+00:00,12681.5,0.11431999999999999,11348.75,0.0,620.0,620.0
2025-01-03 01:00:00+00:00,12356.75,0.115,11152.75,0.0,620.0,620.0
2025-01-03 02:00:00+00:00,12000.75,0.103,10930.75,-0.75,620.0,619.25
2025-01-03 03:00:00+00:00,11849.75,0.098,10782.75,-0.25,620.0,619.75
2025-01-03 04:00:00+00:00,12077.0,0.07815000000000001,10791.0,0.0,620.0,620.0
2025-01-03 05:00:00+00:00,12349.0,0.071,11147.75,0.0,620.0,620.0
2025-01-03 06:00:00+00:00,13426.5,0.06896,12031.5,0.0,620.0,620.0
2025-01-03 07:00:00+00:00,14752.75,0.086,13256.25,0.25,620.0,620.25
2025-01-03 08:00:00+00:00,16046.5,0.11264,14151.0,0.0,620.0,620.0
2025-01-03 09:00:00+00:00,16379.75,0.13451,14868.5,-0.5,620.0,619.5
2025-01-03 10:00:00+00:00,16239.5,0.1,14392.75,0.0,621.0,621.0
2025-01-03 11:00:00+00:00,16146.0,0.0866,13961.5,0.0,618.0,618.0
2025-01-03 12:00:00+00:00,16288.25,0.0838,13710.25,0.0,566.0,566.0
2025-01-03 13:00:00+00:00,16370.25,0.09720000000000001,13728.25,0.5,621.0,621.5
2025-01-03 14:00:00+00:00,16377.5,0.11705,14066.75,0.0,621.0,621.0
2025-01-03 15:00:00+00:00,16594.5,0.14999,14602.25,0.0,620.0,620.0
2025-01-03 16:00:00+00:00,17343.0,0.1258,15082.5,0.0,620.0,620.0
2025-01-03 17:00:00+00:00,18047.25,0.14993,15428.25,0.0,620.0,620.0
2025-01-03 18:00:00+00:00,17406.75,0.13319999999999999,14814.0,0.0,620.0,620.0
2025-01-03 19:00:00+00:00,16668.0,0.1243,14078.5,0.0,621.0,621.0
2025-01-03 20:00:00+00:00,16019.75,0.125,13454.5,0.25,620.0,620.25
2025-01-03 21:00:00+00:00,15090.0,0.15519999999999998,12933.25,-0.5,620.0,619.5
2025-01-03 22:00:00+00:00,14321.0,0.13319999999999999,12339.5,0.0,598.0,598.0
2025-01-03 23:00:00+00:00,13540.0,0.19269999999999998,11739.25,-0.25,620.0,619.75
2025-01-04 00:00:00+00:00,12856.25,0.1364,12370.0,-0.25,620.0,619.75
2025-01-04 01:00:00+00:00,12276.25,0.13038999999999998,11856.25,0.0,621.0,621.0
2025-01-04 02:00:00+00:00,11944.0,0.1067,11486.0,-0.5,620.0,619.5
2025-01-04 03:00:00+00:00,11785.25,0.099,11372.75,-1.0,620.0,619.0
2025-01-04 04:00:00+00:00,11736.5,0.09609000000000001,11377.25,-1.0,620.0,619.0
2025-01-04 05:00:00+00:00,11768.75,0.10222,11539.25,-0.25,620.0,619.75
2025-01-04 06:00:00+00:00,12196.75,0.1107,11904.75,-0.75,619.0,618.25
2025-01-04 07:00:00+00:00,12954.0,0.12002,12474.25,-0.25,598.0,597.75
2025-01-04 08:00:00+00:00,13858.5,0.12838999999999998,13149.5,0.0,618.0,618.0
2025-01-04 09:00:00+00:00,14668.25,0.13075,13746.25,0.0,571.0,571.0
2025-01-04 10:00:00+00:00,14961.25,0.13034,13953.0,0.0,567.0,567.0
2025-01-04 11:00:00+00:00,15069.0,0.12829,13757.5,0.25,574.0,574.25
2025-01-04 12:00:00+00:00,15006.75,0.13003,13719.0,-0.25,614.0,613.75
2025-01-04 13:00:00+00:00,14850.5,0.12985,13589.0,0.0,620.0,620.0
2025-01-04 14:00:00+00:00,14671.0,0.1364,13618.75,0.0,608.0,608.0
2025-01-04 15:00:00+00:00,14885.25,0.13876,13869.75,-0.5,603.0,602.5
2025-01-04 16:00:00+00:00,15740.25,0.1412,14248.75,-0.5,620.0,619.5
2025-01-04 17:00:00+00:00,16682.5,0.14983000000000002,14571.0,-0.75,619.0,618.25
2025-01-04 18:00:00+00:00,16371.0,0.14417,14254.25,-0.25,577.0,576.75
2025-01-04 19:00:00+00:00,15715.75,0.13838,13658.25,0.0,597.0,597.0
2025-01-04 20:00:00+00:00,15054.5,0.12972999999999998,13272.25,0.0,544.0,544.0
2025-01-04 21:00:00+00:00,14429.75,0.12307,12887.0,-0.5,621.0,620.5
2025-01-04 22:00:00+00:00,13798.75,0.11854,12339.25,-0.25,620.0,619.75
2025-01-04 23:00:00+00:00,13114.75,0.10961,11804.75,-0.25,620.0,619.75
2025-01-05 00:00:00+00:00,12669.25,0.11161,12864.25,0.5,620.0,620.5
2025-01-05 01:00:00+00:00,12068.25,0.09476000000000001,12424.5,0.5,620.0,620.5
2025-01-05 02:00:00+00:00,11676.75,0.08562,11925.0,0.75,610.0,610.75
2025-01-05 03:00:00+00:00,11572.25,0.08294,11436.5,0.75,545.0,545.75
2025-01-05 04:00:00+00:00,11564.75,0.07473,11406.0,0.25,616.0,616.25
2025-01-05 05:00:00+00:00,11647.25,0.067,11390.5,0.25,500.0,500.25
2025-01-05 06:00:00+00:00,12061.25,0.06567,11621.25,0.5,297.0,297.5
2025-01-05 07:00:00+00:00,12731.5,0.06422,12107.75,0.75,13.0,13.75
2025-01-05 08:00:00+00:00,13546.5,0.0755,12973.0,0.75,314.0,314.75
2025-01-05 09:00:00+00:00,14414.0,0.0757,13759.25,1.0,361.0,362.0
2025-01-05 10:00:00+00:00,15069.75,0.08295,14276.0,0.5,571.0,571.5
2025-01-05 11:00:00+00:00,15698.5,0.08002,14636.0,0.75,419.0,419.75
2025-01-05 12:00:00+00:00,16123.25,0.08166,14941.75,1.0,614.0,615.0
2025-01-05 13:00:00+00:00,16227.75,0.06531999999999999,14973.0,1.0,463.0,464.0
2025-01-05 14:00:00+00:00,16090.25,0.05967,15033.75,0.75,419.0,419.75
2025-01-05 15:00:00+00:00,15964.5,0.04998,15213.0,1.0,620.0,621.0
2025-01-05 16:00:00+00:00,15999.0,0.049909999999999996,15685.75,1.0,607.0,608.0
2025-01-05 17:00:00+00:00,16682.5,0.06323,16179.75,0.5,327.0,327.5
2025-01-05 18:00:00+00:00,16286.5,0.061130000000000004,15925.5,0.25,617.0,617.25
2025-01-05 19:00:00+00:00,15658.25,0.05208,15433.0,0.5,608.0,608.5
2025-01-05 20:00:00+00:00,15052.75,0.04088,14828.75,0.25,317.0,317.25
2025-01-05 21:00:00+00:00,14438.5,0.039,14293.0,1.0,27.0,28.0
2025-01-05 22:00:00+00:00,13706.0,0.032479999999999995,13837.25,0.75,-292.0,-291.25
2025-01-05 23:00:00+00:00,12884.75,0.02036,13332.5,0.5,-604.0,-603.5
2025-01-06 00:00:00+00:00,12518.5,0.02599,12989.5,1.0,-649.0,-648.0
2025-01-06 01:00:00+00:00,12050.75,0.00965,12771.75,0.25,-649.0,-648.75
2025-01-06 02:00:00+00:00,11788.5,0.0062,12684.75,0.25,-649.0,-648.75
2025-01-06 03:00:00+00:00,11679.0,0.00277,12371.5,0.5,-649.0,-648.5
2025-01-06 04:00:00+00:00,11728.5,0.00197,12603.0,0.5,-634.0,-633.5
2025-01-06 05:00:00+00:00,12188.25,0.00369,12905.25,0.5,-305.0,-304.5
2025-01-06 06:00:00+00:00,13485.0,0.01,13676.0,1.0,13.0,14.0
2025-01-06 07:00:00+00:00,15383.75,0.04554,15327.5,1.0,326.0,327.0
2025-01-06 08:00:00+00:00,16849.0,0.072,16779.25,1.0,621.0,622.0
2025-01-06 09:00:00+00:00,17385.25,0.07703,17363.25,1.0,620.0,621.0
2025-01-06 10:00:00+00:00,17390.75,0.06,17420.0,1.0,620.0,621.0
2025-01-06 11:00:00+00:00,17085.75,0.04028,17426.25,1.25,620.0,621.25
2025-01-06 12:00:00+00:00,17041.0,0.04206,17323.5,1.0,620.0,621.0
2025-01-06 13:00:00+00:00,17332.75,0.04506,17293.5,1.0,620.0,621.0
2025-01-06 14:00:00+00:00,17255.0,0.06456999999999999,17244.75,1.0,620.0,621.0
2025-01-06 15:00:00+00:00,17418.5,0.07794,17395.75,1.25,620.0,621.25
2025-01-06 16:00:00+00:00,17897.25,0.07792,17775.5,1.0,620.0,621.0
2025-01-06 17:00:00+00:00,18623.75,0.10291,18045.25,1.5,620.0,621.5
2025-01-06 18:00:00+00:00,17970.25,0.12666,17539.5,1.75,620.0,621.75
2025-01-06 19:00:00+00:00,17274.0,0.11995,16741.75,1.75,620.0,621.75
2025-01-06 20:00:00+00:00,16479.75,0.0999,15964.5,1.25,621.0,622.25
2025-01-06 21:00:00+00:00,15629.0,0.07994,15105.0,1.0,620.0,621.0
2025-01-06 22:00:00+00:00,14775.25,0.07343000000000001,14168.5,0.75,620.0,620.75
2025-01-06 23:00:00+00:00,13870.25,0.05096,13367.25,1.0,607.0,608.0
2025-01-07 00:00:00+00:00,13372.5,0.019510000000000003,10799.0,1.0,300.0,301.0
2025-01-07 01:00:00+00:00,12844.0,0.00871,10758.0,1.0,-12.0,-11.0
2025-01-07 02:00:00+00:00,12561.5,0.0089,10591.75,0.75,-332.0,-331.25
2025-01-07 03:00:00+00:00,12441.25,0.00501,10421.5,0.5,-634.0,-633.5
2025-01-07 04:00:00+00:00,12610.75,0.00513,10279.25,1.0,-306.0,-305.0
2025-01-07 05:00:00+00:00,12966.25,0.0058,10672.5,1.0,13.0,14.0
2025-01-07 06:00:00+00:00,14127.5,0.06,11306.75,1.0,326.0,327.0
2025-01-07 07:00:00+00:00,16004.0,0.11656,12506.25,1.0,620.0,621.0
2025-01-07 08:00:00+00:00,17412.0,0.16598,13554.75,1.0,621.0,622.0
2025-01-07 09:00:00+00:00,17750.75,0.1385,13958.75,2.0,621.0,623.0
2025-01-07 10:00:00+00:00,17641.5,0.11073999999999999,13787.5,1.75,621.0,622.75
2025-01-07 11:00:00+00:00,17091.5,0.07995000000000001,13491.0,1.0,621.0,622.0
2025-01-07 12:00:00+00:00,16598.5,0.0701,13474.75,1.5,620.0,621.5
2025-01-07 13:00:00+00:00,16562.5,0.06733,13915.5,1.0,620.0,621.0
2025-01-07 14:00:00+00:00,16750.5,0.075,13840.25,1.0,619.0,620.0
2025-01-07 15:00:00+00:00,17316.0,0.0849,14021.0,1.5,620.0,621.5
2025-01-07 16:00:00+00:00,18239.75,0.12558,14389.75,1.75,620.0,621.75
2025-01-07 17:00:00+00:00,19026.25,0.16069999999999998,14603.0,1.5,619.0,620.5
2025-01-07 18:00:00+00:00,18340.5,0.17386000000000001,13913.0,1.75,619.0,620.75
2025-01-07 19:00:00+00:00,17575.0,0.1275,13280.75,1.5,619.0,620.5
2025-01-07 20:00:00+00:00,16821.5,0.1029,12851.5,1.75,620.0,621.75
2025-01-07 21:00:00+00:00,15982.0,0.09759999999999999,12287.75,1.25,620.0,621.25
2025-01-07 22:00:00+00:00,15033.75,0.08220000000000001,11627.0,1.0,620.0,621.0
2025-01-07 23:00:00+00:00,14033.5,0.08001000000000001,11198.25,1.0,620.0,621.0
2025-01-08 00:00:00+00:00,13403.75,0.06619,10060.0,1.25,620.0,621.25
2025-01-08 01:00:00+00:00,13079.5,0.05296,9778.75,1.0,619.0,620.0
2025-01-08 02:00:00+00:00,12769.0,0.05017,9481.0,1.25,580.0,581.25
2025-01-08 03:00:00+00:00,12661.75,0.0499,9222.25,1.0,539.0,540.0
2025-01-08 04:00:00+00:00,12569.25,0.0528,9117.25,1.0,609.0,610.0
2025-01-08 05:00:00+00:00,12878.5,0.06893,9207.75,1.25,568.0,569.25
2025-01-08 06:00:00+00:00,14239.5,0.0751,9626.25,1.0,620.0,621.0
2025-01-08 07:00:00+00:00,16192.75,0.12046,10300.0,1.25,621.0,622.25
2025-01-08 08:00:00+00:00,17586.75,0.14104,11006.25,1.25,621.0,622.25
2025-01-08 09:00:00+00:00,17874.5,0.14677,11520.75,1.0,620.0,621.0
2025-01-08 10:00:00+00:00,17195.25,0.1256,11782.75,1.0,621.0,622.0
2025-01-08 11:00:00+00:00,16700.75,0.10862999999999999,11863.25,0.75,621.0,621.75
2025-01-08 12:00:00+00:00,16462.5,0.10587,11875.75,0.5,620.0,620.5
2025-01-08 13:00:00+00:00,16566.25,0.10237,12061.0,0.75,620.0,620.75
2025-01-08 14:00:00+00:00,16735.75,0.11028,12205.0,0.25,258.0,258.25
2025-01-08 15:00:00+00:00,17251.75,0.12797,12133.75,0.5,36.0,36.5
2025-01-08 16:00:00+00:00,18199.5,0.13731000000000002,12221.0,0.5,618.0,618.5
2025-01-08 17:00:00+00:00,18438.5,0.15735,12488.5,0.25,612.0,612.25
2025-01-08 18:00:00+00:00,18254.25,0.162,12156.0,0.25,605.0,605.25
2025-01-08 19:00:00+00:00,17487.5,0.14665999999999998,11736.5,0.75,608.0,608.75
2025-01-08 20:00:00+00:00,16749.0,0.13487000000000002,11591.0,0.25,620.0,620.25
2025-01-08 21:00:00+00:00,15894.5,0.12511,11465.25,0.75,620.0,620.75
2025-01-08 22:00:00+00:00,14876.0,0.1144,11083.5,0.5,620.0,620.5
2025-01-08 23:00:00+00:00,13908.0,0.1005,10611.25,0.75,621.0,621.75
2025-01-09 00:00:00+00:00,13025.75,0.09998,10209.75,1.0,620.0,621.0
2025-01-09 01:00:00+00:00,12547.75,0.1,9889.5,0.75,620.0,620.75
2025-01-09 02:00:00+00:00,12345.5,0.09246,9721.5,0.5,620.0,620.5
2025-01-09 03:00:00+00:00,12321.75,0.0851,9624.5,0.25,621.0,621.25
2025-01-09 04:00:00+00:00,12365.25,0.08464,9639.25,0.5,620.0,620.5
2025-01-09 05:00:00+00:00,12635.25,0.09076999999999999,9919.75,0.75,620.0,620.75
2025-01-09 06:00:00+00:00,13931.25,0.12104000000000001,10573.5,0.75,620.0,620.75
2025-01-09 07:00:00+00:00,16026.75,0.1419,11580.0,0.75,608.0,608.75
2025-01-09 08:00:00+00:00,17377.0,0.15228,12641.25,0.75,329.0,329.75
2025-01-09 09:00:00+00:00,18117.75,0.14540999999999998,13232.75,0.5,476.0,476.5
2025-01-09 10:00:00+00:00,18213.25,0.13891,13050.75,0.75,620.0,620.75
2025-01-09 11:00:00+00:00,17728.5,0.13191,12658.25,1.0,620.0,621.0
2025-01-09 12:00:00+00:00,17014.5,0.12239,12429.5,1.0,608.0,609.0
2025-01-09 13:00:00+00:00,16676.5,0.11485,12599.75,1.0,300.0,301.0
2025-01-09 14:00:00+00:00,16487.25,0.11627,12744.75,1.5,0.0,1.5
2025-01-09 15:00:00+00:00,16967.25,0.12129000000000001,13089.25,1.25,0.0,1.25
2025-01-09 16:00:00+00:00,17919.0,0.122,13588.0,1.75,16.0,17.75
2025-01-09 17:00:00+00:00,18946.0,0.13107,13948.5,1.5,325.0,326.5
2025-01-09 18:00:00+00:00,18408.75,0.13452,13532.75,1.5,137.0,138.5
2025-01-09 19:00:00+00:00,17832.5,0.11295000000000001,12914.75,1.25,0.0,1.25
2025-01-09 20:00:00+00:00,17080.0,0.11923,12469.75,2.0,166.0,168.0
2025-01-09 21:00:00+00:00,16252.75,0.10517,12009.75,2.0,171.0,173.0
2025-01-09 22:00:00+00:00,15261.5,0.10092,11454.0,2.0,259.0,261.0
2025-01-09 23:00:00+00:00,14376.75,0.08001000000000001,10924.75,1.5,490.0,491.5
2025-01-10 00:00:00+00:00,13577.0,0.09097,10792.5,1.75,620.0,621.75
2025-01-10 01:00:00+00:00,13070.25,0.08023000000000001,10671.0,1.0,620.0,621.0
2025-01-10 02:00:00+00:00,12832.25,0.0714,10451.0,0.75,620.0,620.75
2025-01-10 03:00:00+00:00,12713.5,0.0692,10264.75,1.25,620.0,621.25
2025-01-10 04:00:00+00:00,12763.25,0.06992,10312.25,1.25,619.0,620.25
2025-01-10 05:00:00+00:00,13050.5,0.08417,10501.0,1.25,615.0,616.25
2025-01-10 06:00:00+00:00,14373.5,0.09909,11283.0,1.5,502.0,503.5
2025-01-10 07:00:00+00:00,16265.0,0.12392,12254.5,1.25,595.0,596.25
2025-01-10 08:00:00+00:00,17782.0,0.13969,12957.25,1.0,313.0,314.0
2025-01-10 09:00:00+00:00,18050.0,0.13698,13591.0,1.0,300.0,301.0
2025-01-10 10:00:00+00:00,17384.5,0.12357,13126.0,1.25,0.0,1.25
2025-01-10 11:00:00+00:00,16761.5,0.11359,12506.25,0.75,0.0,0.75
2025-01-10 12:00:00+00:00,16430.75,0.10743000000000001,12183.25,1.5,0.0,1.5
2025-01-10 13:00:00+00:00,16355.5,0.10501,12333.25,1.0,0.0,1.0
2025-01-10 14:00:00+00:00,16406.0,0.11001000000000001,12710.5,0.0,0.0,0.0
2025-01-10 15:00:00+00:00,16863.5,0.12869,13356.5,0.0,127.0,127.0
2025-01-10 16:00:00+00:00,17659.75,0.13501,14230.0,0.25,326.0,326.25
2025-01-10 17:00:00+00:00,18606.75,0.1426,14781.75,0.0,620.0,620.0
2025-01-10 18:00:00+00:00,18026.5,0.14415,14025.0,0.25,620.0,620.25
2025-01-10 19:00:00+00:00,17140.75,0.1411,13434.75,0.0,620.0,620.0
2025-01-10 20:00:00+00:00,16334.0,0.13482,12883.75,-0.25,620.0,619.75
2025-01-10 21:00:00+00:00,15600.25,0.12251000000000001,12307.5,-0.25,620.0,619.75
2025-01-10 22:00:00+00:00,14770.5,0.11977,11790.75,-0.5,620.0,619.5
2025-01-10 23:00:00+00:00,13965.0,0.11173999999999999,11219.5,-0.25,620.0,619.75
2025-01-11 00:00:00+00:00,13298.25,0.11888,12082.0,-0.75,620.0,619.25
2025-01-11 01:00:00+00:00,12908.0,0.10409,11691.5,0.0,621.0,621.0
2025-01-11 02:00:00+00:00,12658.75,0.0974,11413.5,-0.75,621.0,620.25
2025-01-11 03:00:00+00:00,12391.0,0.0958,11178.75,-0.25,620.0,619.75
2025-01-11 04:00:00+00:00,12333.25,0.095,11022.0,0.0,620.0,620.0
2025-01-11 05:00:00+00:00,12385.0,0.09861,11058.5,0.0,620.0,620.0
2025-01-11 06:00:00+00:00,12855.0,0.1051,11255.25,-0.5,620.0,619.5
2025-01-11 07:00:00+00:00,13800.0,0.1199,11849.75,-0.75,620.0,619.25
2025-01-11 08:00:00+00:00,14753.5,0.12834,12615.0,-0.25,621.0,620.75
2025-01-11 09:00:00+00:00,15242.0,0.14193,13375.5,-0.5,621.0,620.5
2025-01-11 10:00:00+00:00,15179.25,0.12781,13661.25,-0.25,621.0,620.75
2025-01-11 11:00:00+00:00,14920.75,0.10161,13640.25,0.0,621.0,621.0
2025-01-11 12:00:00+00:00,14700.25,0.09756999999999999,13586.75,0.0,621.0,621.0
2025-01-11 13:00:00+00:00,14573.25,0.09315000000000001,13583.0,0.25,621.0,621.25
2025-01-11 14:00:00+00:00,14701.0,0.09573999999999999,13615.0,0.25,621.0,621.25
2025-01-11 15:00:00+00:00,15036.75,0.10523,13830.25,0.0,621.0,621.0
2025-01-11 16:00:00+00:00,15939.25,0.11245999999999999,14342.5,0.0,621.0,621.0
2025-01-11 17:00:00+00:00,17137.5,0.12012,14799.5,0.0,620.0,620.0
2025-01-11 18:00:00+00:00,16784.5,0.12409999999999999,14506.25,0.25,620.0,620.25
2025-01-11 19:00:00+00:00,16035.5,0.135,13935.25,0.0,620.0,620.0
2025-01-11 20:00:00+00:00,15398.75,0.13140000000000002,13385.25,0.0,620.0,620.0
2025-01-11 21:00:00+00:00,14699.5,0.1242,12964.5,0.75,621.0,621.75
2025-01-11 22:00:00+00:00,14036.0,0.12419,12571.5,0.0,621.0,621.0
2025-01-11 23:00:00+00:00,13351.5,0.10593999999999999,12131.75,0.25,621.0,621.25
2025-01-12 00:00:00+00:00,12667.0,0.1406,12021.75,0.0,621.0,621.0
2025-01-12 01:00:00+00:00,12228.5,0.115,11703.75,0.5,621.0,621.5
2025-01-12 02:00:00+00:00,12001.75,0.1,11368.5,0.5,621.0,621.5
2025-01-12 03:00:00+00:00,11866.0,0.09,11058.25,0.5,621.0,621.5
2025-01-12 04:00:00+00:00,11819.25,0.085,11022.25,0.75,620.0,620.75
2025-01-12 05:00:00+00:00,11848.0,0.08990000000000001,11048.5,0.5,620.0,620.5
2025-01-12 06:00:00+00:00,12062.75,0.097,11266.0,0.25,621.0,621.25
2025-01-12 07:00:00+00:00,12538.0,0.10175,11594.75,0.75,621.0,621.75
2025-01-12 08:00:00+00:00,13401.25,0.11476,12106.25,0.25,621.0,621.25
2025-01-12 09:00:00+00:00,13973.25,0.12007,12753.0,0.25,621.0,621.25
2025-01-12 10:00:00+00:00,14145.25,0.11777,13060.0,0.5,620.0,620.5
2025-01-12 11:00:00+00:00,14088.25,0.10561,13338.25,0.25,621.0,621.25
2025-01-12 12:00:00+00:00,14071.0,0.10299,13474.5,0.25,620.0,620.25
2025-01-12 13:00:00+00:00,13981.0,0.09961,13566.5,0.75,615.0,615.75
2025-01-12 14:00:00+00:00,13864.0,0.10323,13409.75,0.0,540.0,540.0
2025-01-12 15:00:00+00:00,14188.75,0.11631999999999999,13236.75,-0.25,281.0,280.75
2025-01-12 16:00:00+00:00,15000.75,0.12952000000000002,13312.0,0.0,8.0,8.0
2025-01-12 17:00:00+00:00,16270.75,0.13812,13767.25,0.25,192.0,192.25
2025-01-12 18:00:00+00:00,16200.0,0.14665999999999998,13400.75,0.0,492.0,492.0
2025-01-12 19:00:00+00:00,15879.25,0.14279,12867.75,0.0,619.0,619.0
2025-01-12 20:00:00+00:00,15172.75,0.13311,12298.75,-0.25,587.0,586.75
2025-01-12 21:00:00+00:00,14519.75,0.12685,11856.75,0.0,546.0,546.0
2025-01-12 22:00:00+00:00,13804.25,0.12045,11458.0,0.0,513.0,513.0
2025-01-12 23:00:00+00:00,13023.25,0.1149,10844.5,-0.25,620.0,619.75
2025-01-13 00:00:00+00:00,12501.25,0.11239,10781.5,-0.25,598.0,597.75
2025-01-13 01:00:00+00:00,12093.5,0.10507,10584.25,-0.25,620.0,619.75
2025-01-13 02:00:00+00:00,11931.0,0.10446,10464.0,-0.75,620.0,619.25
2025-01-13 03:00:00+00:00,11959.25,0.10037,10558.75,-0.75,620.0,619.25
2025-01-13 04:00:00+00:00,12093.5,0.1,10607.0,-0.5,620.0,619.5
2025-01-13 05:00:00+00:00,12533.25,0.10997,10859.0,0.0,620.0,620.0
2025-01-13 06:00:00+00:00,14034.75,0.13867,11533.25,0.25,621.0,621.25
2025-01-13 07:00:00+00:00,16180.0,0.17783000000000002,12686.0,0.75,621.0,621.75
2025-01-13 08:00:00+00:00,17767.25,0.21880000000000002,13669.0,1.0,621.0,622.0
2025-01-13 09:00:00+00:00,17977.25,0.171,14085.75,1.0,620.0,621.0
2025-01-13 10:00:00+00:00,17156.75,0.13997,14067.5,1.0,620.0,621.0
2025-01-13 11:00:00+00:00,16481.75,0.11558,13952.25,1.0,618.0,619.0
2025-01-13 12:00:00+00:00,15937.25,0.10482999999999999,14039.25,1.0,554.0,555.0
2025-01-13 13:00:00+00:00,15816.25,0.10311,14259.25,1.25,621.0,622.25
2025-01-13 14:00:00+00:00,15790.5,0.10554999999999999,14368.0,0.75,621.0,621.75
2025-01-13 15:00:00+00:00,16322.5,0.13534000000000002,14429.0,1.0,621.0,622.0
2025-01-13 16:00:00+00:00,17560.25,0.14082,14908.75,1.0,620.0,621.0
2025-01-13 17:00:00+00:00,18996.5,0.149,15357.5,1.0,621.0,622.0
2025-01-13 18:00:00+00:00,18648.25,0.14041,14773.25,1.0,621.0,622.0
2025-01-13 19:00:00+00:00,17906.25,0.1196,14160.0,1.75,621.0,622.75
2025-01-13 20:00:00+00:00,17173.75,0.105,13559.5,1.25,620.0,621.25
