datetime,hour,day_of_week,month,day_of_year,date,hour_sin,hour_cos,weekday_sin,weekday_cos,yearday_sin,yearday_cos,is_holiday,is_weekend,is_non_working_day,Load,Price,Flow_BE_to_NL,Flow_NL_to_BE,Flow_DE_to_NL,Flow_NL_to_DE,Flow_GB_to_NL,Flow_NL_to_GB,Flow_DK_to_NL,Flow_NL_to_DK,Flow_NO_to_NL,Flow_NL_to_NO,Flow_BE,Flow_DE,Flow_GB,Flow_DK,Flow_NO,Total_Flow,temperature_2m,wind_speed_10m,apparent_temperature,cloud_cover,snowfall,diffuse_radiation,direct_normal_irradiance,shortwave_radiation,Wind_Vol,WindOffshore_Vol,Solar_Vol,Nuclear_Vol
2025-05-20 18:00:00+00:00,18,1,5,140,2025-05-20,-1.0,-1.8369701987210294e-16,0.7818314824680298,0.6234898018587336,0.6692903895412567,-0.7430009249440493,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-20 17:00:00+00:00,17,1,5,140,2025-05-20,-0.9659258262890684,-0.2588190451025206,0.7818314824680298,0.6234898018587336,0.6692903895412567,-0.7430009249440493,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-20 16:00:00+00:00,16,1,5,140,2025-05-20,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0.6692903895412567,-0.7430009249440493,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-20 15:00:00+00:00,15,1,5,140,2025-05-20,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,0.6692903895412567,-0.7430009249440493,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-20 14:00:00+00:00,14,1,5,140,2025-05-20,-0.4999999999999998,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0.6692903895412567,-0.7430009249440493,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-20 13:00:00+00:00,13,1,5,140,2025-05-20,-0.2588190451025208,-0.9659258262890684,0.7818314824680298,0.6234898018587336,0.6692903895412567,-0.7430009249440493,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-20 12:00:00+00:00,12,1,5,140,2025-05-20,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.6692903895412567,-0.7430009249440493,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-20 11:00:00+00:00,11,1,5,140,2025-05-20,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,0.6692903895412567,-0.7430009249440493,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-20 10:00:00+00:00,10,1,5,140,2025-05-20,0.4999999999999999,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0.6692903895412567,-0.7430009249440493,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-20 09:00:00+00:00,9,1,5,140,2025-05-20,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,0.6692903895412567,-0.7430009249440493,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-20 08:00:00+00:00,8,1,5,140,2025-05-20,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0.6692903895412567,-0.7430009249440493,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-20 07:00:00+00:00,7,1,5,140,2025-05-20,0.9659258262890684,-0.2588190451025206,0.7818314824680298,0.6234898018587336,0.6692903895412567,-0.7430009249440493,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-20 06:00:00+00:00,6,1,5,140,2025-05-20,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0.6692903895412567,-0.7430009249440493,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-20 05:00:00+00:00,5,1,5,140,2025-05-20,0.9659258262890684,0.2588190451025207,0.7818314824680298,0.6234898018587336,0.6692903895412567,-0.7430009249440493,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-20 04:00:00+00:00,4,1,5,140,2025-05-20,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.6692903895412567,-0.7430009249440493,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-20 03:00:00+00:00,3,1,5,140,2025-05-20,0.7071067811865475,0.7071067811865476,0.7818314824680298,0.6234898018587336,0.6692903895412567,-0.7430009249440493,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-20 02:00:00+00:00,2,1,5,140,2025-05-20,0.4999999999999999,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.6692903895412567,-0.7430009249440493,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-20 01:00:00+00:00,1,1,5,140,2025-05-20,0.2588190451025207,0.9659258262890684,0.7818314824680298,0.6234898018587336,0.6692903895412567,-0.7430009249440493,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-20 00:00:00+00:00,0,1,5,140,2025-05-20,0.0,1.0,0.7818314824680298,0.6234898018587336,0.6692903895412567,-0.7430009249440493,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-19 23:00:00+00:00,23,0,5,139,2025-05-19,-0.2588190451025215,0.965925826289068,0.0,1.0,0.6819721490904629,-0.7313781428679254,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-19 22:00:00+00:00,22,0,5,139,2025-05-19,-0.5000000000000004,0.8660254037844384,0.0,1.0,0.6819721490904629,-0.7313781428679254,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-19 21:00:00+00:00,21,0,5,139,2025-05-19,-0.7071067811865477,0.7071067811865474,0.0,1.0,0.6819721490904629,-0.7313781428679254,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-19 20:00:00+00:00,20,0,5,139,2025-05-19,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.6819721490904629,-0.7313781428679254,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-19 19:00:00+00:00,19,0,5,139,2025-05-19,-0.9659258262890684,0.2588190451025203,0.0,1.0,0.6819721490904629,-0.7313781428679254,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-19 18:00:00+00:00,18,0,5,139,2025-05-19,-1.0,-1.8369701987210294e-16,0.0,1.0,0.6819721490904629,-0.7313781428679254,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-19 17:00:00+00:00,17,0,5,139,2025-05-19,-0.9659258262890684,-0.2588190451025206,0.0,1.0,0.6819721490904629,-0.7313781428679254,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-19 16:00:00+00:00,16,0,5,139,2025-05-19,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0.6819721490904629,-0.7313781428679254,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-19 15:00:00+00:00,15,0,5,139,2025-05-19,-0.7071067811865471,-0.7071067811865479,0.0,1.0,0.6819721490904629,-0.7313781428679254,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-19 14:00:00+00:00,14,0,5,139,2025-05-19,-0.4999999999999998,-0.8660254037844388,0.0,1.0,0.6819721490904629,-0.7313781428679254,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-19 13:00:00+00:00,13,0,5,139,2025-05-19,-0.2588190451025208,-0.9659258262890684,0.0,1.0,0.6819721490904629,-0.7313781428679254,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-19 12:00:00+00:00,12,0,5,139,2025-05-19,1.2246467991473532e-16,-1.0,0.0,1.0,0.6819721490904629,-0.7313781428679254,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-19 11:00:00+00:00,11,0,5,139,2025-05-19,0.258819045102521,-0.9659258262890682,0.0,1.0,0.6819721490904629,-0.7313781428679254,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-19 10:00:00+00:00,10,0,5,139,2025-05-19,0.4999999999999999,-0.8660254037844387,0.0,1.0,0.6819721490904629,-0.7313781428679254,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-19 09:00:00+00:00,9,0,5,139,2025-05-19,0.7071067811865476,-0.7071067811865475,0.0,1.0,0.6819721490904629,-0.7313781428679254,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-19 08:00:00+00:00,8,0,5,139,2025-05-19,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.6819721490904629,-0.7313781428679254,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-19 07:00:00+00:00,7,0,5,139,2025-05-19,0.9659258262890684,-0.2588190451025206,0.0,1.0,0.6819721490904629,-0.7313781428679254,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-19 06:00:00+00:00,6,0,5,139,2025-05-19,1.0,6.123233995736766e-17,0.0,1.0,0.6819721490904629,-0.7313781428679254,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-19 05:00:00+00:00,5,0,5,139,2025-05-19,0.9659258262890684,0.2588190451025207,0.0,1.0,0.6819721490904629,-0.7313781428679254,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-19 04:00:00+00:00,4,0,5,139,2025-05-19,0.8660254037844386,0.5000000000000001,0.0,1.0,0.6819721490904629,-0.7313781428679254,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-19 03:00:00+00:00,3,0,5,139,2025-05-19,0.7071067811865475,0.7071067811865476,0.0,1.0,0.6819721490904629,-0.7313781428679254,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-19 02:00:00+00:00,2,0,5,139,2025-05-19,0.4999999999999999,0.8660254037844387,0.0,1.0,0.6819721490904629,-0.7313781428679254,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-19 01:00:00+00:00,1,0,5,139,2025-05-19,0.2588190451025207,0.9659258262890684,0.0,1.0,0.6819721490904629,-0.7313781428679254,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-19 00:00:00+00:00,0,0,5,139,2025-05-19,0.0,1.0,0.0,1.0,0.6819721490904629,-0.7313781428679254,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-18 23:00:00+00:00,23,6,5,138,2025-05-18,-0.2588190451025215,0.965925826289068,-0.7818314824680299,0.6234898018587334,0.6944521021088763,-0.719538934232584,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-18 22:00:00+00:00,22,6,5,138,2025-05-18,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0.6944521021088763,-0.719538934232584,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-18 21:00:00+00:00,21,6,5,138,2025-05-18,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,0.6944521021088763,-0.719538934232584,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-18 20:00:00+00:00,20,6,5,138,2025-05-18,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.6944521021088763,-0.719538934232584,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-18 19:00:00+00:00,19,6,5,138,2025-05-18,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,0.6944521021088763,-0.719538934232584,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-18 18:00:00+00:00,18,6,5,138,2025-05-18,-1.0,-1.8369701987210294e-16,-0.7818314824680299,0.6234898018587334,0.6944521021088763,-0.719538934232584,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-18 17:00:00+00:00,17,6,5,138,2025-05-18,-0.9659258262890684,-0.2588190451025206,-0.7818314824680299,0.6234898018587334,0.6944521021088763,-0.719538934232584,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-18 16:00:00+00:00,16,6,5,138,2025-05-18,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,0.6944521021088763,-0.719538934232584,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-18 15:00:00+00:00,15,6,5,138,2025-05-18,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,0.6944521021088763,-0.719538934232584,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-18 14:00:00+00:00,14,6,5,138,2025-05-18,-0.4999999999999998,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0.6944521021088763,-0.719538934232584,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-18 13:00:00+00:00,13,6,5,138,2025-05-18,-0.2588190451025208,-0.9659258262890684,-0.7818314824680299,0.6234898018587334,0.6944521021088763,-0.719538934232584,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-18 12:00:00+00:00,12,6,5,138,2025-05-18,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,0.6944521021088763,-0.719538934232584,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-18 11:00:00+00:00,11,6,5,138,2025-05-18,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,0.6944521021088763,-0.719538934232584,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-18 10:00:00+00:00,10,6,5,138,2025-05-18,0.4999999999999999,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.6944521021088763,-0.719538934232584,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-18 09:00:00+00:00,9,6,5,138,2025-05-18,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,0.6944521021088763,-0.719538934232584,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-18 08:00:00+00:00,8,6,5,138,2025-05-18,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,0.6944521021088763,-0.719538934232584,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-18 07:00:00+00:00,7,6,5,138,2025-05-18,0.9659258262890684,-0.2588190451025206,-0.7818314824680299,0.6234898018587334,0.6944521021088763,-0.719538934232584,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-18 06:00:00+00:00,6,6,5,138,2025-05-18,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0.6944521021088763,-0.719538934232584,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-18 05:00:00+00:00,5,6,5,138,2025-05-18,0.9659258262890684,0.2588190451025207,-0.7818314824680299,0.6234898018587334,0.6944521021088763,-0.719538934232584,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-18 04:00:00+00:00,4,6,5,138,2025-05-18,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.6944521021088763,-0.719538934232584,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-18 03:00:00+00:00,3,6,5,138,2025-05-18,0.7071067811865475,0.7071067811865476,-0.7818314824680299,0.6234898018587334,0.6944521021088763,-0.719538934232584,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-18 02:00:00+00:00,2,6,5,138,2025-05-18,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.6944521021088763,-0.719538934232584,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
