@id,@type,id,point,type,granularity,granularitytimezone,activity,classification,capacity,volume,percentage,emission,emissionfactor,validfrom,validto,lastupdate
/v1/utilizations/67726834844,Utilization,67726834844,/v1/points/0,/v1/types/35,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,1467787,1467787,0,437400,0.2980000078678131,2024-12-30T23:00:00+00:00,2024-12-31T00:00:00+00:00,2025-04-13T06:32:47+00:00
/v1/utilizations/67727210661,Utilization,67727210661,/v1/points/0,/v1/types/35,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,1387877,1387877,0,413587,0.2980000078678131,2024-12-31T00:00:00+00:00,2024-12-31T01:00:00+00:00,2025-04-13T06:32:47+00:00
/v1/utilizations/67727513404,Utilization,67727513404,/v1/points/0,/v1/types/35,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,1379883,1379883,0,411205,0.2980000078678131,2024-12-31T01:00:00+00:00,2024-12-31T02:00:00+00:00,2025-04-13T06:32:47+00:00
/v1/utilizations/67727909016,Utilization,67727909016,/v1/points/0,/v1/types/35,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,1418809,1418809,0,422805,0.2980000078678131,2024-12-31T02:00:00+00:00,2024-12-31T03:00:00+00:00,2025-04-13T06:32:47+00:00
/v1/utilizations/67728269843,Utilization,67728269843,/v1/points/0,/v1/types/35,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,1486065,1486065,0,442847,0.2980000078678131,2024-12-31T03:00:00+00:00,2024-12-31T04:00:00+00:00,2025-04-13T06:32:47+00:00
/v1/utilizations/67728623713,Utilization,67728623713,/v1/points/0,/v1/types/35,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,1620726,1620726,0,482976,0.2980000078678131,2024-12-31T04:00:00+00:00,2024-12-31T05:00:00+00:00,2025-04-13T06:32:47+00:00
/v1/utilizations/67728988034,Utilization,67728988034,/v1/points/0,/v1/types/35,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,1889753,1889753,0,563146,0.2980000078678131,2024-12-31T05:00:00+00:00,2024-12-31T06:00:00+00:00,2025-04-13T06:32:47+00:00
/v1/utilizations/67729499902,Utilization,67729499902,/v1/points/0,/v1/types/35,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,2127029,2127029,0,633854,0.2980000078678131,2024-12-31T06:00:00+00:00,2024-12-31T07:00:00+00:00,2025-04-13T06:32:47+00:00
/v1/utilizations/67731522355,Utilization,67731522355,/v1/points/0,/v1/types/35,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,2407087,2407087,0,717311,0.2980000078678131,2024-12-31T07:00:00+00:00,2024-12-31T08:00:00+00:00,2025-04-13T06:32:47+00:00
/v1/utilizations/67731844503,Utilization,67731844503,/v1/points/0,/v1/types/35,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,2543884,2543884,0,758077,0.2980000078678131,2024-12-31T08:00:00+00:00,2024-12-31T09:00:00+00:00,2025-04-13T06:32:47+00:00
/v1/utilizations/67732272208,Utilization,67732272208,/v1/points/0,/v1/types/35,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,2583885,2583885,0,769997,0.2980000078678131,2024-12-31T09:00:00+00:00,2024-12-31T10:00:00+00:00,2025-04-13T06:32:47+00:00
/v1/utilizations/67732645176,Utilization,67732645176,/v1/points/0,/v1/types/35,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,2571109,2571109,0,766190,0.2980000078678131,2024-12-31T10:00:00+00:00,2024-12-31T11:00:00+00:00,2025-04-13T06:32:47+00:00
/v1/utilizations/67733019869,Utilization,67733019869,/v1/points/0,/v1/types/35,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,2536383,2536383,0,755842,0.2980000078678131,2024-12-31T11:00:00+00:00,2024-12-31T12:00:00+00:00,2025-04-13T06:32:47+00:00
/v1/utilizations/67733396287,Utilization,67733396287,/v1/points/0,/v1/types/35,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,2492285,2492285,0,742700,0.2980000078678131,2024-12-31T12:00:00+00:00,2024-12-31T13:00:00+00:00,2025-04-13T06:32:47+00:00
/v1/utilizations/67733725385,Utilization,67733725385,/v1/points/0,/v1/types/35,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,2421796,2421796,0,721695,0.2980000078678131,2024-12-31T13:00:00+00:00,2024-12-31T14:00:00+00:00,2025-04-13T06:32:47+00:00
/v1/utilizations/67734165857,Utilization,67734165857,/v1/points/0,/v1/types/35,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,2403704,2403704,0,716303,0.2980000078678131,2024-12-31T14:00:00+00:00,2024-12-31T15:00:00+00:00,2025-04-13T06:32:47+00:00
/v1/utilizations/67734551793,Utilization,67734551793,/v1/points/0,/v1/types/35,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,2470465,2470465,0,736198,0.2980000078678131,2024-12-31T15:00:00+00:00,2024-12-31T16:00:00+00:00,2025-04-13T06:32:47+00:00
/v1/utilizations/67734889404,Utilization,67734889404,/v1/points/0,/v1/types/35,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,2468163,2468163,0,735512,0.2980000078678131,2024-12-31T16:00:00+00:00,2024-12-31T17:00:00+00:00,2025-04-13T06:32:47+00:00
/v1/utilizations/67735338068,Utilization,67735338068,/v1/points/0,/v1/types/35,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,2319867,2319867,0,691320,0.2980000078678131,2024-12-31T17:00:00+00:00,2024-12-31T18:00:00+00:00,2025-04-13T06:32:47+00:00
/v1/utilizations/67735729179,Utilization,67735729179,/v1/points/0,/v1/types/35,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,2109530,2109530,0,628639,0.2980000078678131,2024-12-31T18:00:00+00:00,2024-12-31T19:00:00+00:00,2025-04-13T06:32:47+00:00
