date,temperature_2m,apparent_temperature,cloud_cover,wind_speed_10m,diffuse_radiation,direct_normal_irradiance,shortwave_radiation,location
2025-03-15 13:00:00+00:00,5.85,1.3029051,100.0,18.359999,211.86569,295.47913,386.0,Sittard
2025-03-15 14:00:00+00:00,7.0,2.493259,9.0,17.28,181.79572,419.23206,407.0,Sittard
2025-03-15 15:00:00+00:00,7.05,2.3412132,0.0,18.0,139.13637,628.8179,420.0,Sittard
2025-03-15 16:00:00+00:00,7.25,2.6590023,1.0,17.64,118.98661,537.19995,293.0,Sittard
2025-03-15 17:00:00+00:00,6.4,1.8829823,12.0,17.64,76.808975,299.86234,130.0,Sittard
2025-03-15 18:00:00+00:00,4.7,0.78716326,0.0,12.959999,16.13324,21.78175,18.0,Sittard
2025-03-15 19:00:00+00:00,4.2,0.22509527,13.0,14.04,0.0,0.0,0.0,Sittard
2025-03-15 20:00:00+00:00,3.5,-0.3177452,0.0,13.32,0.0,0.0,0.0,Sittard
2025-03-15 21:00:00+00:00,2.55,-1.2648032,0.0,12.24,0.0,0.0,0.0,Sittard
2025-03-15 22:00:00+00:00,3.0,-1.162735,0.0,15.119999,0.0,0.0,0.0,Sittard
2025-03-15 23:00:00+00:00,2.5,-0.9806142,100.0,9.72,0.0,0.0,0.0,Sittard
