date,temperature_2m,cloud_cover,wind_speed_10m,diffuse_radiation,direct_normal_irradiance,shortwave_radiation,apparent_temperature,location,fetch_timestamp_utc
2025-03-17 21:00:00+00:00,2.2045,0.0,11.5199995,0.0,0.0,0.0,-2.0572536,Eelde,2025-03-16 13:00:17.325407
2025-03-17 22:00:00+00:00,1.8045,0.0,11.5199995,0.0,0.0,0.0,-2.407463,Eelde,2025-03-16 13:00:17.325407
2025-03-17 23:00:00+00:00,1.5044999,0.0,11.879999,0.0,0.0,0.0,-2.7254505,Eelde,2025-03-16 13:00:17.325407
2025-03-18 00:00:00+00:00,1.2045,0.0,11.5199995,0.0,0.0,0.0,-2.9407797,Eelde,2025-03-16 13:00:17.325407
2025-03-18 01:00:00+00:00,0.75450003,0.0,9.36,0.0,0.0,0.0,-3.0654082,Eelde,2025-03-16 13:00:17.325407
2025-03-18 02:00:00+00:00,0.4545,0.0,7.5599995,0.0,0.0,0.0,-3.1414173,Eelde,2025-03-16 13:00:17.325407
2025-03-18 03:00:00+00:00,0.2545,0.0,8.28,0.0,0.0,0.0,-3.5149655,Eelde,2025-03-16 13:00:17.325407
2025-03-18 04:00:00+00:00,-0.1455,0.0,7.92,0.0,0.0,0.0,-3.9107952,Eelde,2025-03-16 13:00:17.325407
2025-03-18 05:00:00+00:00,-0.4955,0.0,7.92,0.0,0.0,0.0,-4.281583,Eelde,2025-03-16 13:00:17.325407
2025-03-18 06:00:00+00:00,-0.3955,0.0,9.0,2.101245,0.0,2.0,-4.389161,Eelde,2025-03-16 13:00:17.325407
2025-03-18 07:00:00+00:00,0.8545,0.0,8.64,53.370705,240.99757,85.0,-3.1412222,Eelde,2025-03-16 13:00:17.325407
2025-03-18 08:00:00+00:00,3.1545,0.0,6.8399997,104.96679,499.55664,235.0,-0.62792635,Eelde,2025-03-16 13:00:17.325407
2025-03-18 09:00:00+00:00,5.1045003,0.0,7.5599995,130.14241,655.28033,385.0,1.1570816,Eelde,2025-03-16 13:00:17.325407
2025-03-18 10:00:00+00:00,6.5045004,0.0,9.36,140.32922,749.9009,508.0,2.2020106,Eelde,2025-03-16 13:00:17.325407
2025-03-18 11:00:00+00:00,7.5545,0.0,10.799999,144.53725,802.6343,592.0,3.1991243,Eelde,2025-03-16 13:00:17.325407
2025-03-18 12:00:00+00:00,8.3545,0.0,11.879999,146.16325,820.59186,627.0,4.026082,Eelde,2025-03-16 13:00:17.325407
2025-03-18 13:00:00+00:00,8.9545,0.0,12.24,145.46638,813.0892,612.0,4.5777197,Eelde,2025-03-16 13:00:17.325407
2025-03-18 14:00:00+00:00,9.304501,0.0,13.32,142.4939,773.3169,546.0,4.49644,Eelde,2025-03-16 13:00:17.325407
2025-03-18 15:00:00+00:00,9.304501,0.0,13.32,135.39137,697.9863,438.0,4.537159,Eelde,2025-03-16 13:00:17.325407
2025-03-18 16:00:00+00:00,9.054501,0.0,11.5199995,117.78252,571.9607,298.0,4.64598,Eelde,2025-03-16 13:00:17.325407
2025-03-18 17:00:00+00:00,8.304501,0.0,8.28,77.8959,373.0807,143.0,4.48353,Eelde,2025-03-16 13:00:17.325407
2025-03-18 18:00:00+00:00,6.0545,0.0,10.440001,17.828049,36.888016,21.0,2.3047962,Eelde,2025-03-16 13:00:17.325407
2025-03-18 19:00:00+00:00,5.2045,0.0,11.5199995,0.0,0.0,0.0,1.1200161,Eelde,2025-03-16 13:00:17.325407
2025-03-18 20:00:00+00:00,3.5045,0.0,12.959999,0.0,0.0,0.0,-0.80608463,Eelde,2025-03-16 13:00:17.325407
2025-03-18 21:00:00+00:00,1.2,0.0,11.885453,0.0,0.0,0.0,-3.1150055,Eelde,2025-03-16 13:00:17.325407
2025-03-18 22:00:00+00:00,0.55,0.0,11.609651,0.0,0.0,0.0,-3.75697,Eelde,2025-03-16 13:00:17.325407
2025-03-18 23:00:00+00:00,0.05,0.0,11.367109,0.0,0.0,0.0,-4.237178,Eelde,2025-03-16 13:00:17.325407
2025-03-19 00:00:00+00:00,-0.4,0.0,11.177405,0.0,0.0,0.0,-4.691078,Eelde,2025-03-16 13:00:17.325407
2025-03-19 01:00:00+00:00,-0.85,0.0,10.703569,0.0,0.0,0.0,-5.1033845,Eelde,2025-03-16 13:00:17.325407
2025-03-19 02:00:00+00:00,-1.25,0.0,10.163227,0.0,0.0,0.0,-5.430806,Eelde,2025-03-16 13:00:17.325407
2025-03-19 03:00:00+00:00,-1.55,0.0,9.659814,0.0,0.0,0.0,-5.6722636,Eelde,2025-03-16 13:00:17.325407
2025-03-19 04:00:00+00:00,-2.1,0.0,9.511088,0.0,0.0,0.0,-6.2252483,Eelde,2025-03-16 13:00:17.325407
2025-03-19 05:00:00+00:00,-2.55,0.0,9.693296,0.0,0.0,0.0,-6.7161646,Eelde,2025-03-16 13:00:17.325407
2025-03-19 06:00:00+00:00,-2.2,0.0,9.387651,3.9875324,0.21837945,4.0,-6.2822313,Eelde,2025-03-16 13:00:17.325407
2025-03-19 07:00:00+00:00,-0.5,0.0,8.287822,52.641865,174.19481,76.0,-4.237826,Eelde,2025-03-16 13:00:17.325407
2025-03-19 08:00:00+00:00,1.95,0.0,6.989936,106.115364,496.08728,238.0,-1.3388484,Eelde,2025-03-16 13:00:17.325407
2025-03-19 09:00:00+00:00,4.4,0.0,6.4096174,130.98773,666.9641,394.0,1.4252563,Eelde,2025-03-16 13:00:17.325407
2025-03-19 10:00:00+00:00,6.6,0.0,7.127636,140.98764,738.5577,507.0,3.6141195,Eelde,2025-03-16 13:00:17.325407
2025-03-19 11:00:00+00:00,8.7,0.0,8.714677,146.71487,770.05505,580.0,5.624176,Eelde,2025-03-16 13:00:17.325407
2025-03-19 12:00:00+00:00,10.35,0.0,9.585739,148.40504,792.8106,617.0,7.3203526,Eelde,2025-03-16 13:00:17.325407
2025-03-19 13:00:00+00:00,11.45,0.0,9.178235,147.53777,785.1523,602.0,8.422305,Eelde,2025-03-16 13:00:17.325407
2025-03-19 14:00:00+00:00,12.05,0.0,8.12197,144.64653,735.2763,532.0,8.9129505,Eelde,2025-03-16 13:00:17.325407
2025-03-19 15:00:00+00:00,11.95,0.0,7.5942073,138.22833,619.64154,410.0,8.97196,Eelde,2025-03-16 13:00:17.325407
2025-03-19 16:00:00+00:00,10.65,0.0,6.5693827,118.95672,462.353,267.0,7.8925037,Eelde,2025-03-16 13:00:17.325407
2025-03-19 17:00:00+00:00,8.65,0.0,5.315336,78.1394,321.97922,136.0,6.118287,Eelde,2025-03-16 13:00:17.325407
2025-03-19 18:00:00+00:00,7.0,0.0,5.1165614,23.060032,112.1632,33.0,4.51083,Eelde,2025-03-16 13:00:17.325407
2025-03-19 19:00:00+00:00,6.05,2.0,5.692099,0.0,0.0,0.0,3.448688,Eelde,2025-03-16 13:00:17.325407
2025-03-19 20:00:00+00:00,5.45,5.0,6.763786,0.0,0.0,0.0,2.6853619,Eelde,2025-03-16 13:00:17.325407
2025-03-19 21:00:00+00:00,4.95,14.0,7.628263,0.0,0.0,0.0,2.0654368,Eelde,2025-03-16 13:00:17.325407
2025-03-19 22:00:00+00:00,4.4,34.0,7.771331,0.0,0.0,0.0,1.4883823,Eelde,2025-03-16 13:00:17.325407
2025-03-19 23:00:00+00:00,4.0,59.0,7.5942073,0.0,0.0,0.0,1.1306396,Eelde,2025-03-16 13:00:17.325407
2025-03-20 00:00:00+00:00,3.7,74.0,7.5599995,0.0,0.0,0.0,0.83902884,Eelde,2025-03-16 13:00:17.325407
2025-03-20 01:00:00+00:00,3.6,70.0,7.5685663,0.0,0.0,0.0,0.74777174,Eelde,2025-03-16 13:00:17.325407
2025-03-20 02:00:00+00:00,3.6,57.0,7.5685663,0.0,0.0,0.0,0.74777174,Eelde,2025-03-16 13:00:17.325407
2025-03-20 03:00:00+00:00,3.75,50.0,7.9526596,0.0,0.0,0.0,0.8683367,Eelde,2025-03-16 13:00:17.325407
2025-03-20 04:00:00+00:00,3.85,57.0,8.759178,0.0,0.0,0.0,0.8685765,Eelde,2025-03-16 13:00:17.325407
2025-03-20 05:00:00+00:00,4.05,69.0,9.6932955,0.0,0.0,0.0,0.99677324,Eelde,2025-03-16 13:00:17.325407
2025-03-20 06:00:00+00:00,4.65,77.0,10.24578,4.9648247,0.5836345,5.0,1.598691,Eelde,2025-03-16 13:00:17.325407
2025-03-20 07:00:00+00:00,5.95,75.0,10.365251,52.27167,129.12141,70.0,3.0711932,Eelde,2025-03-16 13:00:17.325407
2025-03-20 08:00:00+00:00,7.7,68.0,9.83268,107.00387,378.47495,210.0,5.1573124,Eelde,2025-03-16 13:00:17.325407
2025-03-20 09:00:00+00:00,9.25,63.0,9.826088,138.17725,478.94412,330.0,6.9343166,Eelde,2025-03-16 13:00:17.325407
2025-03-20 10:00:00+00:00,10.3,63.0,10.086427,166.26553,463.99368,399.0,8.104825,Eelde,2025-03-16 13:00:17.325407
2025-03-20 11:00:00+00:00,11.15,63.0,11.212135,191.60516,422.86343,432.0,8.857566,Eelde,2025-03-16 13:00:17.325407
2025-03-20 12:00:00+00:00,11.9,60.0,11.720751,205.96783,385.5231,436.0,9.61916,Eelde,2025-03-16 13:00:17.325407
2025-03-20 13:00:00+00:00,12.8,48.0,12.031756,206.47488,338.09357,404.0,10.543674,Eelde,2025-03-16 13:00:17.325407
2025-03-20 14:00:00+00:00,13.65,31.0,12.181624,189.82954,306.69574,353.0,11.47686,Eelde,2025-03-16 13:00:17.325407
2025-03-20 15:00:00+00:00,13.7,21.0,10.948973,160.25342,294.7162,291.0,11.71916,Eelde,2025-03-16 13:00:17.325407
2025-03-20 16:00:00+00:00,12.45,21.0,8.049845,123.04052,279.78992,214.0,10.83995,Eelde,2025-03-16 13:00:17.325407
2025-03-20 17:00:00+00:00,10.45,27.0,6.6087217,77.52998,241.009,122.0,8.929341,Eelde,2025-03-16 13:00:17.325407
2025-03-20 18:00:00+00:00,8.55,35.0,7.10031,23.281073,95.794044,32.0,6.7472916,Eelde,2025-03-16 13:00:17.325407
2025-03-20 19:00:00+00:00,7.05,48.0,6.6185193,0.0,0.0,0.0,5.1190577,Eelde,2025-03-16 13:00:17.325407
2025-03-20 20:00:00+00:00,5.7,65.0,5.154415,0.0,0.0,0.0,3.7544966,Eelde,2025-03-16 13:00:17.325407
2025-03-20 21:00:00+00:00,4.6,74.0,3.8773184,0.0,0.0,0.0,2.674449,Eelde,2025-03-16 13:00:17.325407
2025-03-20 22:00:00+00:00,3.8,71.0,3.9763298,0.0,0.0,0.0,1.7301664,Eelde,2025-03-16 13:00:17.325407
2025-03-20 23:00:00+00:00,3.25,62.0,4.3349743,0.0,0.0,0.0,1.0496421,Eelde,2025-03-16 13:00:17.325407
2025-03-21 00:00:00+00:00,2.95,52.0,5.3517847,0.0,0.0,0.0,0.5449991,Eelde,2025-03-16 13:00:17.325407
2025-03-21 01:00:00+00:00,3.05,44.0,6.489992,0.0,0.0,0.0,0.49767923,Eelde,2025-03-16 13:00:17.325407
2025-03-21 02:00:00+00:00,3.45,36.0,7.8954163,0.0,0.0,0.0,0.76857376,Eelde,2025-03-16 13:00:17.325407
2025-03-21 03:00:00+00:00,3.65,29.0,9.220499,0.0,0.0,0.0,0.8139744,Eelde,2025-03-16 13:00:17.325407
2025-03-21 04:00:00+00:00,3.25,23.0,10.495713,0.0,0.0,0.0,0.17801905,Eelde,2025-03-16 13:00:17.325407
2025-03-21 05:00:00+00:00,2.7,18.0,11.592895,0.0,0.0,0.0,-0.6355338,Eelde,2025-03-16 13:00:17.325407
2025-03-21 06:00:00+00:00,2.7,14.0,12.303366,5.083902,0.0,5.0,-0.7649369,Eelde,2025-03-16 13:00:17.325407
2025-03-21 07:00:00+00:00,3.75,12.0,12.0694,53.791794,122.47873,71.0,0.43466663,Eelde,2025-03-16 13:00:17.325407
2025-03-21 08:00:00+00:00,5.4,11.0,11.966954,108.7737,381.56244,215.0,2.2421522,Eelde,2025-03-16 13:00:17.325407
2025-03-21 09:00:00+00:00,7.05,10.0,11.874544,135.60423,551.8121,360.0,4.073042,Eelde,2025-03-16 13:00:17.325407
2025-03-21 10:00:00+00:00,8.65,6.0,13.009903,148.0567,653.9876,480.0,5.619522,Eelde,2025-03-16 13:00:17.325407
2025-03-21 11:00:00+00:00,10.25,2.0,15.034041,154.24857,710.0221,562.0,7.038451,Eelde,2025-03-16 13:00:17.325407
2025-03-21 12:00:00+00:00,11.4,0.0,16.516901,155.1225,743.66644,603.0,8.201663,Eelde,2025-03-16 13:00:17.325407
2025-03-21 13:00:00+00:00,12.0,2.0,17.555305,153.83313,736.37,588.0,8.600161,Eelde,2025-03-16 13:00:17.325407
2025-03-21 14:00:00+00:00,12.15,6.0,18.079027,149.37238,695.5043,523.0,8.510911,Eelde,2025-03-16 13:00:17.325407
2025-03-21 15:00:00+00:00,11.9,11.0,18.782204,141.67606,593.62103,408.0,8.153761,Eelde,2025-03-16 13:00:17.325407
2025-03-21 16:00:00+00:00,11.0,18.0,19.0392,121.52076,456.03143,272.0,7.16572,Eelde,2025-03-16 13:00:17.325407
2025-03-21 17:00:00+00:00,9.65,26.0,19.011953,81.46456,330.33664,144.0,5.7530575,Eelde,2025-03-16 13:00:17.325407
2025-03-21 18:00:00+00:00,8.55,30.0,19.469975,25.504114,123.07008,37.0,4.4790144,Eelde,2025-03-16 13:00:17.325407
2025-03-21 19:00:00+00:00,7.95,27.0,20.082708,0.0,0.0,0.0,3.6692252,Eelde,2025-03-16 13:00:17.325407
2025-03-21 20:00:00+00:00,7.6,19.0,21.349546,0.0,0.0,0.0,2.9573631,Eelde,2025-03-16 13:00:17.325407
2025-03-21 21:00:00+00:00,7.3,13.0,22.68,0.0,0.0,0.0,2.37261,Eelde,2025-03-16 13:00:17.325407
2025-03-21 22:00:00+00:00,6.95,10.0,23.444265,0.0,0.0,0.0,1.8488593,Eelde,2025-03-16 13:00:17.325407
2025-03-21 23:00:00+00:00,6.7,7.0,23.499481,0.0,0.0,0.0,1.5812187,Eelde,2025-03-16 13:00:17.325407
2025-03-22 00:00:00+00:00,6.45,5.0,23.97989,0.0,0.0,0.0,1.2510643,Eelde,2025-03-16 13:00:17.325407
2025-03-22 01:00:00+00:00,6.2,3.0,24.503809,0.0,0.0,0.0,0.91407585,Eelde,2025-03-16 13:00:17.325407
2025-03-22 02:00:00+00:00,5.95,1.0,24.798223,0.0,0.0,0.0,0.6424756,Eelde,2025-03-16 13:00:17.325407
2025-03-22 03:00:00+00:00,5.8,0.0,25.071096,0.0,0.0,0.0,0.45831823,Eelde,2025-03-16 13:00:17.325407
2025-03-22 04:00:00+00:00,5.7,0.0,25.38702,0.0,0.0,0.0,0.32637978,Eelde,2025-03-16 13:00:17.325407
2025-03-22 05:00:00+00:00,5.7,0.0,25.282152,0.0,0.0,0.0,0.37350845,Eelde,2025-03-16 13:00:17.325407
2025-03-22 06:00:00+00:00,6.0,1.0,25.20257,7.6839976,4.743753,8.0,0.73987865,Eelde,2025-03-16 13:00:17.325407
2025-03-22 07:00:00+00:00,6.65,8.0,24.675106,57.26184,144.32874,78.0,1.5209599,Eelde,2025-03-16 13:00:17.325407
2025-03-22 08:00:00+00:00,7.6,18.0,23.540806,110.51753,384.6446,220.0,2.7466388,Eelde,2025-03-16 13:00:17.325407
2025-03-22 09:00:00+00:00,8.55,28.0,22.553934,135.04295,588.6178,378.0,3.9131804,Eelde,2025-03-16 13:00:17.325407
2025-03-22 10:00:00+00:00,9.45,38.0,21.42227,142.30193,753.0536,529.0,5.036499,Eelde,2025-03-16 13:00:17.325407
2025-03-22 11:00:00+00:00,10.4,49.0,20.291357,145.55301,857.63165,643.0,6.715763,Eelde,2025-03-16 13:00:17.325407
2025-03-22 12:00:00+00:00,11.1,56.0,19.486609,147.9929,899.9907,695.0,7.8518286,Eelde,2025-03-16 13:00:17.325407
2025-03-22 13:00:00+00:00,11.4,58.0,19.191748,147.75505,892.9493,679.0,8.180639,Eelde,2025-03-16 13:00:17.325407
2025-03-22 14:00:00+00:00,11.45,58.0,19.386593,144.65894,841.4295,601.0,7.821986,Eelde,2025-03-16 13:00:17.325407
2025-03-22 15:00:00+00:00,11.4,57.0,19.469975,137.39178,724.42084,466.0,7.541813,Eelde,2025-03-16 13:00:17.325407
2025-03-22 16:00:00+00:00,11.25,56.0,20.037485,121.11725,555.1676,307.0,7.323492,Eelde,2025-03-16 13:00:17.325407
2025-03-22 17:00:00+00:00,11.0,54.0,20.523157,84.69515,398.31772,162.0,6.994915,Eelde,2025-03-16 13:00:17.325407
2025-03-22 18:00:00+00:00,10.65,56.0,20.870687,28.144743,155.08282,43.0,6.564337,Eelde,2025-03-16 13:00:17.325407
2025-03-22 19:00:00+00:00,10.1,63.0,21.313093,0.0,0.0,0.0,5.834259,Eelde,2025-03-16 13:00:17.325407
2025-03-22 20:00:00+00:00,9.5,72.0,21.629978,0.0,0.0,0.0,5.024913,Eelde,2025-03-16 13:00:17.325407
2025-03-22 21:00:00+00:00,8.85,81.0,21.868332,0.0,0.0,0.0,4.1751842,Eelde,2025-03-16 13:00:17.325407
2025-03-22 22:00:00+00:00,8.15,88.0,22.127556,0.0,0.0,0.0,3.2717276,Eelde,2025-03-16 13:00:17.325407
2025-03-22 23:00:00+00:00,7.45,95.0,22.406927,0.0,0.0,0.0,2.3740869,Eelde,2025-03-16 13:00:17.325407
2025-03-09 00:00:00+00:00,8.412999,0.0,7.5599995,0.0,0.0,0.0,6.0126657,DeBilt,2025-03-16 13:00:17.325407
2025-03-09 01:00:00+00:00,8.462999,10.0,9.72,0.0,0.0,0.0,6.2962627,DeBilt,2025-03-16 13:00:17.325407
2025-03-09 02:00:00+00:00,7.813,47.0,10.440001,0.0,0.0,0.0,5.095598,DeBilt,2025-03-16 13:00:17.325407
2025-03-09 03:00:00+00:00,6.763,96.0,9.36,0.0,0.0,0.0,4.162674,DeBilt,2025-03-16 13:00:17.325407
2025-03-09 04:00:00+00:00,6.863,23.0,8.28,0.0,0.0,0.0,4.6824007,DeBilt,2025-03-16 13:00:17.325407
2025-03-09 05:00:00+00:00,5.963,4.0,8.28,0.0,0.0,0.0,3.2936254,DeBilt,2025-03-16 13:00:17.325407
2025-03-09 06:00:00+00:00,5.513,60.0,6.8399997,0.0,0.0,0.0,2.9994807,DeBilt,2025-03-16 13:00:17.325407
2025-03-09 07:00:00+00:00,6.313,18.0,6.4799995,24.629343,64.54528,31.0,4.306452,DeBilt,2025-03-16 13:00:17.325407
2025-03-09 08:00:00+00:00,8.313,6.0,6.8399997,84.73579,343.6165,153.0,6.226204,DeBilt,2025-03-16 13:00:17.325407
2025-03-09 09:00:00+00:00,10.962999,0.0,6.12,120.923454,531.3746,298.0,9.05043,DeBilt,2025-03-16 13:00:17.325407
2025-03-09 10:00:00+00:00,13.063,0.0,5.04,137.63481,640.23706,420.0,11.94352,DeBilt,2025-03-16 13:00:17.325407
2025-03-09 11:00:00+00:00,14.962999,0.0,5.04,145.71165,696.1121,504.0,13.581871,DeBilt,2025-03-16 13:00:17.325407
2025-03-09 12:00:00+00:00,16.563,1.0,6.12,149.51198,714.6093,542.0,14.823364,DeBilt,2025-03-16 13:00:17.325407
2025-03-09 13:00:00+00:00,17.513,2.0,4.32,148.21281,716.926,537.0,16.594107,DeBilt,2025-03-16 13:00:17.325407
2025-03-09 14:00:00+00:00,18.013,100.0,5.04,145.32101,658.76996,471.0,16.255104,DeBilt,2025-03-16 13:00:17.325407
2025-03-09 15:00:00+00:00,17.763,100.0,6.12,136.89716,536.03735,356.0,15.938494,DeBilt,2025-03-16 13:00:17.325407
2025-03-09 16:00:00+00:00,17.713001,100.0,6.12,112.75419,313.27707,204.0,16.511438,DeBilt,2025-03-16 13:00:17.325407
2025-03-09 17:00:00+00:00,15.912999,94.0,6.12,60.177063,132.1998,80.0,14.474939,DeBilt,2025-03-16 13:00:17.325407
2025-03-09 18:00:00+00:00,13.513,100.0,7.5599995,8.851059,2.03455,9.0,11.710723,DeBilt,2025-03-16 13:00:17.325407
2025-03-09 19:00:00+00:00,11.863,13.0,7.5599995,0.0,0.0,0.0,10.228261,DeBilt,2025-03-16 13:00:17.325407
2025-03-09 20:00:00+00:00,10.363,1.0,6.12,0.0,0.0,0.0,8.542558,DeBilt,2025-03-16 13:00:17.325407
2025-03-09 21:00:00+00:00,8.962999,0.0,5.7599998,0.0,0.0,0.0,7.175785,DeBilt,2025-03-16 13:00:17.325407
2025-03-09 22:00:00+00:00,8.212999,2.0,5.04,0.0,0.0,0.0,6.556445,DeBilt,2025-03-16 13:00:17.325407
2025-03-09 23:00:00+00:00,6.963,19.0,6.12,0.0,0.0,0.0,4.9115715,DeBilt,2025-03-16 13:00:17.325407
2025-03-10 00:00:00+00:00,6.163,0.0,5.7599998,0.0,0.0,0.0,3.7026901,DeBilt,2025-03-16 13:00:17.325407
2025-03-10 01:00:00+00:00,5.813,37.0,10.799999,0.0,0.0,0.0,2.4906588,DeBilt,2025-03-16 13:00:17.325407
2025-03-10 02:00:00+00:00,5.063,98.0,8.64,0.0,0.0,0.0,2.415967,DeBilt,2025-03-16 13:00:17.325407
2025-03-10 03:00:00+00:00,3.863,0.0,7.5599995,0.0,0.0,0.0,1.0867891,DeBilt,2025-03-16 13:00:17.325407
2025-03-10 04:00:00+00:00,3.913,44.0,7.92,0.0,0.0,0.0,1.2057729,DeBilt,2025-03-16 13:00:17.325407
2025-03-10 05:00:00+00:00,3.163,75.0,5.3999996,0.0,0.0,0.0,0.7375655,DeBilt,2025-03-16 13:00:17.325407
2025-03-10 06:00:00+00:00,3.063,100.0,5.04,0.0,0.0,0.0,0.6716404,DeBilt,2025-03-16 13:00:17.325407
2025-03-10 07:00:00+00:00,3.563,100.0,5.3999996,24.264729,46.540062,29.0,1.2124267,DeBilt,2025-03-16 13:00:17.325407
2025-03-10 08:00:00+00:00,5.513,100.0,5.7599998,77.31458,125.46843,103.0,3.2198315,DeBilt,2025-03-16 13:00:17.325407
2025-03-10 09:00:00+00:00,8.113,42.0,5.04,123.815636,457.40543,279.0,6.208515,DeBilt,2025-03-16 13:00:17.325407
2025-03-10 10:00:00+00:00,10.662999,99.0,4.32,145.1512,541.06244,387.0,9.484287,DeBilt,2025-03-16 13:00:17.325407
2025-03-10 11:00:00+00:00,13.313,100.0,5.3999996,148.20155,677.7541,501.0,11.832893,DeBilt,2025-03-16 13:00:17.325407
2025-03-10 12:00:00+00:00,15.563,40.0,4.68,163.25995,606.82,500.0,14.375792,DeBilt,2025-03-16 13:00:17.325407
2025-03-10 13:00:00+00:00,16.463001,100.0,5.3999996,149.23558,715.14105,541.0,14.416666,DeBilt,2025-03-16 13:00:17.325407
2025-03-10 14:00:00+00:00,16.813,22.0,4.68,147.78323,640.8135,468.0,14.53993,DeBilt,2025-03-16 13:00:17.325407
2025-03-10 15:00:00+00:00,16.713001,0.0,8.28,134.15741,615.72815,389.0,14.228453,DeBilt,2025-03-16 13:00:17.325407
2025-03-10 16:00:00+00:00,15.363,0.0,8.28,112.97423,486.19348,257.0,13.178804,DeBilt,2025-03-16 13:00:17.325407
2025-03-10 17:00:00+00:00,13.412999,0.0,8.28,68.87592,291.558,114.0,11.108598,DeBilt,2025-03-16 13:00:17.325407
2025-03-10 18:00:00+00:00,10.962999,0.0,7.5599995,10.538898,6.09858,11.0,8.6584635,DeBilt,2025-03-16 13:00:17.325407
2025-03-10 19:00:00+00:00,9.063,2.0,12.959999,0.0,0.0,0.0,6.2481365,DeBilt,2025-03-16 13:00:17.325407
2025-03-10 20:00:00+00:00,8.363,74.0,10.799999,0.0,0.0,0.0,5.747649,DeBilt,2025-03-16 13:00:17.325407
2025-03-10 21:00:00+00:00,7.463,24.0,11.159999,0.0,0.0,0.0,4.7482367,DeBilt,2025-03-16 13:00:17.325407
2025-03-10 22:00:00+00:00,5.663,100.0,14.04,0.0,0.0,0.0,2.350348,DeBilt,2025-03-16 13:00:17.325407
2025-03-10 23:00:00+00:00,5.363,100.0,10.799999,0.0,0.0,0.0,2.492447,DeBilt,2025-03-16 13:00:17.325407
2025-03-11 00:00:00+00:00,4.813,100.0,10.799999,0.0,0.0,0.0,1.6817694,DeBilt,2025-03-16 13:00:17.325407
2025-03-11 01:00:00+00:00,5.713,100.0,11.159999,0.0,0.0,0.0,2.894436,DeBilt,2025-03-16 13:00:17.325407
2025-03-11 02:00:00+00:00,5.063,100.0,11.879999,0.0,0.0,0.0,1.9434667,DeBilt,2025-03-16 13:00:17.325407
2025-03-11 03:00:00+00:00,5.163,100.0,11.879999,0.0,0.0,0.0,2.09414,DeBilt,2025-03-16 13:00:17.325407
2025-03-11 04:00:00+00:00,6.263,100.0,9.36,0.0,0.0,0.0,3.8254776,DeBilt,2025-03-16 13:00:17.325407
2025-03-11 05:00:00+00:00,5.963,100.0,10.08,0.0,0.0,0.0,3.2256465,DeBilt,2025-03-16 13:00:17.325407
2025-03-11 06:00:00+00:00,5.663,100.0,12.24,0.0,0.0,0.0,2.4540796,DeBilt,2025-03-16 13:00:17.325407
2025-03-11 07:00:00+00:00,6.163,100.0,11.159999,7.3329735,0.0,7.0,3.474,DeBilt,2025-03-16 13:00:17.325407
2025-03-11 08:00:00+00:00,6.413,100.0,8.28,12.071932,0.0,12.0,3.8315744,DeBilt,2025-03-16 13:00:17.325407
2025-03-11 09:00:00+00:00,6.313,100.0,9.0,67.34605,13.476487,72.0,3.5403957,DeBilt,2025-03-16 13:00:17.325407
2025-03-11 10:00:00+00:00,6.713,24.0,9.36,142.34737,78.70788,178.0,3.8633547,DeBilt,2025-03-16 13:00:17.325407
2025-03-11 11:00:00+00:00,7.163,1.0,7.2,173.9624,459.797,416.0,4.4685698,DeBilt,2025-03-16 13:00:17.325407
2025-03-11 12:00:00+00:00,7.463,1.0,5.04,157.6099,660.67114,528.0,4.7781725,DeBilt,2025-03-16 13:00:17.325407
2025-03-11 13:00:00+00:00,8.462999,1.0,9.0,153.13652,686.5003,533.0,5.0548162,DeBilt,2025-03-16 13:00:17.325407
2025-03-11 14:00:00+00:00,8.962999,0.0,12.24,143.77348,703.37604,499.0,4.718666,DeBilt,2025-03-16 13:00:17.325407
2025-03-11 15:00:00+00:00,8.513,1.0,10.440001,133.93677,654.0485,408.0,4.8249235,DeBilt,2025-03-16 13:00:17.325407
2025-03-11 16:00:00+00:00,7.713,1.0,9.36,114.140625,507.50693,267.0,4.2549505,DeBilt,2025-03-16 13:00:17.325407
2025-03-11 17:00:00+00:00,6.713,0.0,10.440001,71.45683,322.974,123.0,3.125471,DeBilt,2025-03-16 13:00:17.325407
2025-03-11 18:00:00+00:00,6.013,7.0,10.08,12.151171,10.884068,13.0,2.3750682,DeBilt,2025-03-16 13:00:17.325407
2025-03-11 19:00:00+00:00,5.263,90.0,9.36,0.0,0.0,0.0,2.0878372,DeBilt,2025-03-16 13:00:17.325407
2025-03-11 20:00:00+00:00,4.113,97.0,6.4799995,0.0,0.0,0.0,1.2834568,DeBilt,2025-03-16 13:00:17.325407
2025-03-11 21:00:00+00:00,3.613,100.0,6.8399997,0.0,0.0,0.0,0.62168455,DeBilt,2025-03-16 13:00:17.325407
2025-03-11 22:00:00+00:00,4.813,100.0,8.28,0.0,0.0,0.0,1.8098235,DeBilt,2025-03-16 13:00:17.325407
2025-03-11 23:00:00+00:00,4.063,100.0,6.8399997,0.0,0.0,0.0,1.2578659,DeBilt,2025-03-16 13:00:17.325407
2025-03-12 00:00:00+00:00,2.013,39.0,7.5599995,0.0,0.0,0.0,-1.1289964,DeBilt,2025-03-16 13:00:17.325407
2025-03-12 01:00:00+00:00,2.763,100.0,5.7599998,0.0,0.0,0.0,-0.047035217,DeBilt,2025-03-16 13:00:17.325407
2025-03-12 02:00:00+00:00,2.963,18.0,6.12,0.0,0.0,0.0,0.05420494,DeBilt,2025-03-16 13:00:17.325407
